Date,IndGlobalCAN_lag96,price_trend_sma96,ConstSpendRes.USA_lag96,Price,NewForSaleAct.USA_lag95,IndGlobalQc_lag96,NewForSaleSAAR.USA_lag96,ConstSpendNonRes.USA_lag96,BdgPmtTotSAAR.USA_lag95,ExistMthSply.USA_lag96,HsSglSAAR.QC_lag96,TauxUSD_CAD_lag92,Dollar.US.dollar.CDN_lag93,US_PPI_Lumber_lag96,IndNAHB.USA_lag96,BdgPmtMltSAAR.USA_lag96,ExistForSaleInv.USA_lag96,HsSglSAAR.USA_lag96,HsSglSAAR.CAN_lag96,Taxes_exp_lag95,InventaireSciageRes.CAN_lag94,HsTotSAAR.USA_lag96,HsSglSAAR.CB_lag96,ExistSoldPrice.USA_lag96,CDN.AVG.OVER.10.AVG_lag94,HsMltSAAR.USA_lag96,HsTotSAAR.STH_lag96,STH_LBR_INV_lag95,BD.CDN.LONG.DQ.YLD_lag94,NewSoldMedPrice.USA_lag96,InventaireSciageRes.AB_lag96,WST_LBR_SHPMT_lag96,ExistSoldSAAR.USA_lag96,InventaireSciageRes.CB_lag94,HsTotAct.USA_lag96,ValeurExport.PaysExport_lag93,NewSoldSAAR.USA_lag94,BD.CDN.5YR.DQ.YLD_lag96,NewSoldAct.USA_lag96,HsMltAct.USA_lag96,HsSglAct.USA_lag96,BD.CDN.7YR.DQ.YLD_lag96,BdgPmtTotAct.USA_lag96,NewMthSply.USA_lag94,TotShip.ON_lag95,y
2011-12-01,0.048421641667097504,0.17899655134052717,0.051844840665210334,330,0.6378871956030716,0.013811999641776929,0.655391924168045,0.18282037855170996,0.13756345425570693,0.5265410733838634,0.5753213886472979,0.16709841234108547,0.7429780635075991,0.13435862527839681,0.0722827451642794,0.012665241630183122,0.7055596991224469,0.27553364835390937,0.8198053405965879,0.5695975901618316,0.07693882484849368,0.11013115696670772,0.9057638872017354,0.09114733922175766,0.9436090225563911,0.007941760349650329,0.06539591786049248,0.44313104924462543,0.9653846153846151,0.13802670983132814,0.0,0.08394849295744689,0.4213415124066662,0.03264110117520169,0.06607253711208239,0.15182987557205924,0.1992526311204902,0.7313432835820894,0.14167716514609796,0.0,0.13103410203172833,0.7878787878787881,0.0953324048226179,0.7493643955425695,0.05080834183680433,342
2011-12-08,0.05136028564889905,0.17816219824229607,0.05161320662730673,330,0.6380638602949029,0.017421589726837716,0.65203425225911,0.18411876406248462,0.15249557906755118,0.5321222843975666,0.5908224360188203,0.1447161155691008,0.7702898556282878,0.1565518212310386,0.07275296741690707,0.019273612738128,0.7244549948978338,0.2777777777777778,0.8382275968120778,0.5689793601900607,0.1030137538090048,0.10727496917385937,0.8817064352856109,0.09827131649698151,0.9511278195488722,0.0,0.06037919598706187,0.4631833698146828,0.973076923076923,0.15354925086267834,0.0041088031781972845,0.08182348268554818,0.43156175033539723,0.04502773794262849,0.08448322893008542,0.16478513571831527,0.22366410723263064,0.7276119402985075,0.17224500999924985,0.0007691949280448085,0.1568503000282379,0.7916666666666667,0.13138649899629884,0.707745231530682,0.05555652275480161,340
2011-12-15,0.0518193649644072,0.17649349204583364,0.051252352340223184,330,0.6375640888748142,0.021792221472229478,0.6485272724797229,0.18842778761943801,0.16744701788659355,0.526240687953885,0.6781618653849384,0.12488531568482442,0.7987257027651498,0.16894448463646228,0.06492323766724112,0.02455802723671252,0.733109121656156,0.27987850226337463,0.8824478870208456,0.568463488906588,0.12398321173521243,0.10883744019728725,0.8570866088214028,0.108429176829554,0.9285714285714286,0.0005739205827505756,0.07512253511683753,0.49216196262677947,0.9499999999999995,0.1721907940531766,0.024250285329311394,0.09417990215076177,0.4539103359236192,0.05530149553224706,0.11751658106471885,0.1756406304780978,0.25933675959198854,0.7686567164179104,0.2144752738476745,0.008335656496962496,0.19882808218150955,0.8333333333333335,0.1803997971866957,0.6487837635928142,0.06838647379082508,340
2011-12-22,0.05096504872882335,0.17538102124819233,0.05101031691830704,340,0.6335598524533188,0.026807453825741234,0.6435543331894149,0.1951203256073648,0.17884341686847083,0.5135283917776887,0.8047605293415343,0.11021848700451198,0.8243496327775288,0.174949087859535,0.05288112801942296,0.0290899279088615,0.7381029265831054,0.2842493008230452,0.9375156858006624,0.5685146665169607,0.1344376209981637,0.11562178890258934,0.8352446999276933,0.12038011505641388,0.9248120300751881,0.008447810303030295,0.10607625523208297,0.5279127545230189,0.9461538461538459,0.18745245179261283,0.05616711056374579,0.12066908416526678,0.48596600926891975,0.05981759726580815,0.1608174737714816,0.18568916624909876,0.30686912397086197,0.7761194029850746,0.2667013577159927,0.02085621894596501,0.2520267185860467,0.84469696969697,0.2340863534313281,0.5719385630737677,0.08805316133946778,335
2011-12-29,0.050308347775773754,0.17521415062854606,0.051202714000188054,342,0.6232231221409319,0.03228809962060897,0.6354989661352959,0.20347748876086102,0.1831104224150194,0.500350763019382,0.9266845380437156,0.1031812330191828,0.8436441648679645,0.17961452225726426,0.04218931756999367,0.03391389509670667,0.7481953866103874,0.2936147905349794,0.983382540646208,0.5695975901618316,0.13134543387858422,0.12809709272503078,0.8189908532176428,0.13269672299334845,0.9473684210526316,0.021421804195804195,0.1474575640209197,0.5682816945349867,0.973076923076923,0.19157722116327003,0.09379273681022182,0.1594705426170141,0.5240792379682602,0.0564891837896051,0.20819285852258895,0.19477601479058188,0.36357661116993756,0.75,0.32647717135426046,0.03563906747802656,0.30947011907059924,0.8143939393939397,0.28234997900245073,0.48161922583239947,0.11331155104967694,325
2012-01-05,0.05136028564889905,0.17549226832795628,0.0521451572244962,340,0.6049849329944594,0.038054971690071326,0.6227447030644762,0.21278038781452357,0.17767622816972173,0.49307316882936975,1.0,0.10623915721985666,0.853196446159322,0.18798967709080006,0.03841048472864439,0.040074508764181505,0.7721454765501319,0.31069958847736634,1.0,0.5718028461880654,0.12118722611950705,0.14673242909987672,0.8111352133044106,0.14395159428335513,0.9248120300751881,0.03729603729603728,0.19348366964684227,0.6103677377120853,0.9499999999999995,0.1768081008514899,0.1310606219974617,0.2087637913939544,0.5646004896186021,0.04946106361295466,0.25344968679025637,0.20238456512387187,0.4136421323731573,0.7873134328358208,0.39135662499944845,0.049992387296121404,0.36418219346391717,0.8371212121212124,0.3150944853677522,0.40203944633536226,0.1419850827311414,335
2012-01-12,0.055224155028960276,0.17577038602736672,0.05396695538218843,340,0.582312569990248,0.04390212824875217,0.6045674433483335,0.22219570059401894,0.16397921711194186,0.49616406566867804,0.9937435153275176,0.12048453494971767,0.8495936237744663,0.20386710316271195,0.04559819824884498,0.047991495820667585,0.815045124495287,0.3358745323045266,0.9734431335341514,0.5737245742998238,0.11282160422333298,0.17070565856966713,0.812307223427332,0.15301128063862124,0.9473684210526316,0.05409619207459207,0.2379506469884617,0.6482819371399451,0.973076923076923,0.13961965954327393,0.16318804609171278,0.2647578942241865,0.6039386418706678,0.044435960417005704,0.2911527606966098,0.20799820583656764,0.4379654743322535,0.8619402985074626,0.45670763289005334,0.062004699487124754,0.40972396196957656,0.8674242424242427,0.32496312292785745,0.36236394393107973,0.1681710891082865,340
2012-01-19,0.06137235056521462,0.17521415062854606,0.05605219542375628,335,0.5599323820509368,0.049516574647858747,0.5838125546586008,0.23043237445219855,0.1444603194626899,0.5065042666984669,0.9288336439914919,0.14151633109821082,0.8312540150321595,0.22601398172231568,0.0617695855117813,0.05558516944454622,0.8673180658332442,0.3600953405349795,0.9142811003413849,0.5735828138101389,0.11510717384277225,0.19402977311960545,0.8144135112075198,0.1599181687889042,0.9398496240601504,0.07075014102564103,0.27297003802254083,0.6753883667149978,0.9615384615384612,0.0934127547455823,0.19052757537608822,0.3157801126991884,0.638736212187075,0.04711659931804646,0.3188982858082503,0.21175842089712676,0.41744642325955705,0.8507462686567163,0.5091541250272177,0.0728858686489044,0.4418048854265763,0.8560606060606062,0.3155568975219839,0.3917574372325434,0.1850353765691818,340
2012-01-26,0.06886951062401714,0.17382356213149408,0.05759866015195314,325,0.5425707180991644,0.05455856849777696,0.5642177715590402,0.23608492383298518,0.12156046544297561,0.5190776743905174,0.8391594342725786,0.1635601759941201,0.8039206267510814,0.2519411534644884,0.08343266372728053,0.06015098900325061,0.9157209876425325,0.37196395164609053,0.8392065816918595,0.5695975901618316,0.1338811335363843,0.20942654722564735,0.8071799999999999,0.1650086081011788,0.9624060150375942,0.08641130372960376,0.2902322516786451,0.6850511077301729,0.9807692307692304,0.05581981396503499,0.21471559702545107,0.3481872581258184,0.6656941292936449,0.06103533737593736,0.3350403187037604,0.2164390757974441,0.34125866189204046,0.8880597014925372,0.5331340361439824,0.08462609521400588,0.456671535221518,0.893939393939394,0.2932162543131537,0.5065184550608233,0.18574375175044544,340
2012-02-02,0.07678031170175714,0.17271109133385254,0.057804131669597525,335,0.5336633382861486,0.058688353653305825,0.5495208300778915,0.23774786395556768,0.09772477965717663,0.52886819143355,0.7586099360980243,0.18084170424144697,0.7751676446621403,0.27915945908410844,0.1070954501051698,0.058984414242411964,0.9470105759418912,0.36008230452674905,0.7649122583818113,0.5603111858083608,0.16289504966251656,0.20961775585696674,0.7803326102675344,0.16861894428799706,0.9661654135338347,0.10023310023310023,0.28142769688634006,0.6733418903356778,0.9807692307692304,0.044473264708251525,0.2373884991312858,0.3483361415613998,0.6815133211099034,0.0810430601423946,0.3379329157203418,0.22547213206086297,0.23167145879554107,0.8992537313432837,0.5130852999995588,0.099215579664198,0.4505704823954501,0.9053030303030305,0.26428163807352045,0.671480763943719,0.16632923290841672,345
