Date,NewForSaleSAAR.USA_lag96,IndGlobalCAN_lag96,NewForSaleAct.USA_lag96,IndGlobalQc_lag96,Price,ConstSpendRes.USA_lag96,US_PPI_Lumber_lag96,price_trend_sma96,MnfdHomesSAAR.USA_lag93,ConstSpendNonRes.USA_lag96,IndNAHB.USA_lag90,ExistMthSply.USA_lag94,HsSglSAAR.QC_lag96,ValeurExport.PaysExport_lag95,ValeurExport.CHN_lag96,ExistForSaleInv.USA_lag95,NewMthSply.USA_lag94,Taxes_exp_lag96,BdgPmtMltSAAR.USA_lag96,InventaireSciageRes.QC_lag92,BdgPmtTotSAAR.USA_lag95,VolumeExport.CHN_lag94,ExistSoldSAAR.USA_lag96,BD.CDN.LONG.DQ.YLD_lag95,BD.CDN.RRB.DQ.YLD_lag96,TauxUSD_CAD_lag95,InventaireSciageRes.ON_lag96,HsSglSAAR.USA_lag96,CDN.AVG.OVER.10.AVG_lag95,BD.CDN.10YR.DQ.YLD_lag95,Dollar.US.dollar.CDN_lag96,HsSglSAAR.AB_lag96,STH_LBR_INV_lag96,WST_LBR_SHPMT_lag96,CDN.AVG.5YTO10Y.AVG_lag95,HsTotSAAR.USA_lag95,InventaireSciageRes.CAN_lag94,InventaireSciageRes.CB_lag96,IndNAR_HAI.USA_lag92,NewSoldMedPrice.USA_lag96,US_Lbr_Exp_lag96,TotShip.ON_lag96,CDN.AVG.3YTO5Y.AVG_lag95,HsSglSAAR.CAN_lag93,ExistSoldPrice.USA_lag95,y
2010-01-28,0.9293637672261659,0.07493564382220619,0.9243792846403918,0.06342025206047808,325,0.5364090747208072,0.17353921629768343,0.08886118778381258,0.7239103235338674,0.7902828916412954,0.1718712496825397,0.8298037963325839,0.7214105664049246,0.3105510400340461,0.055842089042321935,0.9892637533471603,0.7704256973791859,0.18816681341927638,0.4378302372541,0.9544912761384996,0.5929655443597489,0.09517968506002791,0.361095633699982,0.9018181818181819,0.5968379446640316,0.12505011463504312,0.9829662258219725,0.6443806896415116,0.8745644599303137,0.8795986622073579,0.8226342038227545,0.32503440488844104,0.8597553643647791,0.7904522581888471,0.8599348534201953,0.6312397553121388,0.9828857049196436,0.7721021569738138,0.09638238289849,0.3360816642797284,0.2673561143837071,0.6173784414997733,0.838006230529595,0.4486628178276152,0.4326509498932376,345
2010-02-04,0.9229098058304637,0.0878478011583681,0.9206462688349266,0.07665517728405469,343,0.5314932718481737,0.1858855315099881,0.09215564063752124,0.702698715692691,0.7935368298153622,0.16974727507936505,0.8201422164320038,0.7925296858686974,0.31301695673112795,0.061698744805865915,0.993666275494346,0.7865026606974783,0.18816679261396016,0.43662607038566514,0.9440550022156682,0.580526802084392,0.10092162685390119,0.35899516527183084,0.927272727272727,0.6047430830039526,0.11764667543710461,1.0,0.6289392309321962,0.8989547038327526,0.8929765886287626,0.8244990190525958,0.31542492387033716,0.8455813532933574,0.8114391736277637,0.8631921824104235,0.6192716076214385,0.9642922496723503,0.7625343933247528,0.07944749135823947,0.3500464318026386,0.27050787164118684,0.6399677031281245,0.8317757009345794,0.4960430619592747,0.44241139180906863,330
2010-02-11,0.9175713587488035,0.10251585576915723,0.916613342019013,0.09342491670076036,341,0.5275414418983926,0.20670424117185382,0.09438162229543234,0.6831673133802206,0.7982405178067715,0.1674019614285714,0.8061254940955911,0.8483049233102617,0.31207824760409064,0.06788341580076447,0.9840486043518847,0.8058366968301092,0.1881667544708804,0.4244394363071634,0.9253063812516142,0.5652204071343457,0.10548213568878434,0.3609261471839076,0.9454545454545455,0.6363636363636365,0.10730663416338393,0.9930818425934873,0.6221339615850618,0.9128919860627178,0.9130434782608696,0.834389531720166,0.33467043144031206,0.8370905551907946,0.7997118322991563,0.8827361563517916,0.601888556284656,0.9418701364733875,0.7442140569764373,0.062162589265604584,0.3329492698351628,0.2686285716019786,0.6466856244639586,0.8535825545171338,0.5134425055375035,0.4568609535247099,333
2010-02-18,0.9128517813974999,0.11800056206240761,0.912035022022692,0.11198525554423533,341,0.5243020016074962,0.2327590374995938,0.09687472175229228,0.6683422009783028,0.8032380169017874,0.16400601904761902,0.7946191168282228,0.8866098422068396,0.31020352613462754,0.07414397171699583,0.9679508917325649,0.8231122844752443,0.18816671979535335,0.4140276364446426,0.8972744309719212,0.5599253241325165,0.109414731491601,0.3651936816205046,0.9600000000000002,0.6600790513833993,0.09808950230451918,0.9685403309069394,0.6214921528055237,0.9268292682926829,0.9264214046822743,0.8482208105099138,0.3720738597764337,0.8321061595222732,0.7677380912265492,0.8925081433224754,0.5874744300856133,0.9179759858127667,0.7200184642946255,0.04550062000717081,0.29459834639233007,0.26281996768160254,0.6403192532453267,0.8629283489096573,0.4862440203742091,0.47450840602624766,334
2010-02-25,0.9080509199653073,0.13314051617505474,0.9066638097031807,0.13010044859092407,345,0.5212626728711338,0.25966901799547104,0.09963493900810239,0.6578243318832623,0.807029646594756,0.15873015873015872,0.7909421891938573,0.9080690237061746,0.309861405400389,0.08027848721052994,0.9529132912666974,0.8340385870709581,0.18816672326290607,0.42169439199717296,0.8594894896312049,0.5775205177018105,0.11299020389989492,0.36938556579532045,0.9127272727272726,0.6640316205533597,0.09405478707592962,0.9359314248060453,0.6231467262852148,0.878048780487805,0.8729096989966556,0.8605870136816627,0.4125104445453903,0.8274638032827513,0.7331182401219176,0.8436482084690554,0.5844130575739978,0.8941437020099965,0.6943159118401514,0.03033171542620061,0.2496847122528889,0.254827894429121,0.6256735227339637,0.8161993769470405,0.42933781733024234,0.49386252212697834,343
2010-03-04,0.90246862064098,0.14677430353012433,0.9002522059176972,0.14553476209720362,330,0.5179111782657624,0.28305328196115154,0.10168284213338064,0.6503583765633493,0.8081157271552888,0.15113169047619046,0.7942282818233843,0.91330704730942,0.31272717248715753,0.08608503707322855,0.9449844048861359,0.8384234935027086,0.18816679261396016,0.46374342380225986,0.8114818947633837,0.625586558643629,0.11534842066096301,0.37108959611575854,0.938181818181818,0.6166007905138341,0.09796238512217759,0.9048110846336317,0.6232306037157684,0.9059233449477353,0.899665551839465,0.8660823053061248,0.4408554199434076,0.8199991279867929,0.7134525662018836,0.8697068403908795,0.5981845895458525,0.8686163307934156,0.6714746961738491,0.01752600401468052,0.21289941979964588,0.24639818663469337,0.6075533666887025,0.8317757009345794,0.36402625374918113,0.5133968907766431,338
2010-03-11,0.895544055563456,0.15804394353917584,0.8926304024147986,0.1566123902043639,333,0.513844239902669,0.29939644593693804,0.10373074525865933,0.6446890054868147,0.8055701342267758,0.14231432333333333,0.802064582406774,0.9038434313603378,0.31730281172537367,0.09124670327261984,0.9442466336358469,0.8370995700255421,0.18816693825117378,0.5491861078897603,0.7527819831816791,0.6905104398595784,0.11534651862211598,0.3686381090054853,0.9054545454545455,0.6363636363636365,0.10737376576765989,0.8822573968638934,0.6186574806806857,0.8710801393728225,0.8729096989966556,0.8610211188773995,0.4460197235856851,0.8073186937589272,0.7213513811499692,0.8436482084690554,0.6226544654314395,0.8388142038705686,0.6548153274503732,0.007953616498781013,0.1956368481093136,0.23927398844763215,0.5901786401950887,0.8193146417445482,0.3066855503998157,0.5314443645571505,345
2010-03-18,0.887273700672409,0.16730516478311586,0.8839393542170566,0.16389729025302557,334,0.5090945787132697,0.3086451954176799,0.105867687650254,0.6395608891219088,0.8007609626219145,0.13376836587301588,0.8120382786339977,0.8847774421634698,0.321296980847546,0.09498659661478905,0.9492908286798619,0.8308993853512785,0.18816709082349278,0.6578644406973725,0.6847127083434155,0.7533807622118779,0.11184163524127091,0.36334159611544736,0.9345454545454546,0.5968379446640316,0.11855078562830723,0.8654369558364619,0.6094641498532394,0.902439024390244,0.9063545150501673,0.8485989655831405,0.4330570979405409,0.7901127848792093,0.7494650745544789,0.8859934853420194,0.6487844487804441,0.802157651874146,0.6434671752226615,0.002236015619901499,0.19610468864842834,0.235187681996331,0.5754288846397126,0.8753894080996885,0.26781758199778466,0.5463026140140632,351
2010-03-25,0.8777933572736618,0.1752171298313865,0.8743977078210685,0.16851335320869065,343,0.5038039165254249,0.311611736735669,0.10925117977027865,0.6338926912035413,0.7956298636900816,0.12698412698412698,0.8217365581950262,0.862103283219376,0.3224183381922473,0.0964128351494337,0.9587078411822122,0.8206555106485116,0.1881671775123104,0.7623280731320167,0.6157674866788432,0.795286125374668,0.1036909073657385,0.35725508870970546,0.9418181818181817,0.6126482213438735,0.12775530345765906,0.849038482260907,0.5964681783694323,0.9128919860627178,0.9230769230769231,0.8337316289398333,0.4110569881600358,0.7698426087572638,0.7854540629659694,0.9055374592833875,0.6675362993964157,0.7560670061534074,0.6355118219199021,0.0,0.20921396198351871,0.2358689588286108,0.5645985629844267,0.9003115264797507,0.2517667153754935,0.5562693106065497,356
2010-04-01,0.867238826965055,0.18243900125342538,0.8642241094320895,0.17158449299672007,338,0.4981139741457856,0.309108273524094,0.11210043629240474,0.6272990476611314,0.7921184868424844,0.12313494015873017,0.8289205552345233,0.8418151596752061,0.3183755416940077,0.09463353692625136,0.9710885223069289,0.8078669194431103,0.1881671046937036,0.83512665664296,0.5562323476588311,0.7973151278340108,0.09026876815737386,0.3524336168428781,0.9490909090909092,0.5810276679841898,0.13124918014686537,0.8277506973239344,0.5804871327944048,0.9303135888501746,0.919732441471572,0.8213348982748498,0.3891088386609989,0.7479693682831074,0.8169787591919686,0.9218241042345275,0.6698717809461053,0.6999179558580799,0.6290308506888542,0.0006237002762643495,0.22987568787908486,0.24304751067311536,0.5589821379425338,0.8753894080996885,0.2527302108849772,0.5596421221393566,361
2010-04-08,0.8557459116364456,0.18962994161867552,0.85363720496403,0.1742345891026824,345,0.4921664730618085,0.30194701121554446,0.11379218235241728,0.6195685874000473,0.7921684834284988,0.12212623888888888,0.8320471918853252,0.8299072742082259,0.30792953468316286,0.08875681999493952,0.9845822014179985,0.7966982204861688,0.18816679261396016,0.8488098423179049,0.5163933236370357,0.7477620444778817,0.07301883428987542,0.35093221137587904,0.9636363636363636,0.5889328063241107,0.12699942147327947,0.7962623214965452,0.5623385800738725,0.9512195121951221,0.979933110367893,0.8163245541992326,0.3763020931250278,0.7259542753859733,0.8316995760400048,0.9934853420195439,0.6497463183200184,0.6409076231311817,0.6221058453938477,0.003485249320064998,0.2530008852975969,0.2584530291379401,0.5598740724758864,0.9937694704049843,0.26453061307398373,0.5553849879360944,379
2010-04-15,0.8435428622339303,0.1971333317273185,0.8428762598937847,0.17713648601085996,351,0.4860062644782137,0.2912009813755658,0.11637432107559409,0.6104899396163673,0.7969244903184447,0.12354648174603172,0.8297473367349606,0.8306185499552496,0.294050400659122,0.07830120219631914,0.9955721202248476,0.7919804236576697,0.18816624127308007,0.7865314675210595,0.503245725841512,0.6637438451092051,0.05390201836069801,0.35411673468294413,0.9600000000000002,0.6007905138339922,0.11979363199755477,0.7513562297178187,0.5431061171739142,0.9477351916376309,0.9765886287625418,0.8214200190485514,0.3785461711595952,0.7050940824918976,0.8207338111779365,0.9902280130293158,0.6130899873911414,0.5881884879161992,0.6130982445490774,0.00832678324697711,0.2736365901542308,0.2822506886504027,0.5673865281153462,0.9875389408099687,0.2815940589070755,0.5451269151237195,368
2010-04-22,0.8312277282646994,0.20402944137338253,0.8322630164934677,0.1791587676611126,356,0.4792907215324027,0.27898652909853294,0.11957973466298633,0.6000145061130938,0.8043430934438183,0.12698412698412698,0.8206518605403541,0.8411667885981091,0.2807605085171003,0.06442680073954238,1.0,0.798544546207917,0.188165783556123,0.6738621139995241,0.510621990366972,0.5695831736754692,0.034879232942872165,0.36059637398215405,0.9199999999999999,0.557312252964427,0.11612456757937561,0.6981919121748954,0.5249374611420643,0.9094076655052266,0.919732441471572,0.8305552559074982,0.3890303894585898,0.6860277401709958,0.7890262917335376,0.9348534201954396,0.5688265298218175,0.5509130301566181,0.6014889117263356,0.016346463437403536,0.2873738973526605,0.3083475952763568,0.5769024609163628,0.9314641744548285,0.2980192915810604,0.5311631786936308,380
2010-04-29,0.8194910085841993,0.20908275322468484,0.822139835724145,0.1787189600321506,361,0.47158034707903873,0.2676808265114765,0.12331938384827668,0.5887447801384075,0.8115838646446951,0.1318902547619048,0.8042464311298918,0.8570145098083009,0.27208222674827,0.04870413269283072,0.993807561107218,0.8189591734256592,0.18816582863430817,0.546976549234558,0.5290638343446161,0.4896026736489304,0.017986050439646482,0.36829114719861633,0.9163636363636365,0.5256916996047432,0.12248498407842678,0.6440230120915822,0.5102463584753567,0.9094076655052266,0.9331103678929766,0.8354678783016238,0.39776403696561724,0.6692297485294061,0.7449787296949104,0.9511400651465797,0.5258796854013214,0.5355723707380182,0.5870385658648507,0.0291064533988592,0.28993991874926595,0.3290863379008785,0.5826225262490417,0.9501557632398753,0.3082414459091857,0.5157890554644378,367
2010-05-06,0.8090232026319113,0.21105776066295068,0.8128490791295713,0.1742345891026824,379,0.4624356446535931,0.25966104574142723,0.12848366129463074,0.5774460278381232,0.8158063765364147,0.13716643190476185,0.7834359198035756,0.8736242332573216,0.2707347146500748,0.03270371498851385,0.9747602515837835,0.8467431848643843,0.18816679261396016,0.4420495410689841,0.5491129734642517,0.4421377771438343,0.005556682355323597,0.37512107306373443,0.909090909090909,0.5138339920948617,0.14276680018042898,0.5961031736459612,0.5014465564319766,0.902439024390244,0.9096989966555185,0.8278954823238172,0.3947564040947469,0.6551745941144382,0.6969928358024828,0.9283387622149836,0.4914179398737105,0.538012194314355,0.5695079273389916,0.04816892110722626,0.27706176459636755,0.33680950540904375,0.5787473792349391,0.9283489096573209,0.30671376711764803,0.5007359951540609,343
2010-05-13,0.8002987219904407,0.20929518862268992,0.8046215014528422,0.164991815555533,368,0.4516486741053356,0.25670394049164824,0.13293562461045294,0.5668835153580555,0.8149927945999718,0.14157684666666664,0.7619799949328694,0.8870395848540615,0.2742242933308958,0.018197689663535146,0.9479184301610565,0.8731530342579601,0.18816875524879118,0.386089502386911,0.5632719089701406,0.42157506787218046,0.0,0.37961639360769817,0.9418181818181817,0.5335968379446641,0.17045861366416037,0.5600101662047896,0.49958911832120867,0.9303135888501746,0.9431438127090301,0.802808495674399,0.3733520715250326,0.644033683067093,0.6519709569284309,0.9381107491856676,0.465588761046169,0.5514168264816801,0.5493866992699705,0.0742658577173454,0.24697719203324464,0.32648511505390587,0.5614004317751917,0.925233644859813,0.2886560106371244,0.48548015460895666,335
2010-05-20,0.7929276291510281,0.20544072574823158,0.7972414311084515,0.15375135610987556,380,0.43993772224075056,0.2581845862718286,0.13854509838838913,0.5574772509100206,0.8104156565542362,0.14388568761904763,0.7436383270586324,0.8956286088706285,0.2787540747053855,0.007764698493834037,0.920166183698297,0.8894451777970276,0.18817046821982744,0.3694394264183686,0.5718862742346051,0.41631391771272674,0.003724874659347885,0.38274824526529017,0.938181818181818,0.5533596837944664,0.1964481829968241,0.5346182622752105,0.5002743737499031,0.9303135888501746,0.9498327759197325,0.7681086201854304,0.34023677952500553,0.6347660275893965,0.6108179796059869,0.9413680781758956,0.44678436244652986,0.5689705928360422,0.5300805279650715,0.10480855938789846,0.20796654494497746,0.3035828963549414,0.5343961241319962,0.9283489096573209,0.25387381586656893,0.4689338644884984,329
2010-05-27,0.7863038999161074,0.20171630295059906,0.7903815911669541,0.14414256218899446,367,0.4282526332013312,0.26287764016789006,0.1427299439052625,0.5482662105337787,0.804170094146631,0.14285714285714285,0.7313129607587783,0.8983404558165233,0.28052717068819666,0.004185008251250191,0.8983875981460033,0.889562405216944,0.18817033992037735,0.37327595161545357,0.5772624874637255,0.4147536983066137,0.018015194168845873,0.3860979877700801,0.927272727272727,0.5691699604743083,0.2116232709208421,0.5171258600301802,0.49773996913715934,0.9163763066202093,0.919732441471572,0.7349303776746288,0.3054315593634137,0.6260275459182356,0.5729394267496668,0.9087947882736155,0.4333969573684928,0.5850032689329843,0.5157240431959904,0.1363781488078024,0.17082081330157517,0.27619800792289495,0.5034716533471294,0.8847352024922117,0.21298048612613382,0.4500094554520595,328
2010-06-03,0.7798215095040775,0.2003438511408122,0.7837147035335292,0.1397947966961084,343,0.4175432511285708,0.2695577610651567,0.14433265069895818,0.5379441126258006,0.798351238349313,0.13748329507936508,0.7244754367594386,0.894124276201248,0.27687078005077315,0.010238885680444954,0.8876935203010808,0.8781928600861195,0.18816679261396016,0.3787757164302631,0.5817069668635826,0.40758047190570734,0.039654912514349674,0.391246980855638,0.9163636363636365,0.5533596837944664,0.2101804940007943,0.5047313576426553,0.48622355052150246,0.9059233449477353,0.899665551839465,0.714408284148826,0.2789574408385418,0.6164741472512842,0.5377408210244521,0.8827361563517916,0.4239296283366569,0.598426428732874,0.5104518747344255,0.16555575090015662,0.14633098707304715,0.25242560788631674,0.4743642167109161,0.8442367601246106,0.17622907305391985,0.4280964051053915,328
2010-06-10,0.7729593963355446,0.2027386777667486,0.7769456521332643,0.1430933768731899,335,0.4085061791356903,0.27682985039070673,0.14415457216632488,0.5252046751464933,0.7947012003338014,0.12766780269841266,0.7217396698238001,0.8825450739328404,0.26960845060789473,0.027352934382678294,0.8861018353478712,0.8627110244312279,0.1881592333490633,0.3712865793618292,0.5875261306402564,0.3946270626107333,0.0643030002070971,0.39916994856808197,0.8945454545454545,0.557312252964427,0.19955188408989022,0.4950706995128118,0.46204911134353854,0.888501742160279,0.8862876254180603,0.7137800895267041,0.2681976136546823,0.605028867709291,0.5053669793153934,0.8697068403908795,0.4173289342138867,0.6092970965138558,0.5169243011358939,0.18892248723678517,0.1419969449965719,0.23856338809041466,0.45205611474600094,0.838006230529595,0.15002737569904204,0.40449277061731115,334
2010-06-17,0.7655363501798542,0.20708960178064384,0.7699079666401283,0.15144749471690666,329,0.40082505962685455,0.28261979413385396,0.14308610097052776,0.5087416163469728,0.7935500089679985,0.11354221857142857,0.7217195768844449,0.8656312648668951,0.2616878172331538,0.051539105331247934,0.8898571897715036,0.8504913802789427,0.18815106032733764,0.35284128036240126,0.5962372667915246,0.37801298465791056,0.08761842778275028,0.4084150701879876,0.9054545454545455,0.5652173913043479,0.19047833113871437,0.4875300142340018,0.42988603293961103,0.8989547038327526,0.8829431438127089,0.7246964532253606,0.26998389831738057,0.5916831923504065,0.478919896760267,0.8697068403908795,0.4126523026256792,0.6176722958375054,0.5319041896330576,0.20408158933725717,0.15215412168003395,0.23371917548812216,0.4385100601586601,0.8411214953271027,0.13827462481252495,0.3809737551894077,332
