Date,IndGlobalCAN_lag91,Price,NewForSaleSAAR.USA_lag96,NewForSaleAct.USA_lag96,price_trend_sma96,IndGlobalQc_lag91,BdgPmtSglSAAR.USA_lag95,HsSglSAAR.QC_lag96,ConstSpendNonRes.USA_lag96,IndNAHB.USA_lag88,ExistMthSply.USA_lag96,BD.CDN.LONG.DQ.YLD_lag96,US_PPI_Lumber_lag96,BD.CDN.10YR.DQ.YLD_lag96,CDN.AVG.OVER.10.AVG_lag95,BD.CDN.7YR.DQ.YLD_lag96,BD.CDN.RRB.DQ.YLD_lag96,HsSglSAAR.CAN_lag91,BdgPmtTotSAAR.USA_lag96,MnfdHomesSAAR.USA_lag96,NewMthSply.USA_lag95,BD.CDN.5YR.DQ.YLD_lag96,CDN.AVG.5YTO10Y.AVG_lag95,Dollar.US.dollar.CDN_lag88,ValeurExport.PaysExport_lag96,InventaireSciageRes.ON_lag96,BD.CDN.3YR.DQ.YLD_lag96,STH_LBR_INV_lag96,IndNAR_HAI.USA_lag96,NewSoldSAAR.USA_lag96,CDN.AVG.3YTO5Y.AVG_lag96,ExistForSaleInv.USA_lag52,InventaireSciageRes.CAN_lag92,ValeurExport.CHN_lag96,HsSglSAAR.USA_lag93,BdgPmtMltSAAR.USA_lag96,ExistSoldSAAR.USA_lag96,HsTotSAAR.STH_lag95,HsTotAct.USA_lag96,NewSoldMedPrice.USA_lag96,VolumeExport.CHN_lag96,BD.CDN.2YR.DQ.YLD_lag96,HsSglAct.USA_lag96,HsTotSAAR.USA_lag90,InventaireSciageRes.CB_lag94,y
2016-07-21,0.7345630415837743,333,0.19339512711597906,0.2080391703895184,0.7233408505154637,0.7422127754892092,0.6300408369796912,0.1425299489402327,0.5496603761360555,0.8079851814285715,0.1936478426013491,0.4509090909090909,0.6790550165278566,0.4448160535117056,0.37630662020905936,0.39144736842105265,0.26877470355731226,0.3924515758380248,0.6932930301192203,0.3783858839318358,0.14822868821874186,0.3993610223642172,0.3843648208469055,1.9357960239552892,0.6961299788897503,0.238425016917289,0.2712933753943217,0.526825580821515,0.4820497435122608,0.5567617644709825,0.3800623052959502,0.2904984145580115,0.22997985318090164,0.7766079256778211,0.674898306295936,0.6045509683908811,0.7841364059804137,0.8046351919386471,0.7494623386262608,0.6032763502041922,0.7713024503894599,0.27831715210355984,0.5975308238945116,0.6089970738865219,0.36815764348916025,328
2016-07-28,0.725325417725557,336,0.1926129851710231,0.20765378261719641,0.7236630154639174,0.7310112330089709,0.6299741403175089,0.13985980163389983,0.5722601261601024,0.8056631531746031,0.18996109010103696,0.4109090909090909,0.6629235037059835,0.4013377926421404,0.35888501742160284,0.35526315789473695,0.22134387351778656,0.38306698638366854,0.7147631355386829,0.37822575910699285,0.15118464286384609,0.3642172523961662,0.37133550488599343,1.9631010304747203,0.7118641940579006,0.23571208511560549,0.2555205047318611,0.5351772292268029,0.48050127778433227,0.5623767092780011,0.3489096573208722,0.28951735829825276,0.23739354282604275,0.7874988577442095,0.6428733235804127,0.6381677740025882,0.7886558077456305,0.8109558226110137,0.7360745431270789,0.6979349893103046,0.7773024869480509,0.26213592233009714,0.5960930858072664,0.6043991950873701,0.36512723632633026,330
2016-08-04,0.7153276366297883,333,0.1928674776346152,0.20685406673189805,0.7230992268041239,0.7189892198743006,0.631796961492887,0.13916285533456446,0.5867537193132648,0.8001110146031746,0.18718843021182835,0.38909090909090904,0.6474323461530143,0.3846153846153846,0.33797909407665516,0.3421052631578948,0.20948616600790515,0.37322952485844507,0.7260303894127565,0.377922343572037,0.1627417027310603,0.354632587859425,0.35179153094462534,2.0111851491152763,0.7062492036465143,0.23514871512637436,0.2555205047318611,0.533658012645926,0.4827176292373718,0.5576908028452193,0.33956386292834884,0.286141107841846,0.2409965278212658,0.7911787501537532,0.6095899219474967,0.6553727212795292,0.7823002448093013,0.759092815406131,0.7070745505089372,0.7751219660809194,0.7744334579014968,0.25566343042071205,0.5778394575965504,0.6185381072040635,0.3564859064298349,334
2016-08-11,0.7050479404327632,333,0.1945097688834304,0.2058317505238893,0.7226159793814433,0.7067509191033503,0.6358983149372498,0.14137238520008238,0.5883714222144047,0.7936507936507936,0.18512457988919523,0.37090909090909085,0.6347651047546983,0.3612040133779263,0.31010452961672486,0.32236842105263164,0.19367588932806326,0.3633700461771917,0.7226372132904043,0.37757781953415914,0.17876728004515424,0.33226837060702874,0.31270358306188917,2.0917568858286932,0.6725412962168994,0.23763670955682936,0.2681388012618296,0.519922222785616,0.49148275148493825,0.5397336743373266,0.3208722741433021,0.2805106929852864,0.23807629210525194,0.7829241699314057,0.588978840417202,0.6485618047673268,0.7631554263802076,0.6698010903179169,0.6635545908502744,0.8143175811787959,0.7576556349030863,0.2427184466019418,0.53893389797055,0.6451607647759782,0.34376003318292847,335
2016-08-18,0.6949458754986617,328,0.19701401497679094,0.2048325754590729,0.7213273195876289,0.6947836594986398,0.6425373554126051,0.14476072475387153,0.5803489910865198,0.7881765206349206,0.1824383937240635,0.3418181818181818,0.6249145953954127,0.3277591973244147,0.32752613240418127,0.2861842105263158,0.17391304347826086,0.35372171459712176,0.7089805579526359,0.3773491804408762,0.1935925045691798,0.2875399361022364,0.33550488599348527,2.2174297511505903,0.6220957626716539,0.24136127479713243,0.2208201892744479,0.49932851051064375,0.5036416332345854,0.5151388939664546,0.2772585669781932,0.2729333569216933,0.23142258328998766,0.7663261348688802,0.5913025797500655,0.6240739354207026,0.737288580131884,0.5724284481463519,0.6122181784681054,0.8225321041224671,0.731882709695068,0.197411003236246,0.48807703016806453,0.6780141242155576,0.328475994533723,336
2016-08-25,0.6854809881916601,330,0.1996351195296595,0.20411578649509604,0.7206829896907214,0.6835747698626884,0.6519732372809776,0.14693497231656377,0.5679235542629164,0.7838702338095238,0.1775172608246926,0.3672727272727272,0.6173259470344135,0.3511705685618729,0.3414634146341464,0.3157894736842105,0.19762845849802374,0.3445176945702192,0.6916710088646304,0.3774071230585284,0.20154850631186677,0.3194888178913738,0.35179153094462534,2.3865752724226064,0.5707926447512262,0.24382846770603972,0.24605678233438483,0.4791616074360787,0.5145545197331818,0.49294101680204483,0.3052959501557633,0.26371634329856775,0.2252007142787873,0.74705427510985,0.6121506850046867,0.5917337526187182,0.7127623120438213,0.4963226892482707,0.56117164873909,0.8136583002535407,0.704516728828218,0.22330097087378642,0.4371036439287102,0.7108451414669786,0.3124570948000931,334
2016-09-01,0.6771128248759375,334,0.20162798557296535,0.20394062917229389,0.720521907216495,0.6736115789980133,0.6640314813045304,0.14550222604413204,0.5563322393016339,0.7804859726984126,0.16874857008240213,0.3745454545454545,0.6114442904303612,0.36789297658862874,0.35888501742160284,0.33223684210526316,0.21343873517786566,0.3359911507432368,0.6773191514915663,0.377922343572037,0.19850944797542863,0.33865814696485624,0.3615635179153094,2.5888888465976425,0.534511983792021,0.2425443451423076,0.26182965299684535,0.4667062451769848,0.5195816584617801,0.48217459845293964,0.3239875389408099,0.25316689621779,0.2235759983332497,0.7307782207979883,0.6434444625996127,0.5613658961020008,0.697639228901807,0.46392182168728846,0.5185213370398872,0.8015889333095674,0.6829597386090699,0.23624595469255666,0.39784852866484693,0.737672233865211,0.29871433301540584,340
2016-09-08,0.6703415697744886,335,0.20242845683666388,0.2044357702162986,0.719958118556701,0.6654778069461145,0.676803072246048,0.13878648384934628,0.5497502706791693,0.7777777777777777,0.155228330892286,0.3927272727272726,0.6068501632009744,0.37792642140468224,0.34843205574912894,0.3388157894736843,0.22924901185770752,0.3280644808312344,0.6708847474454741,0.37905854529477423,0.18652162426440183,0.3450479233226837,0.3485342019543973,2.8024949103210854,0.5246849463246205,0.23589606310211864,0.26182965299684535,0.46718696426400363,0.5158072007786236,0.4893958988776229,0.3271028037383177,0.24179580237613818,0.23071374907326048,0.7212007689113241,0.6771052189533902,0.5406750394375806,0.6975879698818566,0.470024683246278,0.4905194413117375,0.7971481210812035,0.672164702905621,0.22977346278317157,0.3791276472751866,0.7535996689910643,0.2905556331476504,343
2016-09-15,0.6658299371177625,336,0.20219613429849448,0.205207564590057,0.7196359536082473,0.6601427559243076,0.6879453604684874,0.12797934209585787,0.5481052578324221,0.7753417892063491,0.13888703466453528,0.3854545454545454,0.6036657321996122,0.36454849498327757,0.33797909407665516,0.32565789473684215,0.23320158102766803,0.31941701735450423,0.6707242736184985,0.3809514575828864,0.16917436306816186,0.33226837060702874,0.3420195439739413,2.9956376660275277,0.5349471982421636,0.2257951734156528,0.2555205047318611,0.4775875408900818,0.5072109157849052,0.511247997860449,0.3177570093457943,0.23092802384816413,0.24934407435235295,0.7141573796885561,0.7050542604845662,0.5288859918596669,0.7087013073492356,0.5025203196364648,0.4760016098720504,0.7988854015816818,0.6672882546105134,0.226537216828479,0.37768165709473417,0.7540031769868089,0.29128891844724447,345
2016-09-22,0.664281268281111,334,0.20127155934320573,0.20573178815046927,0.7191527061855667,0.6586721366087893,0.6951156965347961,0.11498929673945607,0.5502629051785823,0.7721425492063491,0.12236379298770611,0.37090909090909085,0.6021485747374986,0.35785953177257523,0.2961672473867597,0.32236842105263164,0.22924901185770752,0.30841732570687597,0.6735433866138704,0.38372981648490734,0.15005699203040684,0.329073482428115,0.30618892508143314,3.158907375515965,0.5544855302279235,0.21503432752765372,0.252365930599369,0.49283156016373386,0.4994964764590075,0.5418956800748148,0.31152647975077885,0.22209206621207767,0.27645626182493377,0.7035166795232798,0.7204668714073936,0.523103595886526,0.7246780464625873,0.5492977763475019,0.4719493536028163,0.8022816684813996,0.6610379438114888,0.226537216828479,0.3872323887812182,0.7342584903360493,0.3042221114470365,341
