Date,ConstSpendRes.USA_lag96,IndHPI_SAAR.USA_lag96,IndGlobalCAN_lag96,IndHPI_Act.USA_lag96,IndGlobalQc_lag96,NewForSaleSAAR.USA_lag95,NewForSaleAct.USA_lag96,price_trend_sma96,Price,ConstSpendNonRes.USA_lag96,BdgPmtSglSAAR.USA_lag96,BdgPmtTotSAAR.USA_lag95,HsSglSAAR.QC_lag96,ExistMthSply.USA_lag96,TauxUSD_CAD_lag95,IndNAHB.USA_lag95,BdgPmtMltSAAR.USA_lag96,ExistForSaleInv.USA_lag96,Taxes_exp_lag96,Dollar.US.dollar.CDN_lag96,US_PPI_Lumber_lag96,NewSoldMedPrice.USA_lag95,ExistSoldPrice.USA_lag96,HsSglSAAR.USA_lag96,HsTotSAAR.USA_lag96,ExistSoldSAAR.USA_lag94,IndNAR_HAI.USA_lag96,InventaireSciageRes.CB_lag96,STH_LBR_INV_lag94,NewSoldSAAR.USA_lag96,CDN.AVG.OVER.10.AVG_lag96,NewMthSply.USA_lag96,HsSglSAAR.CAN_lag96,HsSglAct.USA_lag96,BD.CDN.LONG.DQ.YLD_lag96,HsTotAct.USA_lag95,Exchange.Rate_lag95,BD.CDN.10YR.DQ.YLD_lag96,BD.CDN.RRB.DQ.YLD_lag92,WST_LBR_SHPMT_lag96,ValeurExport.USA_lag94,HsSglSAAR.AB_lag95,CDN.AVG.5YTO10Y.AVG_lag96,HsSglSAAR.CB_lag96,BD.CDN.7YR.DQ.YLD_lag96,y
2013-05-09,0.036387770179576284,0.014000513525233238,0.3364800232816938,0.06617070445566053,0.3035456121576061,0.16663994800765258,0.1658858111092396,0.5286280462096302,415,0.1255695080435597,0.08648689630643125,0.11801504180178801,0.5091855266506713,0.6177652830134015,0.011386757760608823,0.04877091460329469,0.14644932890542844,0.7936717931408614,0.2511978816859227,0.9921571127095584,0.11268502477604825,0.17332143321810012,0.154765666424018,0.080143066872428,0.11839591454993836,0.42624310060543746,0.45842686452034753,0.22121736064449427,0.37040987996860686,0.0772408747534753,0.736842105263158,0.49133849839102317,0.3861245082379301,0.24676286849014045,0.746153846153846,0.25638081250408173,0.020554779485132624,0.7617328519855594,0.3918918918918919,0.27687841869895524,0.06861985818148586,0.49375445013292063,0.748148148148148,0.2985309473608099,0.7348484848484851,400
2013-05-16,0.038558817702113224,0.011438397834482306,0.3404528301834038,0.062176235360498655,0.3065361388836241,0.15988632348122378,0.16390946207478718,0.5349523568597694,405,0.13820250246947285,0.09324657329701092,0.1283806506056635,0.4961617695087898,0.5917641842706476,0.026000379220350922,0.04816786747578533,0.15620219926319284,0.7806307795332992,0.24171862592121168,0.9508832200734877,0.12144986859982243,0.15871844846570227,0.15582109188376636,0.07627158497942388,0.10230853982737365,0.46007124746161754,0.4624020539165916,0.22944702249468207,0.39810487804977157,0.07835946877966371,0.6992481203007519,0.483721353614591,0.3800752136938623,0.2387399445573714,0.7115384615384612,0.24341559401770685,0.0,0.7220216606498194,0.3783783783783783,0.2810196917987592,0.06860716225935798,0.5182172646668327,0.6962962962962962,0.3012519154013015,0.6893939393939394,380
2013-05-23,0.04048371313505328,0.009105010614926634,0.34358241033589465,0.05815353492538122,0.3088349933794703,0.15297094595489003,0.16257542585330853,0.5408550467998987,400,0.15467710107925736,0.09977397510704222,0.1349872601258565,0.4819354946671259,0.5618822319142363,0.04275179758684722,0.044513375198969585,0.16647179110850835,0.7658348091903566,0.2527371179290055,0.8906260484380862,0.1295128539080992,0.14661843678382458,0.15877832526220081,0.07245202654320992,0.08768905265104798,0.479939473711108,0.46476449040986845,0.2379259310248225,0.41363529366645935,0.08047847909648043,0.7142857142857142,0.47356525949510897,0.3805437577094031,0.23413817828169786,0.723076923076923,0.2373122104373535,0.004949111953701735,0.740072202166065,0.33783783783783783,0.2889745172950433,0.06822307099440361,0.5378686058615422,0.7185185185185186,0.30127284714389,0.7121212121212122,380
2013-05-30,0.04173472200254613,0.007973127827682447,0.3465521874946038,0.05496234433365865,0.31089443186660226,0.14678952865167627,0.16175133132006847,0.5469263850240327,400,0.17196881374227724,0.10478163978103172,0.1338704568373843,0.4707052459409586,0.5339210904753271,0.058784241922456015,0.03841048472864439,0.17228328612996396,0.7503026027297619,0.27323486570151034,0.8250435665344404,0.13488898190675114,0.13510257673362092,0.1606801340944921,0.06838872345679015,0.07978579334155356,0.47951911604436726,0.47063396659945145,0.2451499637360317,0.41158083647157184,0.08309710003664406,0.6766917293233081,0.4625688283673055,0.3849479160099054,0.23064827265149407,0.6884615384615382,0.24138065408595843,0.029335461983635902,0.6967509025270756,0.43243243243243246,0.2964362179243889,0.06785348241229133,0.5503842168627099,0.674074074074074,0.30074200838756326,0.6666666666666667,380
2013-06-06,0.04188411017870941,0.00901552543386508,0.35004559176997674,0.053462403482925414,0.31316673119986227,0.14200070786103813,0.1613048080835353,0.5533350198161737,400,0.187053149940263,0.10698210536348618,0.12286961887128078,0.4666695654989775,0.5136824242681404,0.07190531651652554,0.030769483405742065,0.16866186601614863,0.7350528797094555,0.29219337376337967,0.7658013452037155,0.1355932506578641,0.12315432423574424,0.15856928317499475,0.06378600823045266,0.0838471023427867,0.4646897268043082,0.485130278077504,0.24961499597671488,0.3974486020499448,0.08571452539347169,0.5676691729323309,0.4524306734852004,0.39070546313592525,0.22596093117346433,0.5923076923076922,0.2569958120311687,0.09758531231291157,0.55956678700361,0.45945945945945943,0.29909811617384185,0.06786384629137965,0.5540457914459124,0.5222222222222221,0.3018076644974693,0.5113636363636365,380
2013-06-13,0.0407294046674227,0.01272822537477003,0.354530211831241,0.05410842633829649,0.31600246629439077,0.1383148077447245,0.16099919926093675,0.5583944683362847,380,0.19745732052515352,0.1056889949711608,0.1070392887668482,0.47241933686098997,0.5050606218721385,0.08258012656636282,0.023729618051187507,0.1528829861018864,0.7207014286367341,0.30109303156100586,0.720113066048882,0.13048846593692387,0.11336622941028551,0.15032935133113878,0.05868396111111118,0.10261023020961779,0.4443829105335795,0.5119744279027008,0.2505488501258786,0.3794775065816758,0.08803375236239508,0.5601503759398496,0.4443010185726928,0.3954327809462932,0.21842864348050167,0.5846153846153843,0.27779215092292564,0.06705248453402501,0.5451263537906136,0.4054054054054054,0.294195356564941,0.06861450042558304,0.5495588301835465,0.4777777777777777,0.3056465093275488,0.45075757575757575,380
2013-06-20,0.038969181541192666,0.017700233512408126,0.359610302357801,0.05573501670619141,0.31934552122904414,0.1352050740664381,0.16018071080298113,0.5638755375664055,380,0.2029153395039205,0.10262027200980173,0.09323780071940568,0.48411480565809567,0.5043209683854037,0.09193815890909418,0.01973737569932854,0.1312231968742381,0.7062523090472717,0.3014097370197626,0.6849985452518661,0.12182865179786306,0.10923311813277548,0.13720716255938603,0.054465655349794195,0.12876806707768185,0.42753027338742133,0.5492922549855415,0.2501071330970821,0.3659064736433564,0.09057299147760378,0.5112781954887218,0.437136531807214,0.39754067749246924,0.20905104630190335,0.5423076923076922,0.2954690322765714,0.0820195569746558,0.487364620938628,0.45270270270270274,0.28513037150766196,0.07046578198974457,0.5382347834224942,0.4259259259259259,0.3095489496746203,0.40151515151515155,380
2013-06-27,0.03752727870222328,0.022043800300592054,0.36467429565286213,0.056771746031771375,0.32303807126518436,0.13214475405435944,0.15809126143593355,0.5697782275065353,380,0.20371292147847608,0.10009498452074173,0.08832348867807194,0.49630855640262744,0.5058214730627897,0.10110889610662444,0.021239243384513024,0.11220932265559874,0.6903066473065214,0.2971182591165515,0.6557769140060878,0.11271563686422748,0.11424981467468642,0.1212903521484574,0.05284991296296304,0.1525024128236745,0.4210378353583446,0.5938108042065897,0.2511773945290634,0.3630008872462742,0.09405425694510239,0.5451127819548873,0.42934549275536615,0.39563856767027006,0.19948956249315558,0.573076923076923,0.301725817607448,0.06306126521652344,0.523465703971119,0.41216216216216217,0.2768474154464736,0.07336882672711409,0.5213851015096372,0.47407407407407404,0.3098338203904555,0.45454545454545453,380
2013-07-04,0.037327533352783604,0.02387117896989155,0.36911061130961986,0.05564818833170726,0.32692231917535075,0.12872642861471317,0.15397277135246545,0.5748376760266467,380,0.200135781825999,0.10043218054531355,0.09710327650465311,0.5035531769000978,0.5039201453760913,0.11089943297489757,0.029769761199680556,0.10436818739016507,0.671465570839725,0.29219337376337967,0.6283521525588934,0.10625125185542039,0.13005328331446542,0.10466655538707381,0.05555555555555558,0.16399506781750928,0.42370927662571756,0.6422571204464087,0.2566471869308431,0.3691319287615684,0.099199561892093,0.5488721804511278,0.41933618098375125,0.3883358659015921,0.19140561560085118,0.569230769230769,0.2911176870013582,0.07519457194172796,0.51985559566787,0.5,0.27429074257630925,0.07563796063060296,0.5004057394116003,0.47407407407407404,0.302819956616052,0.4583333333333333,380
2013-07-11,0.03892644840986348,0.021929195181266348,0.37251819757703775,0.05135493273376346,0.3309394460653614,0.1250200192238149,0.14742025183771834,0.5798971245467581,380,0.19284556835506628,0.10523546682354756,0.11617844783480247,0.5019635508793523,0.49450716906650155,0.12082731975882455,0.043215683189262,0.11369500963534468,0.6490725952619094,0.2897745130229663,0.6000530927425787,0.10459092646975576,0.1508490467543997,0.08927809768671136,0.06359510802469137,0.15691983921085073,0.4323226936250659,0.691030874061263,0.26850504240489736,0.3806972621845457,0.10642939241146387,0.49248120300751874,0.4060671841503656,0.37520483595270626,0.1859458520699871,0.5153846153846153,0.26962309518801675,0.08676910796248238,0.4548736462093862,0.41891891891891886,0.28088538458809675,0.07517830764245786,0.47703066116423465,0.43703703703703695,0.2860640279103398,0.393939393939394,380
