Date,IndHPI_SAAR.USA_lag96,ConstSpendRes.USA_lag96,IndGlobalQc_lag96,IndGlobalCAN_lag94,price_trend_sma96,HsSglSAAR.QC_lag95,NewForSaleAct.USA_lag95,NewForSaleSAAR.USA_lag95,Price,BdgPmtSglSAAR.USA_lag96,BdgPmtTotSAAR.USA_lag94,IndHPI_Act.USA_lag95,ConstSpendNonRes.USA_lag96,IndNAHB.USA_lag95,Taxes_exp_lag96,ExistForSaleInv.USA_lag95,ExistMthSply.USA_lag95,NewSoldSAAR.USA_lag95,US_PPI_Lumber_lag95,STH_LBR_INV_lag96,NewMthSply.USA_lag95,ExistSoldPrice.USA_lag90,BdgPmtMltSAAR.USA_lag96,InventaireSciageRes.AB_lag96,InventaireSciageRes.ON_lag96,CDN.AVG.OVER.10.AVG_lag95,ExistSoldSAAR.USA_lag95,HsTotAct.USA_lag96,BD.CDN.LONG.DQ.YLD_lag95,BD.CDN.10YR.DQ.YLD_lag96,HsSglSAAR.USA_lag95,ValeurExport.PaysExport_lag96,HsTotSAAR.USA_lag96,TauxUSD_CAD_lag96,Dollar.US.dollar.CDN_lag96,HsMltSAAR.USA_lag96,HsMltAct.USA_lag96,BD.CDN.2YR.DQ.YLD_lag96,HsTotSAAR.STH_lag96,BD.CDN.5YR.DQ.YLD_lag96,HsSglSAAR.CAN_lag96,ValeurExport.USA_lag96,HsSglSAAR.AB_lag96,NewSoldAct.USA_lag96,NewSoldMedPrice.USA_lag95,y
2013-06-06,0.00901552543386508,0.04188411017870941,0.31316673119986227,0.359610302357801,0.4179590066153349,0.47241933686098997,0.16099919926093675,0.14200070786103813,420,0.10698210536348618,0.1070392887668482,0.05410842633829649,0.187053149940263,0.030769483405742065,0.29219337376337967,0.7207014286367341,0.5050606218721385,0.08803375236239508,0.13048846593692387,0.41363529366645935,0.4443010185726928,0.07648605764102645,0.16866186601614863,0.4163584819793824,0.13698170498143636,0.5601503759398496,0.47951911604436726,0.24138065408595843,0.5846153846153843,0.55956678700361,0.05868396111111118,0.21607033085575084,0.0838471023427867,0.058784241922456015,0.9148966589586416,0.19813519813519814,0.22227356058438955,0.4152046783625731,0.09365531440200692,0.4402985074626865,0.39070546313592525,0.06822307099440361,0.5503842168627099,0.12355353999920571,0.12315432423574424,415
2013-06-13,0.01272822537477003,0.0407294046674227,0.31600246629439077,0.36467429565286213,0.4222969309185556,0.48411480565809567,0.16018071080298113,0.1383148077447245,415,0.1056889949711608,0.09323780071940568,0.05573501670619141,0.19745732052515352,0.023729618051187507,0.30109303156100586,0.7062523090472717,0.5043209683854037,0.09057299147760378,0.12182865179786306,0.41158083647157184,0.437136531807214,0.06750620396643092,0.1528829861018864,0.41351037383796996,0.12823578472865804,0.5112781954887218,0.4646897268043082,0.2569958120311687,0.5423076923076922,0.5451263537906136,0.054465655349794195,0.23380177719913137,0.10261023020961779,0.07190531651652554,0.8963278630343323,0.23938576130536132,0.26484609766389633,0.3567251461988304,0.10946180293491681,0.38432835820895517,0.3954327809462932,0.06785348241229133,0.5540457914459124,0.11327274876890459,0.11336622941028551,420
2013-06-20,0.017700233512408126,0.038969181541192666,0.31934552122904414,0.36911061130961986,0.42609261468387394,0.49630855640262744,0.15809126143593355,0.1352050740664381,405,0.10262027200980173,0.08832348867807194,0.056771746031771375,0.2029153395039205,0.01973737569932854,0.3014097370197626,0.6903066473065214,0.5058214730627897,0.09405425694510239,0.11271563686422748,0.3974486020499448,0.42934549275536615,0.06355430537933726,0.1312231968742381,0.3994972040675666,0.1236455326087893,0.5451127819548873,0.4443829105335795,0.27779215092292564,0.573076923076923,0.487364620938628,0.05284991296296304,0.24971705152656093,0.12876806707768185,0.08258012656636282,0.8815153579178463,0.2936144377622378,0.3206128792164751,0.3216374269005848,0.13085263332850816,0.3470149253731343,0.39754067749246924,0.06786384629137965,0.5495588301835465,0.10456304722174836,0.10923311813277548,430
2013-06-27,0.022043800300592054,0.03752727870222328,0.32303807126518436,0.37251819757703775,0.4298882984491923,0.5035531769000978,0.15397277135246545,0.13214475405435944,405,0.10009498452074173,0.09710327650465311,0.05564818833170726,0.20371292147847608,0.021239243384513024,0.2971182591165515,0.671465570839725,0.5039201453760913,0.099199561892093,0.10625125185542039,0.3794775065816758,0.41933618098375125,0.06529431832213128,0.11220932265559874,0.3819413292155578,0.12637983134279096,0.5488721804511278,0.42753027338742133,0.2954690322765714,0.569230769230769,0.523465703971119,0.05555555555555558,0.26157693800978427,0.1525024128236745,0.09193815890909418,0.8687977907659614,0.3403132846153846,0.37028029465202006,0.3976608187134502,0.1502828633474781,0.4029850746268657,0.39563856767027006,0.06861450042558304,0.5382347834224942,0.09926215831331531,0.11424981467468642,435
2013-07-04,0.02387117896989155,0.037327533352783604,0.32692231917535075,0.37533804742208865,0.4342262227524134,0.5019635508793523,0.14742025183771834,0.12872642861471317,415,0.10043218054531355,0.11617844783480247,0.05135493273376346,0.200135781825999,0.029769761199680556,0.29219337376337967,0.6490725952619094,0.49450716906650155,0.10642939241146387,0.10459092646975576,0.3659064736433564,0.4060671841503656,0.07118295836354527,0.10436818739016507,0.36846510628763873,0.13960756312645173,0.49248120300751874,0.4210378353583446,0.301725817607448,0.5153846153846153,0.51985559566787,0.06359510802469137,0.26714221995309334,0.16399506781750928,0.10110889610662444,0.8565138087354547,0.358974358974359,0.3945547338726576,0.40350877192982454,0.16020755123189712,0.4104477611940298,0.3883358659015921,0.07046578198974457,0.5213851015096372,0.09920780499918369,0.13005328331446542,439
2013-07-11,0.021929195181266348,0.03892644840986348,0.3309394460653614,0.37822168882251805,0.4382930267866827,0.4939037614051724,0.13944107708030185,0.1250200192238149,420,0.10523546682354756,0.14009887658615983,0.045126624952797734,0.19284556835506628,0.043215683189262,0.2897745130229663,0.6254407868276644,0.4796014262544545,0.1149581210648345,0.10610450099219548,0.3630008872462742,0.3906983233819341,0.07912512971188979,0.11369500963534468,0.3643239546860624,0.16493654379040856,0.5075187969924813,0.42370927662571756,0.2911176870013582,0.523076923076923,0.4548736462093862,0.07515590987654319,0.2649670173846412,0.15691983921085073,0.11089943297489757,0.8434575424309783,0.33649129836829833,0.38069955876655726,0.33918128654970764,0.15578455802591196,0.3470149253731343,0.37520483595270626,0.07336882672711409,0.5004057394116003,0.10522744987707688,0.1508490467543997,455
2013-07-18,0.017502980977784244,0.04141118439982305,0.3354266220298765,0.381820624336048,0.44290207135885473,0.48330019075885206,0.13139571309449916,0.12121478396497865,430,0.11324668292528606,0.16341443618396545,0.03875892452900098,0.18400766325144247,0.05855181611285504,0.28965974396353683,0.6036256010411531,0.46275397343825314,0.12369859176130638,0.10821541468661278,0.3691319287615684,0.3749397280804334,0.0870257365754763,0.1360585837540016,0.3653055463783277,0.19773032317951833,0.4172932330827067,0.4323226936250659,0.26962309518801675,0.4346153846153846,0.48375451263537894,0.08771900370370378,0.2567787928907624,0.13891856313193585,0.12082731975882455,0.830245050437799,0.28936406177156176,0.34220602088887264,0.40935672514619886,0.14298295670303407,0.4029850746268657,0.3596691368347418,0.07563796063060296,0.47703066116423465,0.11410751362638394,0.1689847652976637,480
2013-07-25,0.01251224222128089,0.04350156686380868,0.34081998861903884,0.386425004495055,0.44778223619997815,0.4740792195750954,0.12464462442818647,0.11749997945704238,435,0.12249222690073847,0.18168567742892117,0.03404749100256721,0.1761633819075561,0.07275296741690707,0.29081178980402883,0.5866824923467506,0.44751586733314025,0.1315636494887843,0.10834710891273769,0.3806972621845457,0.36050152764784116,0.09278968316261649,0.16479609872221057,0.3648306152701819,0.23179138398572863,0.47744360902255645,0.4436561811793249,0.2460763154675989,0.49615384615384595,0.38628158844765337,0.09876543209876543,0.24509834599851593,0.12112508323057958,0.13008771040691824,0.8179478805999456,0.2414941881118881,0.29912234451914865,0.30409356725146197,0.13047462304085145,0.29850746268656714,0.34611527690320054,0.07517830764245786,0.4530783354231346,0.12162415681209648,0.1768081008514899,480
2013-08-01,0.008876687550351203,0.04391742134296661,0.34755570113858525,0.3908794446303876,0.4531504175252141,0.4693168751811642,0.12010610835572755,0.11397387506650869,439,0.1309984963634525,0.19451585926947845,0.03230782098415386,0.17185403894056828,0.08348388966130799,0.29219337376337967,0.5763957651424578,0.4364611025241876,0.1378199019068671,0.10466711401757478,0.3940945145280619,0.3485487101804525,0.09469324611757468,0.19324474313784823,0.3563198961839906,0.26092220942615885,0.46616541353383467,0.4548682350038431,0.2293116213816605,0.4807692307692306,0.45848375451263534,0.10664967222222221,0.23244647493378195,0.1146732429099876,0.13787576741812435,0.8076375691396729,0.21678321678321677,0.2714967529524661,0.3567251461988304,0.12693143281695207,0.3619402985074627,0.33892976356574644,0.06989499170492541,0.43036722913303194,0.12355353999920571,0.16906021780905678,490
2013-08-08,0.008062378372720946,0.04176045826239272,0.35568235120303804,0.3936671953375397,0.4593861837110944,0.4686877609717161,0.11692978645860941,0.11037078236367814,455,0.13726762481301602,0.20251891729095106,0.032934751651749306,0.17295455226059797,0.09116911809197831,0.29297485264894846,0.5694651204614141,0.42825542594354077,0.14314901086804188,0.09831931839308039,0.40633787703574953,0.33806569726482705,0.09249819182842844,0.21588220965114518,0.3350779392952439,0.2801941175927066,0.49248120300751874,0.46463894954585294,0.22554642714535167,0.5153846153846153,0.45848375451263534,0.11321993786008233,0.22106876219604893,0.12747278717632549,0.1435797670077381,0.8001263065953053,0.23204822797202795,0.27360469949435073,0.3684210526315789,0.1383095545261258,0.3656716417910447,0.3413000581725456,0.0587432501074181,0.4108525362181078,0.11705826272182573,0.1500562905073224,500
