Date,IndGlobalCAN_lag96,NewForSaleSAAR.USA_lag95,NewForSaleAct.USA_lag96,Price,IndGlobalQc_lag96,price_trend_sma96,HsSglSAAR.QC_lag95,ConstSpendNonRes.USA_lag96,ExistForSaleInv.USA_lag96,HsSglSAAR.CAN_lag96,CDN.AVG.OVER.10.AVG_lag95,InventaireSciageRes.CAN_lag96,ExistMthSply.USA_lag96,STH_LBR_INV_lag95,BdgPmtTotSAAR.USA_lag95,NewMthSply.USA_lag96,BD.CDN.LONG.DQ.YLD_lag95,NewSoldSAAR.USA_lag96,BdgPmtMltSAAR.USA_lag96,WST_LBR_SHPMT_lag96,BD.CDN.10YR.DQ.YLD_lag96,Dollar.US.dollar.CDN_lag96,US_PPI_Lumber_lag95,BdgPmtTotAct.USA_lag96,IndNAHB.USA_lag95,Taxes_exp_lag95,CDN.AVG.5YTO10Y.AVG_lag96,ValeurExport.PaysExport_lag95,HsSglAct.USA_lag96,NewSoldAct.USA_lag96,ExistSoldSAAR.USA_lag96,InventaireSciageRes.CB_lag94,TotShip.ON_lag96,IndNAR_HAI.USA_lag96,NewSoldMedPrice.USA_lag96,BD.CDN.7YR.DQ.YLD_lag96,InventaireSciageRes.AB_lag96,Us_Lbr_Imp_C_lag96,ValeurExport.USA_lag96,HsTotSAAR.USA_lag93,BD.CDN.RRB.DQ.YLD_lag96,US_Lbr_Imp_Tot_lag95,HsSglSAAR.CB_lag94,HsTotAct.USA_lag96,ValeurExport.CHN_lag96,y
2014-07-31,0.47022826566959797,0.03695371917179946,0.04653565407057725,311,0.5016377231098765,0.8978538440641126,0.366474576491916,0.021686891882856024,0.2566127502632871,0.3337165825906121,0.2969924812030075,0.09289681761671664,0.2072927912163391,0.663866369342454,0.08469604247263117,0.15741170352537037,0.3153846153846154,0.2468004188750087,0.3783085901200685,0.5410597557096071,3.462499998801109,1.096917760602249,0.2058044620779984,0.4457567237382938,0.4848627596760594,0.18816679261396016,0.30370370370370364,0.39650411404403957,0.4397560753681193,0.22658487311231168,0.21559871392757582,0.06296664968873311,0.20458139327721936,0.8253718312074443,0.37095622776986303,3.3846153834698223,0.5741079091738648,0.3524569840112559,0.24038956783309517,0.42207238618988907,0.1554054054054054,0.3370459654277095,0.11640229125090384,0.5435303891050349,0.5747272815586744,321
2014-08-07,0.47079071552105045,0.04320920974492637,0.05132425711748856,311,0.5057449628567152,0.9010232726614145,0.36517012097015816,0.021226200528342416,0.2528491207806647,0.3143570402457121,0.30827067669172925,0.0851556018767261,0.19912010441322187,0.6785462030974063,0.08672767888921112,0.16377315555589234,0.32692307692307676,0.2448379560772037,0.36910686408539145,0.5676134138790365,3.4197530852502824,1.1089911224202318,0.22006835382097867,0.4460352841644264,0.49849170220006933,0.1926044452014497,0.3074074074074074,0.3878533918071569,0.41601516682283696,0.220936479999294,0.23953069107950575,0.054745811803051936,0.19784468266169863,0.8323057774068929,0.3564626662823107,3.3846153834698223,0.573329593696343,0.36775729377135713,0.24490307493940078,0.3931882549938347,0.14189189189189186,0.32998884937879447,0.06202156659436009,0.5189684062848107,0.6179489763548155,321
2014-08-14,0.46936440421423153,0.04937905328277603,0.055285752897267226,311,0.5064812513364849,0.9042832563614962,0.36550630809007284,0.020078715398480648,0.2433540608707423,0.2886783069426331,0.3421052631578948,0.08218656542479108,0.18678303118852008,0.6928052207995421,0.09351929607157729,0.15569544336865715,0.35769230769230753,0.25997490981660687,0.37638209603561096,0.5693565987245699,3.2209302315207005,1.1218081119841108,0.24551891928488967,0.43187583515849226,0.5164894539440267,0.2014247827309495,0.32222222222222224,0.37396219715894,0.37698766568018166,0.21482984610604428,0.2720934681230933,0.04624440241456984,0.1803834478349452,0.8339118426921597,0.34175317604769684,3.180722890554565,0.5781600347812965,0.3557503198640801,0.23349949683741567,0.38964241676942046,0.1554054054054054,0.30344859668340163,0.01694097700650765,0.4757198288520402,0.6498984610674512,317
2014-08-21,0.46577747966300986,0.054828019506892645,0.05805229459352268,324,0.5040611894771931,0.909263787014398,0.36877593173051454,0.018610589768676508,0.2286471392549294,0.2636993685448712,0.3308270676691729,0.08251424539353414,0.17172360537560566,0.7053258408342078,0.10287770396945227,0.13797229776745956,0.34999999999999987,0.28609067122996856,0.394846437811506,0.548151169420642,2.94680850976993,1.1335933993536054,0.27600055922496325,0.4080948843994786,0.5358450998981318,0.2122850086981826,0.34814814814814804,0.3570314708655608,0.32935623772253736,0.20852209112212994,0.30885861492418243,0.034774386623046105,0.15416056131998268,0.8315385599574201,0.3307745256556849,2.966292133951571,0.5866190155016011,0.3222345351627973,0.20992436177812124,0.4216421060419234,0.20945945945945946,0.264947394421834,0.0,0.42313068412819466,0.6709658465753218,308
2014-08-28,0.4599309245109042,0.05892088106777482,0.05928782710113012,321,0.4990441138748931,0.9131576564339399,0.37627178577033854,0.017252660779626356,0.21014438065465701,0.24820850836753294,0.2969924812030075,0.08362092623853012,0.1559901852113283,0.7147904520007753,0.11214976640874079,0.11752162636005625,0.3192307692307691,0.3145046369797536,0.4165144121917405,0.5086165241230598,2.94680850976993,1.1422885034666106,0.3053576723005764,0.38178639043691764,0.5535477250525849,0.22284231966376664,0.3518518518518518,0.33926215325946457,0.28186012976288816,0.20233509707024944,0.34247468774632484,0.019289494966350906,0.12206656698746177,0.8269301059894927,0.32822878437221137,2.933333332472888,0.5958235310898927,0.276452972393219,0.179966417490664,0.4751201261405672,0.19594594594594592,0.2220074299115875,0.024294786984815575,0.3732015279018849,0.6830337905081042,299
2014-09-04,0.4517256959814073,0.06117700451776509,0.058656293848558416,321,0.49198937488122496,0.9168704156479215,0.3877383901121106,0.016361077756147018,0.18926181191093416,0.2509940101996444,0.2706766917293234,0.08298889241535212,0.14163112871559874,0.7201833309461136,0.11863733016220833,0.10126133638648804,0.29230769230769227,0.33653620426782893,0.433400542711375,0.45537206036379185,3.337349396476572,1.1457497037487896,0.3289763329449682,0.3600443118203419,0.5672157972296573,0.2308735427566413,0.3148148148148148,0.32252454932682867,0.24323858895977096,0.19659074499927187,0.3636352650191407,0.005310514711809322,0.08699200870803331,0.8218306545822998,0.33881802146321216,3.299999998911,0.6028905767788073,0.22764866453813437,0.1494144123232628,0.5299406726263872,0.14864864864864863,0.18147268754401924,0.0799481832248734,0.3379329157203418,0.6879849535977856,301
2014-09-11,0.441280003550669,0.06173414519687426,0.056028730175336605,317,0.48339602522794145,0.9198587340396631,0.39672716661267365,0.01610274488456285,0.16732521993538652,0.276913737465448,0.2706766917293234,0.07931323210491925,0.13021197827788894,0.7216962169491872,0.12178718237148643,0.0940791872742196,0.29230769230769227,0.3461327201844743,0.43941112670157806,0.39444591072580804,3.5974025961084672,1.1426814523207642,0.3484093197347644,0.34816209841437107,0.5769853145496313,0.23463399270350624,0.29259259259259257,0.30736642288562227,0.21998711620263217,0.19180018822296374,0.36512424109574537,0.0,0.052222758079463805,0.818162106449392,0.3647274588190712,3.5199999987609596,0.6061421382587375,0.18391126018982318,0.12358382174937216,0.5659679408138102,0.13513513513513514,0.14747434059891285,0.15133970773680394,0.3256773866502517,0.6869045222537321,305
2014-09-18,0.4295810021554205,0.06088465381143382,0.05210453613242749,308,0.473522016578551,0.9218509463008242,0.39524126422286526,0.01606548471232636,0.1452994430498895,0.3151038740257277,0.2894736842105263,0.07614024541561015,0.12136701387438692,0.7198227297399598,0.12182759761060774,0.09274234720041241,0.31153846153846143,0.34775333434033107,0.4360195581907422,0.33750114525119834,3.5974025961084672,1.135093617200391,0.3667510901642401,0.34423116465995485,0.5836216577931478,0.23249860439672504,0.29259259259259257,0.2940049019738206,0.20962622661344915,0.18923166351516196,0.35153000287615693,0.01052050353635936,0.022625998850725748,0.8185572729757196,0.3980749304320177,3.4736842093196674,0.6087201653426537,0.1487168703785251,0.10589703407689444,0.568650190135635,0.1554054054054054,0.12346535990429897,0.22284887924801156,0.33019541238784045,0.6776878003307997,310
2014-09-25,0.41783308627504123,0.05892088106777482,0.04779020294865033,299,0.4625649892210877,0.9227564973286244,0.3752838318935228,0.01571060002003983,0.12405908070672389,0.35077018432432183,0.26691729323308266,0.07822903703083783,0.11424770017625158,0.7150564816519065,0.11916173364771614,0.09198783561036128,0.2846153846153845,0.34848514596475366,0.4265910057597641,0.297609568533983,3.3780487793466834,1.1257969405023023,0.3870960975359561,0.3445424165085643,0.5878902077408475,0.22284231966376664,0.31111111111111106,0.2826571154968514,0.20743268939066223,0.19034267967114393,0.3309526130482262,0.04148752133302125,0.0034642424979074438,0.8258266909694103,0.42846142211669913,3.259259258196982,0.6149716028843812,0.1243882216154294,0.0993031644294321,0.5457719350184956,0.18243243243243243,0.11289871581382227,0.28167565278380324,0.3415994480280996,0.6574326212391104,304
2014-10-02,0.4072406503889061,0.05620700589819605,0.0439922203864187,301,0.45072261095475596,0.9239337136647647,0.3325299730948816,0.01454139831015114,0.10447873341795988,0.3691184323311505,0.26691729323308266,0.09033871078432565,0.1080055014207627,0.7081911903112736,0.11453927535511706,0.08655267305251058,0.2884615384615383,0.3554152553658988,0.41449063723314455,0.28784298541771813,3.6933333319692627,1.117470568564237,0.41169124103777976,0.34538675971623656,0.5904554318485411,0.2049516375222907,0.2888888888888888,0.2737344337352455,0.2086832733871577,0.19659074499927187,0.31095173411552823,0.08732832549918923,0.0,0.842780900231487,0.44548791968776214,3.5199999987609596,0.6292433911546471,0.11324804066880578,0.10675132854965957,0.5107017537607891,0.13513513513513514,0.11757298151311335,0.32630172740419383,0.3500019484246397,0.6232368168376318,297
