Date,IndGlobalCAN_lag95,NewForSaleSAAR.USA_lag96,IndGlobalQc_lag95,NewForSaleAct.USA_lag96,Price,price_trend_sma96,ConstSpendNonRes.USA_lag96,BdgPmtTotSAAR.USA_lag96,HsSglSAAR.QC_lag95,US_PPI_Lumber_lag96,ExistMthSply.USA_lag96,BdgPmtMltSAAR.USA_lag96,Dollar.US.dollar.CDN_lag96,InventaireSciageRes.AB_lag96,Taxes_exp_lag96,STH_LBR_INV_lag96,ExistSoldSAAR.USA_lag96,InventaireSciageRes.CB_lag96,HsTotSAAR.USA_lag96,InventaireSciageRes.QC_lag96,NewSoldSAAR.USA_lag95,NewMthSply.USA_lag96,IndNAHB.USA_lag96,HsSglAct.USA_lag95,InventaireSciageRes.CAN_lag96,HsTotSAAR.STH_lag96,HsSglSAAR.CAN_lag95,NewSoldMedPrice.USA_lag96,CDN.AVG.OVER.10.AVG_lag96,TotShip.ON_lag96,ExistForSaleInv.USA_lag96,ValeurExport.PaysExport_lag96,HsTotAct.USA_lag96,BdgPmtTotAct.USA_lag95,CDN.AVG.5YTO10Y.AVG_lag96,HsMltAct.USA_lag96,ValeurExport.CHN_lag96,BD.CDN.LONG.DQ.YLD_lag96,WST_LBR_SHPMT_lag96,NewSoldAct.USA_lag96,HsMltSAAR.USA_lag96,IndNAR_HAI.USA_lag96,ValeurExport.USA_lag96,HsSglSAAR.CB_lag96,BD.CDN.10YR.DQ.YLD_lag96,y
2016-01-21,0.6548441536014984,0.35123180413666066,0.6420797315558495,0.3344272463294744,290,0.9081349911190053,0.09801670228729945,0.6671265370470832,0.2185641569713221,0.6082561026075948,0.2099421720714711,0.618028588229963,1.703145957086719,0.9695997531092355,0.13355692228760138,0.6774825800578785,0.6029117476908088,1.0,0.6174682133168926,0.7100586655590975,0.34623352218080516,0.3146675459642889,0.579496200950941,0.6020795572745876,1.0,0.4885796262959987,0.2053901988930087,0.6007115206231417,0.5112781954887218,0.2795858534755664,0.26427793751998974,0.4375963038856819,0.6873397646424689,0.6302716378636164,0.4888888888888889,0.6089119680469899,0.47815867498950837,0.5538461538461539,0.736514406827568,0.4578898379228341,0.6667612713286712,2.8588255755291816,0.41056649951753865,0.3854851125090383,0.55956678700361,290
2016-01-28,0.6614409109174826,0.3503090742334589,0.6501786365993549,0.3352426780613167,285,0.9038721136767316,0.10419271902718219,0.6669948989231081,0.23301847363205835,0.5900672941137337,0.22390130867715535,0.6192581435655911,1.6822729318974783,0.9352574505878146,0.13080308902078147,0.6790175815739747,0.6081491776735835,0.9914175625500343,0.6337360431565969,0.7202590668984519,0.36080926996534746,0.31474669475255546,0.5761794341942933,0.6060694024722095,0.9936883604694442,0.5027660025908192,0.22270101922170715,0.5824088043389877,0.49248120300751874,0.3038874690344582,0.2941853835954482,0.5467920171053593,0.7171917195148688,0.6375606316580692,0.4666666666666666,0.6567925483739189,0.643585865618599,0.5307692307692307,0.7395949788685987,0.45579936777169416,0.707622893939394,2.954200622471854,0.41959916925953344,0.4006037438900939,0.5342960288808664,295
2016-02-04,0.6704473850231727,0.35181637301411306,0.6580579268030373,0.33727368962921034,280,0.8992539964476023,0.10858368645591038,0.6595070893786389,0.22664244719911725,0.5788670182805014,0.23274573170805796,0.6092626636589182,1.6609086633240047,0.8971254781577525,0.11881573851434714,0.6843098460298016,0.6170096899422888,0.9640999483262411,0.6424167694204684,0.7303502465661433,0.39273022793526324,0.3035054572286786,0.5707189663967162,0.6077062430217506,0.9729966670489749,0.5357523162005633,0.23765415309657079,0.5754166679011232,0.5300751879699248,0.32037914064187123,0.3164364296503954,0.645801245022793,0.7362109949621732,0.632046886211818,0.5074074074074073,0.6898938880811173,0.7916311223078525,0.569230769230769,0.7306953792597939,0.4643938299995146,0.731934731934732,3.1054198297726927,0.43408740451624817,0.40751988430947217,0.5740072202166064,295
2016-02-11,0.6807964877099169,0.3568899621790349,0.6654368299829354,0.3411887266914462,290,0.8953463587921846,0.11005549161053388,0.6438009104614154,0.20549106849316862,0.5778585170148047,0.23465991881086218,0.5860272349221547,1.6408437488844048,0.8607429063741172,0.09593401011408838,0.6947924216867651,0.630149161450114,0.9192499540329715,0.6404807866831074,0.7404708536274185,0.4336560965491848,0.279588559870386,0.5639259709486918,0.6079310040980312,0.9395102734365546,0.5871855581360856,0.24964446083252612,0.5856745489888031,0.5037593984962405,0.3257803986552311,0.3279258800680933,0.7200670356134935,0.7427966032615044,0.6180649126056666,0.46296296296296297,0.7009918531394757,0.8973827402487625,0.546153846153846,0.7118553512188337,0.48737970280856957,0.7310003473193474,3.348479355885675,0.4568092950483563,0.4031050526391903,0.5342960288808664,305
2016-02-18,0.6910003149477673,0.36450563378840517,0.6720644373365801,0.34659690223941,290,0.8910834813499113,0.10936307347206149,0.6236132520950765,0.17871479744182667,0.584141162922672,0.2313795765974817,0.5545533183998368,1.6231073148470567,0.826889712087512,0.06681296849454431,0.7081758869679806,0.646012718460742,0.8621765752852752,0.6284307546239211,0.7478315365920023,0.47254539480782165,0.24945807520320185,0.5575101823409208,0.6072249641886247,0.8966283108861166,0.6403690853950113,0.2582871518282803,0.6086763630203003,0.49624060150375926,0.32247733122282907,0.33102686726477293,0.7697801862473228,0.7378986792538887,0.601371879237227,0.47037037037037027,0.6906836678036482,0.9621327678667263,0.5384615384615383,0.6877082071095351,0.5177385738542327,0.7090274976689976,3.698029765061219,0.48382939750760523,0.3908247433116413,0.5415162454873645,320
2016-02-25,0.6995709499967688,0.373099062309288,0.6776898125503337,0.35284249976378,295,0.8875310834813501,0.10780427123753485,0.6038307746334862,0.15546409430202396,0.5932883612849125,0.2255282190296079,0.5215964685582086,1.6085022900918342,0.795156092993548,0.037686666597546783,0.7212402083843443,0.6624927995654792,0.7992153604755514,0.6076523970406905,0.7489109461363965,0.4983566422512854,0.2215304121726689,0.5534059754250145,0.6060694024722095,0.8482033553592192,0.674520346471658,0.26319743595645995,0.6373046428435718,0.49248120300751874,0.31427266500861517,0.3294821073870633,0.7988184316969469,0.7231051385721919,0.5877249545041112,0.46296296296296297,0.6615218954685264,0.9937241925160788,0.5307692307692307,0.6635356503345724,0.5457708079725586,0.6734499902097901,4.161413833944333,0.5095338856554303,0.3757929444685465,0.5306859205776172,330
2016-03-03,0.7053410925505599,0.38110592220874695,0.6820825770367787,0.3592697998224197,295,0.884333925399645,0.106665585165635,0.5893401384305089,0.14295543926930981,0.6008735173823343,0.21972935985199232,0.4939122402417125,1.5977955958428895,0.7651322513709355,0.014789157364927637,0.7307653302572774,0.6774818441619275,0.736701855125915,0.5795314426633785,0.7401877288381551,0.502900150474452,0.20422197972433054,0.5535477250525849,0.6049110044554922,0.7980879836671133,0.6688567898603437,0.2644976041020135,0.6644419213065749,0.47368421052631593,0.3049691276707339,0.32703431446201714,0.8110595063013044,0.7000038968492795,0.5816059907186862,0.4407407407407407,0.6160590995290024,1.0,0.5192307692307692,0.6446193859186,0.5617767699996029,0.6317016317016317,4.7330413545241035,0.528308932634196,0.3631236442516269,0.5090252707581226,335
2016-03-10,0.7084258953271583,0.38738432892516395,0.6850944661909217,0.36547972698809295,305,0.8814920071047958,0.10695407436497197,0.5837619101461015,0.14066939319932742,0.6034593879155095,0.2160802285712558,0.47674851968452064,1.5911715330850793,0.7364831329546027,0.0027773987550029407,0.7345734884629298,0.689396540475379,0.6799917600804792,0.5464895639950679,0.7191540009953441,0.4893934025276664,0.20383430716200268,0.559362476083221,0.6040580844128189,0.7494914018092458,0.610719179455605,0.2643382745166143,0.6841468791692942,0.4699248120300752,0.2980492837154184,0.3267540857217226,0.8100896626281677,0.671176465749263,0.582395576438642,0.44444444444444436,0.5589232969542227,0.9883822097474307,0.5153846153846153,0.6351517004422964,0.5586018076403915,0.591153591142191,5.380779518637288,0.5359760265034544,0.3569419982646421,0.5126353790613718,335
2016-03-17,0.7092611274781842,0.39248216471114783,0.6865977525006173,0.37209977529433713,320,0.8793605683836592,0.10869699588888988,0.5856522902815865,0.1461525372979841,0.6015661300244233,0.21457291654832839,0.46932252019251747,1.5865404958505076,0.7091726595958936,0.0,0.734656011131424,0.6987505756702155,0.6305213902956388,0.5150922337854501,0.6873557383180773,0.4639056743251403,0.21820940448715953,0.5702479534084246,0.6037843632921158,0.7030493359366243,0.5199415412282284,0.2653771467012185,0.6951827832256268,0.4323308270676691,0.2957150475267406,0.3290235437998894,0.7983292233414194,0.6431787414233107,0.5881989843318576,0.39999999999999997,0.5030443158108442,0.9646089648322694,0.4807692307692306,0.6349672109525397,0.539271198615093,0.558926486013986,6.0749115232693915,0.5340979128247607,0.3574178322487346,0.4729241877256316,340
2016-03-24,0.7082825581552523,0.3973697520583863,0.6864647084537179,0.3800140820563864,330,0.8782948490230906,0.11170400228675466,0.5923013819513815,0.1569514526888583,0.5967032512208954,0.2146732305805999,0.4693437866504165,1.5813137393384258,0.6832394920192724,0.0032284822837357584,0.7340465105511136,0.7065818877542471,0.58874721246193,0.49294087385943264,0.6473523800885566,0.4325062415113853,0.2430744026111228,0.5850945515842502,0.6043635622140862,0.65875414351268,0.42448121678690565,0.27027192015678136,0.6974890505875864,0.4586466165413534,0.29984817133105546,0.3335526934754751,0.7779070286831862,0.623560216295218,0.5971214870662123,0.4222222222222221,0.46342743823201027,0.9339974411785977,0.5038461538461536,0.6428111169256057,0.5093552032693888,0.5420782962703963,6.769880010030702,0.525672651457787,0.36373213911785973,0.49458483754512617,335
