Date,Price,NewForSaleSAAR.USA_lag80,ConstSpendRes.USA_lag57,NewForSaleAct.USA_lag81,IndGlobalCAN_lag96,price_trend_sma96,IndGlobalQc_lag96,ConstSpendNonRes.USA_lag96,BdgPmtTotSAAR.USA_lag86,US_PPI_Lumber_lag96,CDN.AVG.OVER.10.AVG_lag96,BD.CDN.RRB.DQ.YLD_lag93,BD.CDN.LONG.DQ.YLD_lag96,InventaireSciageRes.CAN_lag96,CDN.AVG.5YTO10Y.AVG_lag96,BD.CDN.10YR.DQ.YLD_lag96,MnfdHomesSAAR.USA_lag96,ExistForSaleInv.USA_lag96,HsSglSAAR.QC_lag96,ExistMthSply.USA_lag96,BdgPmtMltSAAR.USA_lag84,ValeurExport.PaysExport_lag93,BdgPmtSglSAAR.USA_lag96,BD.CDN.5YR.DQ.YLD_lag96,IndNAHB.USA_lag96,CDN.AVG.3YTO5Y.AVG_lag96,Dollar.US.dollar.CDN_lag92,ValeurExport.CHN_lag74,HsSglSAAR.CAN_lag96,ExistSoldSAAR.USA_lag95,NewMthSply.USA_lag82,InventaireSciageRes.ON_lag95,STH_LBR_INV_lag96,BD.CDN.3YR.DQ.YLD_lag95,InventaireSciageRes.CB_lag96,Taxes_exp_lag96,BD.CDN.7YR.DQ.YLD_lag94,MnfdHomesAct.USA_lag96,VolumeExport.CHN_lag74,NewSoldMedPrice.USA_lag96,BdgPmtTotAct.USA_lag96,HsSglAct.USA_lag96,Exchange.Rate_lag96,US_Lbr_Exp_lag96,HsTotSAAR.STH_lag83,y
2016-04-28,302,0.19701401497679094,0.5984463114321446,0.2058317505238893,0.7434878085700367,0.7866423279287011,0.727041128539649,0.5170703407705228,0.6464290981756896,0.6360671544101466,0.42508710801393745,0.20948616600790515,0.45454545454545436,0.39455740990724886,0.39413680781758953,0.43143812709030105,0.36793783308267514,0.3214881581283705,0.20404866134909344,0.22313735188864886,0.6045509683908811,0.62544114024493,0.6107884796658559,0.33865814696485624,0.7024308585714285,0.33644859813084105,1.5883451046858925,0.6831472961680086,0.4591215142590376,0.746016952277518,0.15118464286384609,0.2613912732474283,0.48271839898194546,0.27760252365930593,0.4952298291539039,0.01623183613538754,0.3717105263157895,0.5128431354943508,0.6461213203520464,0.6173517865434668,0.6255779288109491,0.6313538703566852,0.25102773897425634,0.5862351438036957,0.8046351919386471,313
2016-05-05,309,0.1996351195296595,0.600785777352826,0.2048325754590729,0.741396282008763,0.7842800386556426,0.7252712676078756,0.5232050771992638,0.6682912803491797,0.6384353322223508,0.44250871080139387,0.21343873517786566,0.469090909090909,0.36636044015321945,0.42019543973941353,0.4581939799331103,0.377922343572037,0.3258678203787154,0.20436781120440234,0.2251528481253529,0.6381677740025882,0.6278219606500656,0.6059751254482705,0.3610223642172524,0.7142857142857142,0.35202492211838,1.619267534818742,0.646917855336879,0.4671490643562558,0.7410358141693136,0.1627417027310603,0.2627048590468689,0.4879130197063004,0.2681388012618296,0.487202590355472,0.014789157364927637,0.3421052631578948,0.5233051491871552,0.6152459344420496,0.6227363971887054,0.6209487392734166,0.6269278927597421,0.239992017561365,0.5899611979772249,0.8109558226110137,327
2016-05-12,309,0.20162798557296535,0.6068906560954415,0.20411578649509604,0.7404007723207391,0.7820251261677225,0.7255592244521516,0.5275615730726364,0.6932930301192203,0.6436707720029236,0.4181184668989548,0.1857707509881423,0.4509090909090909,0.3392173086823065,0.39413680781758953,0.42809364548494977,0.38249463937141914,0.3269530738748855,0.19620380502797125,0.22719836879313843,0.6553727212795292,0.6296223891277462,0.6040683775179848,0.34185303514376997,0.7218872757142857,0.33644859813084105,1.6382559607968719,0.5920048173790761,0.4640021027850624,0.7324672167117867,0.17876728004515424,0.2582763359921251,0.48668690423682825,0.24605678233438483,0.4763744471217022,0.014081090037675999,0.3519736842105263,0.5390815629788837,0.5646573519066483,0.6510965104918995,0.608542553069264,0.6172307417251346,0.23655956894831376,0.5898857641975187,0.759092815406131,311
2016-05-19,313,0.20242845683666388,0.6156216891391719,0.20394062917229389,0.7402987276894963,0.7798775904649409,0.727260004900323,0.5295361162905574,0.7147631355386829,0.6513552430607912,0.3832752613240419,0.18181818181818182,0.41454545454545444,0.3143987111322919,0.3648208469055374,0.39799331103678937,0.3827148891700938,0.3252413669659785,0.18250403435349644,0.22880326021708014,0.6485618047673268,0.6281929841920648,0.604891168343409,0.30990415335463256,0.7276189423809524,0.30841121495327106,1.6476154798530018,0.5288159756803626,0.45205801728666917,0.7236184021765932,0.1935925045691798,0.2513496137303477,0.4809937481299267,0.252365930599369,0.46257321769222504,0.014048040792844827,0.35855263157894746,0.5562583501329992,0.5047532012763835,0.688232750118418,0.5910636595397455,0.6041013852282702,0.2540011973657952,0.5857536739968581,0.6698010903179169,316
2016-05-26,313,0.20219613429849448,0.6252516709178302,0.2044357702162986,0.7407454548609316,0.7778374315472996,0.729401402312579,0.5285321733384225,0.7260303894127565,0.66090199523575,0.3902439024390245,0.1857707509881423,0.42181818181818176,0.2934816667615756,0.37459283387622144,0.4046822742474917,0.3805388662424175,0.32157098265622064,0.1673043991957081,0.2293964687819275,0.6240739354207026,0.6257065077699167,0.6077558761505911,0.3258785942492013,0.7346205030158729,0.3208722741433021,1.6528358872470612,0.471066956970578,0.43517958702079074,0.7177966136416865,0.20154850631186677,0.24516860095441306,0.4738069293069138,0.252365930599369,0.4462150262261866,0.014385551567831415,0.32565789473684215,0.5698671627597371,0.4494691271855672,0.7152781416874376,0.5721597061251953,0.5901131738699719,0.2527240071841945,0.5776979254388708,0.5724284481463519,320
2016-06-02,327,0.20127155934320573,0.6340533965460353,0.205207564590057,0.741396282008763,0.7769784172661867,0.7310112330089709,0.5239532099263591,0.7226372132904043,0.6717242837658048,0.3832752613240419,0.2015810276679842,0.4181818181818182,0.27804319411198897,0.37785016286644946,0.4046822742474917,0.377922343572037,0.3167802048585998,0.1546407994046775,0.22840694108936938,0.5917337526187182,0.6255412729949352,0.6119748791655802,0.33226837060702874,0.746031746031746,0.3239875389408099,1.659711571720753,0.4324733878436697,0.41722959114714253,0.7175752117812146,0.19850944797542863,0.2422171252536841,0.4680998121302826,0.23974763406940064,0.427715995447592,0.014789157364927637,0.31907894736842113,0.574939653313564,0.4127407737800274,0.7133657092140748,0.5554783398750796,0.5778394575965504,0.28796647375773277,0.5658515129707314,0.4963226892482707,317
2016-06-09,311,0.19999527306352993,0.6407151254669756,0.20573178815046927,0.7419953609736023,0.7746161279931276,0.7314348309756413,0.5158480717564102,0.7089805579526359,0.683058411518674,0.3554006968641116,0.17786561264822134,0.38909090909090904,0.2689908286638767,0.3485342019543973,0.3745819397993311,0.3764309986296318,0.31161692342890535,0.14756334259674259,0.22545344376973658,0.5613658961020008,0.631075593000754,0.6168818077420505,0.30351437699680506,0.763635644126984,0.3021806853582555,1.6742607457662875,0.42371451092199697,0.4015170195631147,0.7225920328950328,0.18652162426440183,0.24193868550923314,0.4662999323997674,0.23974763406940064,0.40776409607861197,0.015015588556562874,0.33223684210526316,0.5685823783982877,0.40524594119474533,0.6705249647398637,0.544234027631662,0.5694182580028084,0.28984234683695864,0.5510460531628536,0.46392182168728846,318
2016-06-16,316,0.19870781626018197,0.6455869778421479,0.20548421733712313,0.7426422186179567,0.7727907226457633,0.7312876410428606,0.5068471217848383,0.6916710088646304,0.6934328943734622,0.3519163763066203,0.2055335968379447,0.38909090909090904,0.26455417508478574,0.3387622149837133,0.36789297658862874,0.37607012668865436,0.30646745517480134,0.1451789679472853,0.22091402356792827,0.5406750394375806,0.6456877809210065,0.6218952997442201,0.3258785942492013,0.7837879063492064,0.2990654205607477,1.701094760309507,0.44332403253389097,0.3891357035586397,0.7317510320886373,0.16917436306816186,0.24301669949861981,0.4686514077131001,0.24605678233438483,0.38813469011650614,0.015066214826055592,0.3092105263157895,0.5562015124198918,0.4246310523001059,0.602371363589685,0.5399085148220945,0.565246280986724,0.28932348832568366,0.5369076408319875,0.470024683246278,318
2016-06-23,320,0.19763426711530008,0.6494345388424245,0.20394062917229389,0.7435252376129524,0.7706431869429826,0.7315026544068202,0.5002261021845538,0.6773191514915663,0.7011992976383907,0.35888501742160284,0.22924901185770752,0.39636363636363636,0.2622933546224928,0.3485342019543973,0.37792642140468224,0.3764549272188793,0.3016277237555157,0.1456088220686364,0.2153565474744254,0.5288859918596669,0.6703150206206264,0.626455245563916,0.34185303514376997,0.8014874258730158,0.31152647975077885,1.7375423560145091,0.4867992746284192,0.3806256855508646,0.7439561636612273,0.15005699203040684,0.24413458428369728,0.47485252710525305,0.24921135646687698,0.3708749861215588,0.015003452122095442,0.3421052631578948,0.5452781335894721,0.46528468510079846,0.531416849916863,0.5435503664708928,0.5652849039311385,0.2999401317102375,0.5277609893016689,0.5025203196364648,320
2016-06-30,317,0.1965378521686485,0.6530233936386773,0.2007664616759181,0.7448327845588523,0.7684956512402019,0.733012845043814,0.499260755128466,0.6708847474454741,0.704709187521382,0.33101045296167264,0.26877470355731226,0.3672727272727272,0.259768489241345,0.32899022801302924,0.3511705685618729,0.3772005996900819,0.2973936528302764,0.14697405190244456,0.2093488822627692,0.523103595886526,0.6961299788897503,0.6300015349929905,0.329073482428115,0.8117330958730159,0.3052959501557633,1.77858441544465,0.5496375594264329,0.37652700737262734,0.7581113831214454,0.1327588391633508,0.24397575740345612,0.48460156153276834,0.25867507886435326,0.3580321933716233,0.014890409903913073,0.36184210526315796,0.5432933206344694,0.5215954180899981,0.48017336707269576,0.5562081476025721,0.5694955037280094,0.28008381560566753,0.5279308137036597,0.5492977763475019,322
