Date,price_trend_sma96,NewForSaleSAAR.USA_lag96,NewForSaleAct.USA_lag96,IndGlobalCAN_lag96,Price,IndGlobalQc_lag96,ConstSpendRes.USA_lag96,US_PPI_Lumber_lag96,ExistMthSply.USA_lag13,ConstSpendNonRes.USA_lag89,BdgPmtTotSAAR.USA_lag96,HsSglSAAR.QC_lag92,IndNAHB.USA_lag88,BD.CDN.RRB.DQ.YLD_lag95,ExistForSaleInv.USA_lag96,ValeurExport.PaysExport_lag95,CDN.AVG.OVER.10.AVG_lag96,NewMthSply.USA_lag93,ExistSoldSAAR.USA_lag96,InventaireSciageRes.ON_lag96,ValeurExport.CHN_lag96,HsSglSAAR.CAN_lag96,HsSglSAAR.USA_lag96,BD.CDN.10YR.DQ.YLD_lag92,BD.CDN.LONG.DQ.YLD_lag96,NewSoldMedPrice.USA_lag96,Taxes_exp_lag96,BdgPmtMltSAAR.USA_lag96,HsTotSAAR.STH_lag96,NewSoldSAAR.USA_lag93,BD.CDN.7YR.DQ.YLD_lag92,InventaireSciageRes.CB_lag96,CDN.AVG.5YTO10Y.AVG_lag90,InventaireSciageRes.QC_lag96,Dollar.US.dollar.CDN_lag96,BD.CDN.5YR.DQ.YLD_lag92,HsTotSAAR.USA_lag96,BD.CDN.3YR.DQ.YLD_lag87,ValeurExport.USA_lag96,InventaireSciageRes.AB_lag91,TotShip.ON_lag96,InventaireSciageRes.CAN_lag89,HsSglSAAR.CB_lag90,IndNAR_HAI.USA_lag96,VolumeExport.CHN_lag96,y
2016-03-03,0.8308817982952403,0.15198510725564773,0.14275844042060565,0.7467532367698313,329,0.7310112330089709,0.4693356205161363,0.6573290614767437,0.042923642140434703,0.5097897879026081,0.6036582551229371,0.1569514526888583,0.7024308585714285,0.2964426877470356,0.28042974277813715,0.8230868254203801,0.4390243902439026,0.16240193054230706,0.6774818441619275,0.26926404068374443,1.0000000000000002,0.39438310574944857,0.5452126984245893,0.4347826086956521,0.49090909090909074,0.6644419213065749,0.014789157364927637,0.516170307074343,0.6913066028815199,0.4639056743251403,0.3782894736842106,0.736701855125915,0.4136807817589575,0.5205733670070325,1.5977955958428895,0.33546325878594246,0.6008024017823471,0.27760252365930593,0.5426291001026817,0.6356597285678953,0.3049691276707339,0.4237628135645197,0.5783651744220918,0.41122375437791336,0.9579279997951592,337
2016-03-10,0.8295240250433737,0.15448893693286414,0.14522599966921296,0.7516171802703298,331,0.7346772800310664,0.4678840010751899,0.659549166433677,0.031427769410563466,0.5170703407705228,0.5982745180245149,0.17061272041319836,0.7142857142857142,0.26086956521739135,0.2801894485029349,0.8121312519773406,0.43554006968641124,0.18316833583397746,0.689396540475379,0.249590075735183,0.98982201696244,0.3954517825330802,0.5273221381675874,0.46153846153846156,0.4872727272727273,0.6841468791692942,0.0027773987550029407,0.4997614580426767,0.637110424591708,0.4325062415113853,0.4013157894736843,0.6799917600804792,0.40065146579804556,0.5057803650465316,1.5911715330850793,0.354632587859425,0.5694320689124178,0.2681388012618296,0.5500634270704646,0.613480746262471,0.2980492837154184,0.39455740990724886,0.5907882758896932,0.39223739189933426,0.9529115867200141,340
2016-03-17,0.8271856377762692,0.15652195472018693,0.1478565235044354,0.7542175157517645,328,0.737190896979687,0.4646178445679343,0.65792370561697,0.03290112638351833,0.5232050771992638,0.6000989879362212,0.18467596648161927,0.7218872757142857,0.2845849802371542,0.28213549366383195,0.7931067199857139,0.4006968641114983,0.20523366705196594,0.6987505756702155,0.23298100109790087,0.9689950198972482,0.395320821142091,0.5051768381452058,0.45150501672240795,0.45454545454545436,0.6951827832256268,0.0,0.4926620588088403,0.5524870451330649,0.4012643794612115,0.39144736842105265,0.6305213902956388,0.39413680781758953,0.4834166753743696,1.5865404958505076,0.3450479233226837,0.5396230889270449,0.24605678233438483,0.5482423314365559,0.5891754355692784,0.2957150475267406,0.36636044015321945,0.5994865713946632,0.3763853689295409,0.9354964628608187,333
2016-03-24,0.824998114203817,0.15847112539401476,0.15100133025111678,0.7549215749590577,337,0.7384454869573691,0.460426541543691,0.6537486700928905,0.042368659731044866,0.5275615730726364,0.6065162515669599,0.1966529966175417,0.7276189423809524,0.2529644268774704,0.28601920929354374,0.7679963752321873,0.42508710801393745,0.22578258201843177,0.7065818877542471,0.22088882681691568,0.9421772204941272,0.3961747249918691,0.48474589044384975,0.44147157190635455,0.4763636363636363,0.6974890505875864,0.0032284822837357584,0.49268238995417324,0.4634984415938399,0.3756907410578608,0.3782894736842106,0.58874721246193,0.42019543973941353,0.45528234934627165,1.5813137393384258,0.33865814696485624,0.5185923375773277,0.252365930599369,0.5400728543362096,0.5591241778535188,0.29984817133105546,0.3392173086823065,0.6013915812729247,0.3637708131488344,0.9100493805377633,322
2016-03-31,0.8229614543260166,0.1607234137307466,0.1550117382341007,0.7540966896371284,337,0.7383344530666509,0.45619948255178144,0.6483200509277054,0.054855316341828164,0.5295361162905574,0.6149108991898714,0.20404866134909344,0.7346205030158729,0.2806324110671937,0.29159192551602386,0.7387833635034488,0.39721254355400704,0.24215746232966234,0.7139284135258419,0.21476556246010736,0.9140268304427792,0.40019799749780305,0.47199838714992515,0.43143812709030105,0.44727272727272704,0.6910050951590694,0.009234359854921754,0.4976327320600149,0.39620659061913666,0.3590614865212939,0.3717105263157895,0.555125695422602,0.39413680781758953,0.4231774404800528,1.5729757456709645,0.33865814696485624,0.5135566902631649,0.252365930599369,0.5284620369046791,0.5197073453141989,0.31233040760326647,0.3143987111322919,0.5948009736879643,0.35449685223751626,0.8809370919489162,321
2016-04-07,0.8209247944482163,0.16366578450678126,0.16023906577823083,0.7521101915309005,340,0.736751198410067,0.4528260581415262,0.6429338391876827,0.06620365706582232,0.5285321733384225,0.6226675187019383,0.20436781120440234,0.746031746031746,0.2766798418972332,0.29860497381836837,0.707666310929214,0.445993031358885,0.251740120679025,0.7218280905896626,0.21606321831106245,0.8892020614329064,0.409575142075281,0.4729034203498377,0.4581939799331103,0.47272727272727266,0.6756703316460009,0.014789157364927637,0.5053233657077051,0.3766734695187769,0.3540941530405012,0.4013157894736843,0.5301133065857635,0.3648208469055374,0.3889020008521349,1.5591417231525873,0.3610223642172524,0.5317330226185891,0.23974763406940064,0.5163169202772185,0.4696493187428654,0.33504350782408254,0.2934816667615756,0.5834770068756111,0.3486666138758874,0.8525263491702251,334
2016-04-14,0.8185864071811122,0.16754631866196767,0.1668176946082564,0.7493528704901928,333,0.7337720530475202,0.45096412127063146,0.6387407520548523,0.07552669881499796,0.5239532099263591,0.6277514298144026,0.19620380502797125,0.763635644126984,0.2648221343873518,0.3066500081041309,0.6777057640012057,0.4390243902439026,0.25191236975988757,0.7307922920423222,0.22524767945837865,0.8713508094624663,0.4252849833777036,0.4908913214541082,0.42809364548494977,0.46545454545454534,0.6529573772928081,0.01739659749164866,0.5137919797737228,0.42100665840706675,0.3635062772650718,0.3717105263157895,0.5135714859570797,0.37459283387622144,0.35420427018067224,1.5392804135202007,0.34185303514376997,0.5761918376588743,0.23974763406940064,0.5059740397758792,0.41705048213616225,0.36768830647555695,0.27804319411198897,0.5725480862803008,0.3462471248654444,0.8286888133965173,347
2016-04-21,0.8154937014407486,0.17205755974583703,0.17401426063123654,0.7463093755691936,322,0.7302050433884562,0.4503453735091325,0.6363104093748944,0.08275507246259439,0.5158480717564102,0.6304508640505183,0.18250403435349644,0.7837879063492064,0.2490118577075099,0.3146799783040267,0.6521777493521538,0.43554006968641124,0.241316558644119,0.7392261345608293,0.2388403337892312,0.8600797111597343,0.44348363081575115,0.5192373799308672,0.39799331103678937,0.46545454545454534,0.6304716546857414,0.01748923662971492,0.5219858946880659,0.5054961508319779,0.38831173301265787,0.3421052631578948,0.5029815610621635,0.37785016286644946,0.32062524091283584,1.5192572869714525,0.30990415335463256,0.6334181473389265,0.24605678233438483,0.4974879074699028,0.3723552223544,0.4012419655712439,0.2689908286638767,0.5671426177591077,0.3466610084924646,0.8113157805884457,365
2016-04-28,0.8126272912423627,0.17675316717935352,0.18087846402816693,0.7434878085700367,321,0.727041128539649,0.4504699791758524,0.6360671544101466,0.08781940888185141,0.5068471217848383,0.6316347835597188,0.1673043991957081,0.8014874258730158,0.2648221343873518,0.3214881581283705,0.6343582936147876,0.42508710801393745,0.22363718253178905,0.7450081703141429,0.2523764439958064,0.8539850901790775,0.4591215142590376,0.5486781241917855,0.4046822742474917,0.45454545454545436,0.6173517865434668,0.01623183613538754,0.5290798393566537,0.5964775440322562,0.42270973872765516,0.3519736842105263,0.4952298291539039,0.3485342019543973,0.28965409169613565,1.5059269186393713,0.3258785942492013,0.6857505923996948,0.24921135646687698,0.4903425290150516,0.34600792534127045,0.4245007296289446,0.26455417508478574,0.5709405530989652,0.3491947871644212,0.8018034559476646,365
2016-05-05,0.8108923587538661,0.18118680038348167,0.1864600038146687,0.741396282008763,334,0.7252712676078756,0.45083810258961443,0.6384353322223508,0.09065033894600855,0.5002261021845538,0.6321721504914387,0.1546407994046775,0.8117330958730159,0.24110671936758898,0.3258678203787154,0.6263349204029628,0.44250871080139387,0.20381927349282342,0.746016952277518,0.2613912732474283,0.8516632674570267,0.4671490643562558,0.5699500830291095,0.4046822742474917,0.469090909090909,0.6227363971887054,0.014789157364927637,0.5342485426854061,0.660286434803503,0.4591958494831211,0.35855263157894746,0.487202590355472,0.3387622149837133,0.26278000261947465,1.50577107831209,0.33226837060702874,0.7155278112407929,0.25867507886435326,0.4840219100670877,0.34462084014434513,0.42626084266936326,0.2622933546224928,0.5818280289409997,0.3531349810546036,0.8015480444315853,366
2016-05-12,0.8101380402806067,0.18499794226327138,0.19009368625788287,0.7404007723207391,347,0.7255592244521516,0.45112073540456055,0.6436707720029236,0.09144000165882377,0.499260755128466,0.6327092512934683,0.14756334259674259,0.8095238095238095,0.20948616600790515,0.3269530738748855,0.62544114024493,0.4181184668989548,0.18680786335147043,0.7410358141693136,0.2627048590468689,0.8514996910601091,0.4640021027850624,0.5762747059448159,0.3745819397993311,0.4509090909090909,0.6510965104918995,0.014081090037675999,0.5367894164643112,0.6722705369895204,0.4902656203521124,0.32565789473684215,0.4763744471217022,0.3485342019543973,0.24130050887300247,1.5231993884304333,0.30351437699680506,0.7104233371097607,0.2649842271293375,0.47809668167833896,0.35947766570600814,0.39975427098867766,0.259768489241345,0.5962427283719948,0.3580836072205964,0.8106684143701128,361
2016-05-19,0.8105151995172366,0.18816936907608228,0.19225474138684467,0.7402987276894963,365,0.727260004900323,0.4516721816797371,0.6513552430607912,0.09142656822071948,0.5072268227894852,0.6330016672308675,0.1451789679472853,0.7922653938095238,0.21343873517786566,0.3252413669659785,0.6278219606500656,0.3832752613240419,0.17633016384851868,0.7324672167117867,0.2582763359921251,0.8510363080624102,0.45205801728666917,0.5708131260409564,0.36789297658862874,0.41454545454545444,0.688232750118418,0.014048040792844827,0.536490606369802,0.6438260321837678,0.5102898140071271,0.31907894736842113,0.46257321769222504,0.32899022801302924,0.2257465682139419,1.5533091296861825,0.3258785942492013,0.6794502779631725,0.2712933753943217,0.4724839746865632,0.3780299631559032,0.3559558689907677,0.254539699830834,0.6106223343755746,0.36490465126660765,0.824174087583122,368
2016-05-26,0.8109677906011923,0.19076968085537616,0.19370350589942148,0.7407454548609316,365,0.729401402312579,0.45301757349031524,0.66090199523575,0.09210971774569698,0.5257255731820343,0.6325823050551301,0.1456088220686364,0.7669914112698412,0.1857707509881423,0.32157098265622064,0.6296223891277462,0.3902439024390245,0.17124210639091547,0.7236184021765932,0.2513496137303477,0.8476041906296343,0.43517958702079074,0.5592113973196022,0.37792642140468224,0.42181818181818176,0.7152781416874376,0.014385551567831415,0.5332629407815972,0.5953612183631883,0.5211400229790201,0.33223684210526316,0.4462150262261866,0.37459283387622144,0.21645749278006332,1.5883451046858925,0.34185303514376997,0.6369566325081929,0.2555205047318611,0.4671875441255299,0.38772929339452,0.31027621285788987,0.24514031066393516,0.6214045298322033,0.37477759456404924,0.8357972492629809,372
2016-06-02,0.8110432224485176,0.1928674776346152,0.1952003164934813,0.741396282008763,366,0.7310112330089709,0.4556820422306598,0.6717242837658048,0.09498912956469707,0.5496603761360555,0.6309840715177512,0.14697405190244456,0.743142357936508,0.18181818181818182,0.3167802048585998,0.6281929841920648,0.3832752613240419,0.16918180217930928,0.7177966136416865,0.24516860095441306,0.8385344109274863,0.41722959114714253,0.5471155741633984,0.3511705685618729,0.4181818181818182,0.7133657092140748,0.014789157364927637,0.5270172484409809,0.5472843939478699,0.5265630476677873,0.3092105263157895,0.427715995447592,0.39739413680781754,0.21377259759192668,1.619267534818742,0.329073482428115,0.5972903994519866,0.2555205047318611,0.46221114562928556,0.37602721823896657,0.2781258792693979,0.23399645488985144,0.6260816216231265,0.3888819184843326,0.8392700848462998,382
2016-06-09,0.810666063211888,0.1945119023591304,0.1973202073718195,0.7419953609736023,361,0.7314348309756413,0.45999985956319467,0.683058411518674,0.10104725903309969,0.5722601261601024,0.6281996135979627,0.14739580430802884,0.7301587301587301,0.1857707509881423,0.31161692342890535,0.6257065077699167,0.3554006968641116,0.16778736266002608,0.7175752117812146,0.2422171252536841,0.822319585398909,0.4015170195631147,0.5394383995412388,0.39130434782608703,0.38909090909090904,0.6705249647398637,0.015015588556562874,0.518344704645976,0.5166446448030945,0.5303056879340234,0.3421052631578948,0.40776409607861197,0.42671009771986956,0.21740848147462288,1.6382559607968719,0.35782747603833864,0.5721699800390033,0.2681388012618296,0.45792405680020454,0.33516028565298583,0.2710821937390342,0.2245074679664154,0.6263644121169146,0.40771878503639725,0.8303071927333918,382
2016-06-16,0.81081692690654,0.1956742719578637,0.19989700421366158,0.7426422186179567,368,0.7312876410428606,0.4655418537973366,0.6934328943734622,0.1091976667972086,0.5867537193132648,0.626060539185945,0.14557478664593276,0.7346366865079365,0.2015810276679842,0.30646745517480134,0.6255412729949352,0.3519163763066203,0.16469689891087608,0.7225920328950328,0.24193868550923314,0.8020985062368814,0.3891357035586397,0.5381593741921828,0.4180602006688964,0.38909090909090904,0.602371363589685,0.015066214826055592,0.5105578714639111,0.5070542074612111,0.5361147444474251,0.36184210526315796,0.38813469011650614,0.3843648208469055,0.22459089216461625,1.6476154798530018,0.3769968051118211,0.5627953727854921,0.2208201892744479,0.4561576428138352,0.27650499322826283,0.28538948010067844,0.2200726853514574,0.6250183275797598,0.42907608659893093,0.8125528245227146,383
2016-06-23,0.8111940861431699,0.19630644597960933,0.2025792307858481,0.7435252376129524,372,0.7315026544068202,0.47168799351056134,0.7011992976383907,0.11783668952776666,0.5883714222144047,0.626858196399615,0.1425299489402327,0.7517950352380951,0.17786561264822134,0.3016277237555157,0.631075593000754,0.35888501742160284,0.1585336413898087,0.7317510320886373,0.24301669949861981,0.7821715112705391,0.3806256855508646,0.5445246874415375,0.4448160535117056,0.39636363636363636,0.531416849916863,0.015003452122095442,0.5076496571572893,0.5187661054566176,0.5462173243864842,0.39144736842105265,0.3708749861215588,0.37133550488599343,0.23192286408569096,1.6528358872470612,0.3993610223642172,0.5677369762865864,0.24605678233438483,0.4591087914143305,0.21622282516142577,0.31345881127114716,0.22284353988020555,0.6248087942778539,0.45006339842233256,0.7916336451427927,385
2016-06-30,0.8125518593950369,0.19636028426517826,0.2050154105638759,0.7448327845588523,382,0.733012845043814,0.4778182469399417,0.704709187521382,0.12536066389551676,0.5803489910865198,0.6328839333568906,0.13985980163389983,0.7740082474603174,0.2055335968379447,0.2973936528302764,0.6456877809210065,0.33101045296167264,0.1518612959870746,0.7439561636612273,0.24413458428369728,0.7668389362906404,0.37652700737262734,0.5597805291854729,0.4013377926421404,0.3672727272727272,0.48017336707269576,0.014890409903913073,0.5136129701693963,0.5520333629884294,0.5567617644709825,0.35526315789473695,0.3580321933716233,0.35179153094462534,0.2360074316616314,1.659711571720753,0.3642172523961662,0.5855651894886188,0.26182965299684535,0.46897439064598245,0.17047526610741404,0.3477012606643546,0.22997985318090164,0.6279190398308195,0.46779029575700104,0.7731763195221503,389
2016-07-07,0.8138342007995778,0.19578764694739859,0.20685406673189805,0.7467532367698313,382,0.736751198410067,0.48331258198214644,0.70231413113006,0.1304911872640247,0.5679235542629164,0.6464290981756896,0.13916285533456446,0.7936507936507936,0.22924901185770752,0.2940611660583107,0.6703150206206264,0.36933797909407673,0.14822868821874186,0.7581113831214454,0.24397575740345612,0.7604011184468618,0.37737971124630565,0.5851730889395834,0.3846153846153846,0.4036363636363637,0.47115285760645054,0.014789157364927637,0.5324407191242998,0.6071090038126169,0.5623767092780011,0.3421052631578948,0.35165352186212484,0.31270358306188917,0.23344762931622176,1.6742607457662875,0.354632587859425,0.6148504111037895,0.26182965299684535,0.48795132735252855,0.15115129523499427,0.3805279009485686,0.23739354282604275,0.6342034970656847,0.4793663538533348,0.7628075125893118,389
2016-07-14,0.8150411103567929,0.194643486648449,0.2078320066243738,0.7492840068367386,383,0.7431360891037331,0.48774190115452276,0.6930956413062712,0.1332508983580411,0.5563322393016339,0.6682912803491797,0.14137238520008238,0.8047550709523809,0.26877470355731226,0.2916171309264305,0.6961299788897503,0.3902439024390245,0.15118464286384609,0.7726517078045287,0.24170655839278565,0.7653079972432167,0.3831578392406,0.6200532411768278,0.3612040133779263,0.42545454545454553,0.5185482423188417,0.014747199977197372,0.5656120386846908,0.6805023011619272,0.5576908028452193,0.32236842105263164,0.35279295206784544,0.33550488599348527,0.22254879900103774,1.701094760309507,0.33226837060702874,0.6527270155725023,0.2555205047318611,0.5160634184306754,0.1530498709140271,0.40543460036016743,0.2409965278212658,0.6429344003692272,0.4830943338152818,0.7639614312588411,392
