Date,IndGlobalCAN_lag95,NewForSaleAct.USA_lag96,NewForSaleSAAR.USA_lag94,Price,BdgPmtSglSAAR.USA_lag94,IndGlobalQc_lag95,price_trend_sma96,BdgPmtTotSAAR.USA_lag96,HsSglSAAR.QC_lag95,ConstSpendNonRes.USA_lag95,BdgPmtMltSAAR.USA_lag96,Taxes_exp_lag96,Dollar.US.dollar.CDN_lag96,CDN.AVG.OVER.10.AVG_lag96,HsSglAct.USA_lag96,CDN.AVG.5YTO10Y.AVG_lag96,STH_LBR_INV_lag96,ExistMthSply.USA_lag96,BD.CDN.10YR.DQ.YLD_lag96,NewSoldSAAR.USA_lag94,NewMthSply.USA_lag94,US_PPI_Lumber_lag93,InventaireSciageRes.AB_lag96,BD.CDN.LONG.DQ.YLD_lag96,ExistForSaleInv.USA_lag96,HsSglSAAR.CAN_lag96,BD.CDN.RRB.DQ.YLD_lag96,NewSoldMedPrice.USA_lag96,IndNAHB.USA_lag96,ExistSoldSAAR.USA_lag95,InventaireSciageRes.CB_lag95,HsTotSAAR.USA_lag96,HsTotAct.USA_lag96,InventaireSciageRes.CAN_lag96,HsSglSAAR.AB_lag94,ValeurExport.PaysExport_lag96,IndNAR_HAI.USA_lag95,BdgPmtTotAct.USA_lag94,BD.CDN.3YR.DQ.YLD_lag95,BD.CDN.7YR.DQ.YLD_lag94,BD.CDN.5YR.DQ.YLD_lag94,US_Lbr_Exp_lag96,BD.CDN.2YR.DQ.YLD_lag96,HsTotSAAR.STH_lag96,HsSglSAAR.USA_lag95,y
2011-12-01,0.05136028564889905,0.6392758261700495,0.6485272724797229,214,0.3063957969652943,0.017421589726837716,0.32108264687245414,0.12568127346942715,0.5908224360188203,0.006241574415879794,0.012665241630183122,0.5699465820038244,1.4148917526209208,0.9097744360902256,0.13103410203172833,0.825925925925926,0.43325482326210185,0.5265410733838634,0.8592057761732851,0.1992526311204902,0.7493643955425695,0.174949087859535,0.0,0.9153846153846152,0.7055596991224469,0.8198053405965879,0.918918918918919,0.13802670983132814,0.0722827451642794,0.08037645311295609,0.021786360473074584,0.11013115696670772,0.06607253711208239,0.030184031426637503,0.985892932090585,0.08491176205602385,2.196830012061927,0.1803997971866957,0.5630630630630632,0.8333333333333335,1.3009708736171552,0.019649633565524738,0.5087719298245614,0.06539591786049248,0.2777777777777778,215
2011-12-08,0.0518193649644072,0.6378871956030716,0.6435543331894149,212,0.32768130641439874,0.021792221472229478,0.32090160224495334,0.13756345425570693,0.6781618653849384,0.006690134468417849,0.019273612738128,0.5695975901618316,1.4126507527368612,0.9248120300751881,0.1568503000282379,0.8296296296296295,0.44313104924462543,0.5321222843975666,0.8700361010830323,0.22366410723263064,0.707745231530682,0.17961452225726426,0.0041088031781972845,0.9384615384615382,0.7244549948978338,0.8382275968120778,0.9391891891891891,0.15354925086267834,0.07275296741690707,0.09352123134697586,0.03264110117520169,0.10727496917385937,0.08448322893008542,0.05116800248263109,1.0,0.11300130127642555,2.266691935290708,0.2340863534313281,0.6036036036036037,0.84469696969697,1.2884615382955251,0.04045990593449589,0.567251461988304,0.06037919598706187,0.27987850226337463,213
2011-12-15,0.05096504872882335,0.6380638602949029,0.6354989661352959,218,0.3423243580741159,0.026807453825741234,0.3206300353037024,0.15249557906755118,0.8047605293415343,0.007428609615179541,0.02455802723671252,0.5689793601900607,1.3872878633772612,0.9436090225563911,0.19882808218150955,0.8703703703703702,0.4631833698146828,0.526240687953885,0.9097472924187725,0.25933675959198854,0.6487837635928142,0.18798967709080006,0.024250285329311394,0.9653846153846151,0.733109121656156,0.8824478870208456,0.9864864864864865,0.1721907940531766,0.06492323766724112,0.1147671722603352,0.04502773794262849,0.10883744019728725,0.11751658106471885,0.07693882484849368,0.99778912883126,0.13512016068683602,2.3614291006711405,0.28234997900245073,0.6081081081081081,0.8143939393939397,1.3333333331555555,0.06768910066209088,0.6198830409356726,0.07512253511683753,0.2842493008230452,214
2011-12-22,0.050308347775773754,0.6375640888748142,0.6227447030644762,216,0.3427793988177007,0.03228809962060897,0.3201774237349506,0.16744701788659355,0.9266845380437156,0.008424596461173963,0.0290899279088615,0.568463488906588,1.3459347576756264,0.9511278195488722,0.2520267185860467,0.8814814814814813,0.49216196262677947,0.5135283917776887,0.9169675090252706,0.30686912397086197,0.5719385630737677,0.20386710316271195,0.05616711056374579,0.973076923076923,0.7381029265831054,0.9375156858006624,0.9932432432432433,0.18745245179261283,0.05288112801942296,0.14394310440366315,0.05530149553224706,0.11562178890258934,0.1608174737714816,0.1030137538090048,0.9830612831041291,0.15182987557205924,2.474913946443449,0.3150944853677522,0.5720720720720722,0.8371212121212124,1.2701421799334607,0.09884536359785634,0.6198830409356726,0.10607625523208297,0.2936147905349794,207
2011-12-29,0.05136028564889905,0.6335598524533188,0.6045674433483335,215,0.32400044560099206,0.038054971690071326,0.3194532452249479,0.17884341686847083,1.0,0.009633737052337745,0.03391389509670667,0.5685146665169607,1.2982126047272524,0.9285714285714286,0.30947011907059924,0.8518518518518516,0.5279127545230189,0.500350763019382,0.8844765342960287,0.36357661116993756,0.48161922583239947,0.22601398172231568,0.09379273681022182,0.9499999999999995,0.7481953866103874,0.983382540646208,0.9662162162162161,0.19157722116327003,0.04218931756999367,0.17997979436821301,0.05981759726580815,0.12809709272503078,0.20819285852258895,0.12398321173521243,0.9594399835479311,0.16478513571831527,2.5982908195088705,0.32496312292785745,0.6486486486486487,0.8674242424242427,1.16017316003856,0.13101017737739074,0.567251461988304,0.1474575640209197,0.31069958847736634,206
2012-01-05,0.055224155028960276,0.6232231221409319,0.5838125546586008,213,0.29093979811180704,0.04390212824875217,0.31909115596994675,0.1831104224150194,0.9937435153275176,0.010970008238671156,0.040074508764181505,0.5695975901618316,1.2519942658823284,0.9248120300751881,0.36418219346391717,0.8666666666666665,0.5682816945349867,0.49307316882936975,0.891696750902527,0.4136421323731573,0.40203944633536226,0.2519411534644884,0.1310606219974617,0.9461538461538459,0.7721454765501319,1.0,0.9729729729729729,0.1768081008514899,0.03841048472864439,0.22028171753969156,0.0564891837896051,0.14673242909987672,0.25344968679025637,0.1344376209981637,0.9298389800073853,0.1756406304780978,2.72017689719813,0.3155568975219839,0.6801801801801803,0.8560606060606062,1.1754385963530627,0.16126502477841576,0.6783625730994152,0.19348366964684227,0.3358745323045266,214
2012-01-12,0.06137235056521462,0.6049849329944594,0.5642177715590402,214,0.2510493269938713,0.049516574647858747,0.31854802208744437,0.17767622816972173,0.9288336439914919,0.012235746900285475,0.047991495820667585,0.5718028461880654,1.2130775099751478,0.9473684210526316,0.40972396196957656,0.8925925925925924,0.6103677377120853,0.49616406566867804,0.9205776173285197,0.4379654743322535,0.36236394393107973,0.27915945908410844,0.16318804609171278,0.973076923076923,0.815045124495287,0.9734431335341514,0.9797297297297297,0.13961965954327393,0.04559819824884498,0.2605941220635082,0.04946106361295466,0.17070565856966713,0.2911527606966098,0.13134543387858422,0.8969945819584954,0.18568916624909876,2.8323710863502907,0.2932162543131537,0.6891891891891894,0.893939393939394,1.1260504200412684,0.18734333877156983,0.7076023391812865,0.2379506469884617,0.3600953405349795,219
2012-01-19,0.06886951062401714,0.582312569990248,0.5495208300778915,207,0.2117809024542482,0.05455856849777696,0.3170996650674389,0.16397921711194186,0.8391594342725786,0.01315845086015495,0.05558516944454622,0.5737245742998238,1.1853338664862014,0.9248120300751881,0.4418048854265763,0.8777777777777775,0.6482819371399451,0.5065042666984669,0.9025270758122742,0.41744642325955705,0.3917574372325434,0.30482429030256,0.19052757537608822,0.9499999999999995,0.8673180658332442,0.9142811003413849,0.9594594594594595,0.0934127547455823,0.0617695855117813,0.2950014705369638,0.044435960417005704,0.19402977311960545,0.3188982858082503,0.12118722611950705,0.8636430971664025,0.19477601479058188,2.926690430991792,0.26428163807352045,0.7432432432432433,0.9053030303030305,1.112033194897085,0.2095863538808358,0.7251461988304093,0.27297003802254083,0.37196395164609053,220
2012-01-26,0.07678031170175714,0.5599323820509368,0.5423302816303066,206,0.179216085583784,0.058688353653305825,0.31492712953743074,0.1444603194626899,0.7586099360980243,0.013438471392494208,0.06015098900325061,0.5735828138101389,1.172063015949387,0.9473684210526316,0.456671535221518,0.9148148148148147,0.6753883667149978,0.5190776743905174,0.9350180505415161,0.34125866189204046,0.5065184550608233,0.32466924294725663,0.21471559702545107,0.973076923076923,0.9157209876425325,0.8392065816918595,0.9662162162162161,0.05581981396503499,0.08343266372728053,0.31653595439657095,0.04711659931804646,0.20942654722564735,0.3350403187037604,0.11282160422333298,0.8322776317593096,0.20238456512387187,2.9941086097397442,0.2347599004902774,0.7612612612612614,0.965909090909091,1.04280155631149,0.22898725446780377,0.807017543859649,0.2902322516786451,0.36008230452674905,230
2012-02-02,0.0842005316967036,0.5425707180991644,0.5407379443047595,214,0.15395519838848515,0.06166424443371721,0.3137503394586767,0.12156046544297561,0.7133579445361209,0.012927093927861635,0.058984414242411964,0.5695975901618316,1.1770333155745967,0.9398496240601504,0.4505704823954501,0.922222222222222,0.6850511077301729,0.52886819143355,0.938628158844765,0.23167145879554107,0.671480763943719,0.33407246387211886,0.2373884991312858,0.9615384615384612,0.9470105759418912,0.7649122583818113,0.9459459459459459,0.044473264708251525,0.1070954501051698,0.3204339873666845,0.06103533737593736,0.20961775585696674,0.3379329157203418,0.11510717384277225,0.8044184844622334,0.20799820583656764,3.0318465966352917,0.20932351964045415,0.8198198198198199,0.9962121212121213,1.0075187968909718,0.24653922631530034,0.8245614035087718,0.28142769688634006,0.3175634403292181,232
2012-02-09,0.09035048121475597,0.5336633382861486,0.5417064530411138,219,0.13522825353981016,0.06363677511602006,0.3132072055761743,0.09772477965717663,0.6987112401591138,0.011993580495866251,0.05057418990998824,0.5603111858083608,1.2030017080170277,0.9624060150375942,0.4224190569057327,0.9740740740740741,0.6733418903356778,0.5319620472195905,0.9819494584837544,0.11922797879083824,0.8386119396978176,0.328412099931068,0.2599267779994596,0.9807692307692304,0.951889657176072,0.7050747440100709,0.9594594594594595,0.07088560171045133,0.12937072960865126,0.31135849438516794,0.0810430601423946,0.18995983896424173,0.32720245593325814,0.1338811335363843,0.7813427557849756,0.21175842089712676,3.0630892865734327,0.19231138022296856,0.9729729729729732,1.0000000000000002,0.9999999999000002,0.26278318500222453,0.9005847953216373,0.2421614181839573,0.255564810288066,245
2012-02-16,0.09448160403872308,0.5314836557426628,0.542198442779233,220,0.12226526327255571,0.06485454356390274,0.31230198243867124,0.0754151630121428,0.702261348680294,0.011094556828641591,0.03818220114144194,0.545554869635102,1.243903896230343,0.9661654135338347,0.38181762281998327,0.9999999999999998,0.6471631066792796,0.5288547793639897,0.9999999999999999,0.03447138669871053,0.9598795585074236,0.30495251064561235,0.28268736416829965,0.9807692307692304,0.9368456104856702,0.6613063812531979,0.9594594594594595,0.12208958300704453,0.14729035993155148,0.2968419811974262,0.09982028583027547,0.156347898027127,0.3075646086458764,0.16289504966251656,0.7643275428156141,0.2164390757974441,3.120081852988752,0.18806236713217278,1.0,0.9772727272727273,1.0307692306629823,0.27645097239794714,0.9532163742690056,0.18369700325795202,0.18975496851851847,258
2012-02-23,0.09584533124140027,0.5330144948280584,0.5398301974704482,230,0.11416401714420643,0.06556614764105095,0.3113967593011677,0.05709771104429184,0.7115997974595427,0.010611185301956698,0.026263618641859166,0.5254821467327522,1.29004352381974,0.9624060150375942,0.3410373029493539,0.9999999999999998,0.616124812559006,0.5211442525108125,0.9999999999999999,0.0,1.0,0.2685029145910416,0.3057712973071367,0.9769230769230766,0.912311954907399,0.632203444168586,0.9527027027027027,0.17899803145595228,0.15799096634935933,0.2840137582842494,0.1100475326524375,0.11731169987669543,0.28500736589962583,0.1928790810605192,0.753940485700847,0.22547213206086297,3.2409696283082594,0.1989720689587967,0.9729729729729732,0.8560606060606062,1.1858407078239799,0.28582216158914775,1.0,0.12121267564123195,0.13580246913580252,258
2012-03-01,0.09412940322275443,0.5352386813680945,0.5348325941830021,232,0.10949341225635256,0.06592783019348403,0.3087716122024078,0.04523851879764118,0.7166288441189947,0.010762533263794593,0.019273612738128,0.5002465360622187,1.3287813734270906,0.9436090225563911,0.3123492201049974,0.9740740740740741,0.589837063772892,0.5104283313041238,0.9999999999999999,0.006632745467299528,0.9746848592303716,0.2257587419623044,0.3292796170853025,0.9615384615384612,0.8887222094779714,0.6163622077614681,0.9391891891891891,0.22252377151915415,0.1586091741375638,0.276111009888329,0.10654125282231863,0.08138101109741058,0.2655187194945543,0.2145633865697434,0.7479113882675431,0.2422895507770007,3.4659615911991475,0.21966288995853533,0.8153153153153154,0.8977272727272729,1.1213389120081512,0.28917632708374263,0.9649122807017543,0.0698866583913319,0.10552635884773665,259
2012-03-08,0.09076672778636485,0.535694366717727,0.5280901582643658,245,0.10669012194161842,0.06572641399655232,0.3056938535348961,0.04143072738586806,0.7164936730928635,0.011276608690196187,0.020440891514747594,0.4707553193212071,1.3480953269072606,0.8646616541353382,0.3045614801683452,0.8592592592592592,0.5744996596318988,0.4993062586193641,0.9097472924187725,0.03724370253326492,0.912394534880381,0.18341542505020647,0.35253580001016704,0.892307692307692,0.8744188277612843,0.6117008735187275,0.9121621621621622,0.23808314574656442,0.14744429375684232,0.26378159214746855,0.09266163742595923,0.055298205055487104,0.25362823352558683,0.22087342783343722,0.7432605965457616,0.26841677101943634,3.794075901344574,0.24281393808346208,0.8918918918918921,0.7916666666666667,1.2822966505532751,0.28574893805352475,0.8479532163742689,0.04119018146055653,0.09534765617283958,254
2012-03-15,0.08762652206298416,0.5341410131471411,0.5204874165264874,258,0.10419082018762038,0.06465638056352763,0.30451706345614205,0.04377566097028662,0.7126502015475018,0.011744967135615436,0.028088313708462265,0.4409308915705631,1.3498292880485083,0.868421052631579,0.3126301207836169,0.8962962962962961,0.5626714548601477,0.49438279025747295,0.9241877256317687,0.07470695090025292,0.8415894256318708,0.14816839300176898,0.371753072691122,0.892307692307692,0.8693800051392324,0.6134253507495302,0.8851351351351351,0.2291065738520066,0.1274463745197889,0.23607207690502388,0.07390481011483874,0.038656081504315654,0.2480317598188726,0.2135158811092075,0.7370084565655609,0.29775314509877665,4.198911709310632,0.2611043215788007,0.7567567567567568,0.8333333333333335,1.2017937218286634,0.2785990529850667,0.9532163742690056,0.03176650142954518,0.09783787304526748,256
2012-03-22,0.0865779841183425,0.5308934091889235,0.5129088935845993,258,0.10043218054531355,0.06241220452988472,0.3021634832986331,0.04950168904327101,0.7065543450026714,0.011720994277355415,0.039312275813627395,0.4154494106079303,1.3408224787008223,0.8120300751879701,0.3280481630108642,0.8037037037037036,0.5435010476946918,0.5032640604677046,0.8555956678700359,0.10189656919181733,0.7907299301666826,0.12491258075421063,0.38236709857559825,0.846153846153846,0.8714928741703651,0.6160634761925317,0.9054054054054054,0.2035279912311505,0.10272815058076129,0.18668583415131823,0.05576689525800771,0.029260046485820035,0.24596672273681786,0.1963927254585558,0.7261753143569994,0.32229150330959083,4.6136891552483625,0.2672131484943415,0.8288288288288289,0.8333333333333335,1.2126696831108619,0.27174162502881793,0.7719298245614035,0.03455188058527403,0.10556852078189294,258
2012-03-29,0.08949032472818619,0.5262663448420672,0.5060893382829332,259,0.09429350411005288,0.058688353653305825,0.30044355933737665,0.055837181712694695,0.6996620214480194,0.010788489154978891,0.05120917394640018,0.3989870446336102,1.328344080159993,0.8195488721804511,0.34230862773736254,0.8333333333333333,0.5061370363725839,0.5335562033908441,0.8736462093862815,0.10601729482037991,0.7809386375573355,0.11134093068662021,0.37981354134018197,0.846153846153846,0.8786445647637615,0.6141430858755081,0.8851351351351351,0.1692813364877832,0.07740235643754184,0.11912011091335929,0.043744017942087154,0.024915506165228085,0.24467054615906791,0.17340594079267646,0.7085269719998163,0.33402467551272136,4.90680967363858,0.25646848259389765,0.8153153153153154,0.8598484848484851,1.1754385963530627,0.26919160946708265,0.8596491228070176,0.04248258192777932,0.11111111111111116,255
2012-04-05,0.09744350098935683,0.520574607905955,0.5001643861303775,254,0.08642460128147045,0.0534163251056734,0.29845206843486927,0.0600105084709317,0.6930534234274808,0.008890049844556614,0.06087540479023501,0.39621995491279915,1.3193429584954117,0.8533834586466167,0.34690453567761054,0.8999999999999999,0.43972802652737286,0.5928653530592058,0.8808664259927798,0.09159649388101698,0.8039868980713354,0.10334588782449905,0.35952806489061473,0.8576923076923073,0.8887222094779714,0.602192016300156,0.9054054054054054,0.13430054742366182,0.05558172607277573,0.05306573612731287,0.04182780690058019,0.023427866831072675,0.24138065408595843,0.14845750574822825,0.6848110626159211,0.3249454922196004,4.9382983886882705,0.2347942106928087,0.8423423423423425,0.8143939393939397,1.2465116277515977,0.2749639601609286,0.8479532163742689,0.04849486798172431,0.10874317633744868,266
2012-04-12,0.1083604425730762,0.5142130160940919,0.4951198975970581,256,0.07791790891194394,0.047475692448904816,0.2969131891011132,0.06003930424900139,0.68630585322827,0.006764771237672872,0.06623642350501091,0.4100214804487415,1.3187184521926416,0.8721804511278195,0.3358603644826336,0.922222222222222,0.3391343211571147,0.6840271958276936,0.8953068592057761,0.0674921904485708,0.8443082527345804,0.09681989509749189,0.31963263911857,0.8769230769230767,0.9000141370484445,0.5769115130060443,0.9459459459459459,0.10541386658919039,0.04037327060104662,0.01434451546967964,0.04799190688966437,0.023127595191122063,0.23433775472369378,0.12516713194890094,0.6565206745214728,0.2905260457248772,4.740923862422282,0.21076317492956897,0.7972972972972975,0.768939393939394,1.326732673091305,0.2912681579650551,0.8830409356725146,0.047285018909065224,0.09956633209876553,276
2012-04-19,0.11937483818167482,0.5078964965116259,0.490941731688624,258,0.06986586472717471,0.04198304490352811,0.2960984882773603,0.057098264009105226,0.6786208893384795,0.005043908205641673,0.06853392066909758,0.43605362958624155,1.3245778481498627,0.8383458646616542,0.31332641851290416,0.8703703703703702,0.22206308668286212,0.7907956270161534,0.8519855595667868,0.042562408597883294,0.8863362418375362,0.08854654756844371,0.2689944606093153,0.846153846153846,0.9124134699264326,0.5436964572103171,0.8918918918918918,0.085026762747618,0.030861108290992256,0.0017193253350471813,0.0587054684651116,0.024445400616522783,0.225795692015742,0.10602545786837414,0.625148897743493,0.24015547719097513,4.426828756326467,0.1929482178335412,0.7297297297297298,0.7045454545454546,1.4565217389182894,0.3130917888662159,0.8245614035087718,0.04058938280638069,0.08638821481481485,278
