Date,price_trend_sma96,NewForSaleSAAR.USA_lag89,NewForSaleAct.USA_lag96,IndGlobalCAN_lag96,IndGlobalQc_lag96,Price,HsSglSAAR.QC_lag95,ConstSpendRes.USA_lag93,ConstSpendNonRes.USA_lag96,ExistMthSply.USA_lag95,US_PPI_Lumber_lag96,BdgPmtSglSAAR.USA_lag96,ExistForSaleInv.USA_lag96,ValeurExport.CHN_lag96,IndNAHB.USA_lag96,MnfdHomesSAAR.USA_lag96,NewMthSply.USA_lag92,BdgPmtTotSAAR.USA_lag86,NewSoldSAAR.USA_lag90,ExistSoldPrice.USA_lag96,BdgPmtMltSAAR.USA_lag81,Taxes_exp_lag92,Dollar.US.dollar.CDN_lag96,ValeurExport.PaysExport_lag96,BD.CDN.LONG.DQ.YLD_lag95,TauxUSD_CAD_lag96,VolumeExport.CHN_lag96,STH_LBR_INV_lag96,US_Lbr_Exp_lag91,BD.CDN.RRB.DQ.YLD_lag96,ExistSoldSAAR.USA_lag96,InventaireSciageRes.ON_lag94,CDN.AVG.OVER.10.AVG_lag96,HsSglSAAR.CAN_lag96,NewSoldMedPrice.USA_lag96,TotShip.ON_lag96,BD.CDN.10YR.DQ.YLD_lag96,HsTotSAAR.USA_lag96,HsSglSAAR.USA_lag95,BD.CDN.3YR.DQ.YLD_lag94,CDN.AVG.5YTO10Y.AVG_lag96,CDN.AVG.3YTO5Y.AVG_lag94,HsSglSAAR.AB_lag96,BD.CDN.7YR.DQ.YLD_lag96,BD.CDN.5YR.DQ.YLD_lag95,y
2014-06-26,0.6096810433253552,0.01723184027016339,0.011069379342274033,0.5406642337842351,0.5640172773417769,477,0.3965248402450609,0.18421154426512742,0.2756525435081385,0.2240681504706808,0.396838720474765,0.4186787699389086,0.2682905100557934,0.48498568450880464,0.49817020968253956,0.1924699292823716,0.09374608877768081,0.5002953844121186,0.2448379560772037,0.2372598728492028,0.4290457387423853,0.19599477897524314,0.9233316520113783,0.3629353833299911,0.2872727272727271,0.05281294717840801,0.5950363734548776,0.3883837671817476,0.6834414397615362,0.11857707509881424,0.6132349144669416,0.08082936163826526,0.28919860627177707,0.4843214468911602,0.42247555255460445,0.15686002525511733,0.29096989966555187,0.4043560143631446,0.4614861659169822,0.28706624605678227,0.28664495114006516,0.3021806853582555,0.6334577941301135,0.2861842105263158,0.2747603833865815,487
2014-07-03,0.6130513359058269,0.019692374933114654,0.011653750238416805,0.5431889558492164,0.5645522363771942,480,0.3848560075077691,0.1900394456540192,0.2743443462172661,0.21908244703850394,0.3856192407707131,0.43998193926937146,0.24407928069767437,0.48806530314658425,0.5079365079365079,0.18896117178601846,0.10516929906178302,0.5091022999535996,0.25997490981660687,0.2234352776316455,0.4199858810426136,0.18972763171039497,0.9287992053682181,0.3870493163719091,0.30909090909090897,0.04895124145542695,0.5971695434219905,0.38375396189419675,0.7105096230096921,0.10276679841897235,0.5928208282544334,0.09216886404416957,0.2682926829268293,0.4795558940223522,0.41581283521927825,0.168515948297276,0.274247491638796,0.43690895969885335,0.48426745781805614,0.2902208201892744,0.26384364820846906,0.3052959501557633,0.6373828032982244,0.26315789473684215,0.29392971246006383,491
2014-07-10,0.6163727836662918,0.02186542359949334,0.012828438648105234,0.5460969305286705,0.5677895424236192,479,0.37684374470744614,0.19536734047925375,0.27498958898690784,0.21568437662282497,0.368330186531743,0.4547254824646155,0.22960541910107812,0.5087005988936544,0.5126992041269841,0.18675715629570844,0.10941948780938987,0.5132627258339854,0.28609067122996856,0.21397597563827664,0.4145354065371978,0.18816679261396016,0.9296643563278484,0.4078328048636174,0.3345454545454546,0.04833167050882592,0.620041800770076,0.382602302450219,0.7240029240604497,0.13438735177865613,0.5811018037061286,0.10264583296824381,0.28919860627177707,0.4752154768510136,0.4069068643608176,0.18163318571963438,0.2976588628762542,0.46974373994370466,0.5003570112666256,0.2839116719242902,0.2996742671009771,0.2959501557632399,0.6272259468302762,0.2861842105263158,0.30031948881789133,491
2014-07-17,0.6204757485468664,0.023497657493178337,0.014499139219628865,0.5490740420662696,0.5729636218557168,489,0.37166087239443163,0.1998553101272682,0.27674452695217866,0.21228435331748835,0.3486070702472561,0.4632776354089997,0.22304020894594567,0.5429375304087704,0.5141292441269841,0.18584163476705318,0.10402263795814987,0.5133156388320049,0.3145046369797536,0.2086875360755427,0.4141675782586842,0.1926044452014497,0.9265031874805421,0.4238389593151942,0.3163636363636363,0.050554362548960174,0.6584726950983634,0.38495574379311837,0.7269372806717731,0.1067193675889328,0.5788614260956799,0.10772703301603548,0.3135888501742161,0.47023518824936417,0.39634859442350323,0.19380016121244725,0.31103678929765877,0.49873636634285956,0.5082908073303458,0.2649842271293375,0.30944625407166115,0.2772585669781932,0.6079050081832519,0.29605263157894746,0.2875399361022364,502
2014-07-24,0.6244810237874272,0.024397399912664985,0.01645652729120506,0.5516685598948339,0.5788150344250411,487,0.3684802098841225,0.20326140236601753,0.27843035605987465,0.2072927912163391,0.33078072243365964,0.4670579098332709,0.2209856449330767,0.584579987322515,0.5147652376190476,0.18602812112890788,0.0921815184079286,0.5098000162016191,0.33653620426782893,0.2068496997314746,0.4203556583357083,0.2014247827309495,0.9202015685024283,0.4345290793741219,0.2909090909090909,0.05501068904866191,0.7044764920665232,0.39007500457034006,0.7246715187764967,0.09486166007905139,0.585302594622966,0.1028792290316608,0.2961672473867597,0.46311290705582053,0.3843082938237521,0.20234139155479747,0.30434782608695654,0.5192721411180058,0.506604827647736,0.2649842271293375,0.2996742671009771,0.2772585669781932,0.5870674707333278,0.2861842105263158,0.268370607028754,515
2014-07-31,0.6292189713280905,0.024619587711217472,0.01849127703567649,0.5534287480902256,0.5840843398831428,491,0.366474576491916,0.20573552980872,0.27886827148152804,0.19912010441322187,0.3191819682091521,0.46748581806815126,0.22004372130888983,0.6274318591975252,0.5171457942857143,0.18713012887406288,0.07851809485624334,0.5035777242905918,0.3461327201844743,0.20774220739410354,0.4332945914333757,0.2122850086981826,0.9116453719750792,0.43936446529394735,0.2981818181818182,0.06109201720554447,0.7500674569678621,0.39722080794893433,0.7225644655129388,0.09090909090909091,0.5996282084878675,0.08542531507664597,0.2682926829268293,0.45234651230356937,0.37095622776986303,0.20458139327721936,0.2675585284280937,0.5267363668420321,0.4938350534767395,0.2839116719242902,0.2671009771986971,0.2928348909657321,0.5723608185919117,0.2565789473684211,0.268370607028754,511
2014-08-07,0.6339080740487468,0.024280810400750474,0.020394062917229394,0.5539028653713549,0.5875120979815769,491,0.36517012097015816,0.20752557042890185,0.27687946955156884,0.18678303118852008,0.3181416362907383,0.46598087204437977,0.21681643413732732,0.6652970355284917,0.5238095238095237,0.18896117178601846,0.06765433275493377,0.49680218641593743,0.34775333434033107,0.2106447998514609,0.44806604928937654,0.22284231966376664,0.9017204733855113,0.43780641692417444,0.30909090909090897,0.0681897206300488,0.7872598553399294,0.40565387257634455,0.7240304928825125,0.08300395256916995,0.6210411668902649,0.06011270208215491,0.2752613240418119,0.43643388322056664,0.3564626662823107,0.19784468266169863,0.27090301003344486,0.5165143458536933,0.4702561635982405,0.2807570977917981,0.2703583061889251,0.3021806853582555,0.5714325366056426,0.2565789473684211,0.2843450479233227,517
2014-08-14,0.6392321594294923,0.023497657493178337,0.02196819177396475,0.552700555801735,0.5881265784976604,502,0.36550630809007284,0.20887940288089535,0.27179740626221127,0.17172360537560566,0.33038793259887744,0.46394630256101543,0.20867448361270802,0.6932869808102182,0.5364080550793651,0.1913918053572019,0.06285582304455034,0.4919497157013212,0.34848514596475366,0.2149236870030049,0.4584733852739603,0.2308735427566413,0.8914180502039222,0.42974773641992703,0.33818181818181814,0.07561026924880032,0.8099869516477562,0.4146239480109104,0.7247061553527192,0.09090909090909091,0.6479965675489237,0.03354493043533002,0.2857142857142857,0.41532717774718575,0.34175317604769684,0.1803834478349452,0.2876254180602007,0.48733590819124484,0.4430976263140227,0.28706624605678227,0.28338762214983715,0.30841121495327106,0.5891697645172843,0.2730263157894738,0.2971246006389776,515
2014-08-21,0.6452889171103402,0.022415363609272432,0.023067497026204753,0.5496769566107185,0.5861068798318385,515,0.36877593173051454,0.21004539565945057,0.26500457933786636,0.1559901852113283,0.35223857276754833,0.4627202158904019,0.1960633964472367,0.7117434589943914,0.5530450933333333,0.1945207526425221,0.06196265862048739,0.4914966247951761,0.3554152553658988,0.2202909634163539,0.4583199531189409,0.23463399270350624,0.882150513982225,0.4168072331385929,0.3309090909090908,0.08232055031729502,0.8198580063105447,0.4233368848565222,0.71828355104867,0.12252964426877472,0.675958302258155,0.012325539807607422,0.3170731707317075,0.3947956706211674,0.3307745256556849,0.15416056131998268,0.31438127090300994,0.451308994808013,0.4213276074488099,0.26182965299684535,0.30618892508143314,0.2772585669781932,0.6194182675359471,0.29276315789473695,0.30351437699680506,512
2014-08-28,0.6508083817711128,0.021293741469095906,0.02355844475952995,0.5447486010861731,0.5819198046703553,511,0.37627178577033854,0.2112738752593757,0.2583957469359959,0.14163112871559874,0.37840865323299,0.46362443677321974,0.18019740439225618,0.7223158076059462,0.5709373626984127,0.19850377811510578,0.061458557252656865,0.4979192264647435,0.3735531443152381,0.22654519277055307,0.4439883671181871,0.23249860439672504,0.8754355811609562,0.4010352189452012,0.30181818181818176,0.08720256023286721,0.8204012783086153,0.4309875781867927,0.6984547805064454,0.11462450592885376,0.69964246213745,0.001514812780838204,0.3066202090592335,0.38206291548743965,0.32822878437221137,0.12206656698746177,0.31438127090300994,0.4238860743568237,0.41391427244675105,0.25867507886435326,0.30944625407166115,0.2679127725856698,0.6532634679725596,0.29605263157894746,0.27156549520766776,515
