Date,IndGlobalCAN_lag96,NewForSaleSAAR.USA_lag96,NewForSaleAct.USA_lag96,price_trend_sma96,IndGlobalQc_lag91,Price,ConstSpendRes.USA_lag96,ConstSpendNonRes.USA_lag96,US_PPI_Lumber_lag96,HsSglSAAR.QC_lag96,ExistMthSply.USA_lag96,BD.CDN.RRB.DQ.YLD_lag94,BdgPmtSglSAAR.USA_lag95,ValeurExport.CHN_lag92,MnfdHomesSAAR.USA_lag91,IndNAHB.USA_lag93,BdgPmtTotSAAR.USA_lag90,CDN.AVG.OVER.10.AVG_lag95,ExistForSaleInv.USA_lag95,BD.CDN.LONG.DQ.YLD_lag94,InventaireSciageRes.ON_lag96,NewMthSply.USA_lag96,BD.CDN.10YR.DQ.YLD_lag94,VolumeExport.CHN_lag94,ValeurExport.PaysExport_lag96,NewSoldSAAR.USA_lag89,BdgPmtMltSAAR.USA_lag90,Dollar.US.dollar.CDN_lag96,ExistSoldSAAR.USA_lag96,HsSglSAAR.CAN_lag92,CDN.AVG.5YTO10Y.AVG_lag95,US_Lbr_Exp_lag90,TauxUSD_CAD_lag96,Taxes_exp_lag96,InventaireSciageRes.CAN_lag96,ExistSoldPrice.USA_lag96,HsSglSAAR.USA_lag94,HsSglAct.USA_lag93,BD.CDN.5YR.DQ.YLD_lag93,CDN.AVG.3YTO5Y.AVG_lag94,STH_LBR_INV_lag96,NewSoldAct.USA_lag96,BD.CDN.7YR.DQ.YLD_lag94,HsTotSAAR.USA_lag95,HsTotSAAR.STH_lag95,y
2011-07-28,0.14491199034916757,0.3011214272772784,0.30198406344760315,0.027568502706624143,0.1811754758049604,330,0.07439798180355928,0.4197771297488275,0.10366409564277834,0.8196367650427423,0.42604411650671287,0.6166007905138341,0.2699889172789325,0.14805433361807885,0.1556982713068893,0.13900971380952382,0.13555513949003495,0.8188153310104531,0.6075839015023016,0.8509090909090908,0.43539800711837895,0.42205786038989107,0.8026755852842808,0.216453736901251,0.11037722605367573,0.2720651080799569,0.06240659323665801,0.6984593700710602,0.6569882564177099,0.6857732880997801,0.6970684039087947,0.3066723991509269,0.22504412804784568,0.569570106339092,0.09451204160667093,0.17550793125102104,0.23644679219257192,0.23377806460186806,0.7667731629392971,0.6261682242990654,0.37225635432846005,0.3080652379270641,0.7138157894736843,0.07049004989789931,0.07976614648632918,346
2011-08-04,0.14677430353012433,0.29507340358203404,0.29425719352002394,0.02779172944918784,0.18571451990487375,335,0.07486260480081264,0.40477140253114907,0.09951419777562065,0.7976341142322454,0.3987044728728943,0.6086956521739131,0.2701115892433955,0.16414264758697317,0.15989022228047722,0.14037198539682538,0.15237920885695444,0.8466898954703834,0.6046920000516013,0.8909090909090909,0.4594033027062896,0.40791750775741514,0.8695652173913042,0.22296455362743298,0.10376491321789144,0.2546702400567792,0.0760593801776406,0.7131019968205616,0.7097336597457347,0.6828025475277969,0.7296416938110748,0.29007731991833696,0.21269207531943213,0.5695975901618316,0.08019823158068062,0.16587812762081455,0.24533154755244846,0.2250224922596314,0.7188498402555911,0.70404984423676,0.395843140977286,0.3183194199993822,0.7927631578947368,0.07475793522181995,0.08265441993385247,342
2011-08-11,0.15268666200386605,0.29012670130192075,0.28772582443468403,0.029298509961493302,0.18482676537600984,348,0.07552980931929287,0.3923965131208167,0.09825773688946038,0.7562830437336407,0.3739938002061976,0.6047430830039526,0.2717854199346543,0.18362724370071537,0.161947212025082,0.14210855238095232,0.16786473225598209,0.8919860627177703,0.6065738911907342,0.8690909090909091,0.4687646203255511,0.40175432406240114,0.8394648829431437,0.23496535593074383,0.09719843359921415,0.23977600025290602,0.08652430040455147,0.7192222638359187,0.7703251956733477,0.6845315226031973,0.8045602605863192,0.2745312736941603,0.207499620478246,0.5696108535509281,0.06716300304474654,0.15788513239540491,0.25846236042657156,0.21570629235336386,0.7284345047923322,0.6510903426791277,0.4247884293438142,0.30501873218672015,0.7532894736842106,0.08821522153689287,0.09690269637437876,354
2011-08-18,0.1610637982188141,0.28615678280818857,0.2823345248372306,0.0309169038450805,0.18009705110540253,343,0.07637604795740693,0.38199380856596443,0.09996968150257612,0.7053497221378362,0.35361335544643385,0.5968379446640316,0.2755978242400323,0.20491716560429035,0.16223598437741715,0.14285714285714285,0.17937326881173765,0.8675958188153312,0.6089929717303962,0.8836363636363636,0.46426335266112684,0.40306007146692663,0.8528428093645486,0.2528040003991707,0.09169040284939034,0.22865591227885806,0.09216166156311448,0.7183035394064352,0.8288511350452616,0.6933479803443191,0.7654723127035828,0.25848038175640264,0.20822473799681696,0.5696113112678852,0.055874417338927174,0.15189770509885592,0.2707004958535292,0.2014947880120796,0.7220447284345048,0.6573208722741433,0.45389438978186636,0.2729577867779226,0.7664473684210527,0.10586016944318777,0.11746187822143406,361
2011-08-25,0.16969893073200915,0.2829081143048684,0.27787815988043557,0.03242368435738574,0.1738710943137276,346,0.07731725198112316,0.372492002340012,0.10437916931297342,0.6575310560425818,0.3392970004602153,0.6284584980237155,0.28213621744683737,0.22319945274456282,0.1613518757539596,0.1415407638095238,0.1842663774112253,0.8815331010452963,0.6077126380269019,0.9018181818181819,0.44811521949163025,0.41014986192836517,0.8628762541806019,0.2768283439870648,0.08847740408719773,0.22199583318197735,0.09133177021435904,0.7131027958174814,0.8732072146484204,0.7093556961879154,0.7785016286644949,0.24037076538307,0.21255076013945962,0.5696051355565177,0.0465102325369835,0.14807956476035988,0.27690721925248496,0.17978265455545567,0.7092651757188498,0.6417445482866043,0.47659517955673447,0.23050517089716926,0.7664473684210527,0.12269103942370807,0.13928286744539875,367
2011-09-01,0.17638526738658467,0.2801251605359064,0.2741515944257273,0.03303755789943641,0.1684946237015872,342,0.07826935299681337,0.3628198083040135,0.11121533891836055,0.625523951222333,0.33277859765650336,0.6284584980237155,0.29198801424240095,0.23285564348489468,0.15989022228047722,0.1382235357142857,0.18093818671376793,0.8989547038327526,0.598496285982186,0.9018181818181819,0.42253594178851706,0.4213388075269288,0.8561872909698995,0.30579851174477657,0.08879602103747841,0.21813095105988123,0.08329178026773812,0.7063770111653165,0.8912891700603247,0.7320874478214224,0.7817589576547231,0.21936333972744743,0.21816101703288115,0.5695985021281931,0.03924820671267604,0.1465944294955026,0.2737176170362172,0.1548819762294506,0.6709265175718849,0.632398753894081,0.4863249468944897,0.18602947142518256,0.7631578947368421,0.13370609184438986,0.1573165666813715,377
2011-09-08,0.17891603209653795,0.27755238770533364,0.27094969304319044,0.03437691835481882,0.16578362082275344,354,0.07914828295125265,0.3519059407066556,0.12020732981614635,0.6220253126282502,0.3357920089019106,0.5849802371541503,0.30520482370823265,0.22826727605275587,0.1584419123728178,0.13325485714285712,0.17191310363630918,0.888501742160279,0.578756339305324,0.8618181818181818,0.38974123933040095,0.434942019851475,0.8127090301003344,0.3321237024499889,0.0938828370210315,0.2148087869076064,0.0708862317723161,0.7008831548298673,0.870992737664771,0.7610760133218141,0.7752442996742671,0.19747819538366168,0.22273883666617955,0.5695975901618316,0.03426609793976487,0.14760601650626515,0.2648620586405266,0.13283418897980198,0.597444089456869,0.5950155763239874,0.47651785358003274,0.14789927499922784,0.7171052631578948,0.13555886986285226,0.16797182757198048,380
2011-09-15,0.17593038157304886,0.27500519030163606,0.26811299805100003,0.036274345666610586,0.16543510734349454,361,0.07987561495549789,0.33889040818623606,0.13081833247105368,0.6550416345626286,0.3490040716042044,0.5533596837944664,0.3196950315025908,0.20646983314432932,0.1575800428803773,0.12698412698412698,0.16074810463049538,0.8501742160278747,0.5525013261182464,0.8254545454545454,0.3521091819588478,0.4493414503394622,0.7525083612040133,0.3466253833427482,0.10396621165368142,0.2097768611807882,0.05785651104088646,0.6988747758334242,0.8059070809607343,0.7949442151191847,0.7328990228013029,0.1774502170019413,0.22439637486686248,0.5696058047941898,0.03148562919203002,0.15084492178637454,0.25584473430454124,0.11968072940675989,0.6070287539936101,0.5264797507788161,0.4436299573136111,0.12249883333716272,0.6513157894736843,0.13152404663277817,0.17348930067041846,371
2011-09-22,0.16945126264254107,0.2725826797473404,0.26566476159431934,0.038060159607120836,0.166616346303317,367,0.08039549188378403,0.32375840120345956,0.14144775291317835,0.7138177613226482,0.3688135238171954,0.5375494071146246,0.3328312176779119,0.1751145745152981,0.1578732632333415,0.11999890714285716,0.1510001661479734,0.8118466898954706,0.5253888023500256,0.8436363636363637,0.3126672352344321,0.4631864078573333,0.7625418060200668,0.34012502166310055,0.11524161074146028,0.20162565286671474,0.04794400474780747,0.7005917069024084,0.7123950719079042,0.8286750546142604,0.6612377850162866,0.1620142891119663,0.22296107530238718,0.5696154896688947,0.02980438555132192,0.15430924370606536,0.2521698346479647,0.11951877520518828,0.6485623003194887,0.5545171339563862,0.3962049627313782,0.10827505726192954,0.6578947368421054,0.12653157809953286,0.17756758553740726,372
2011-09-29,0.16234757635644037,0.27045489604144535,0.263673912692371,0.04045984708968109,0.1684946237015872,377,0.08065769777462761,0.3067064038333749,0.15022905083903448,0.7829081224401493,0.39055207859350055,0.5849802371541503,0.34198596188664776,0.1445067042541665,0.15989022228047722,0.11383941253968255,0.14558324647904763,0.8257839721254356,0.5030763230209713,0.8872727272727272,0.2746052138264059,0.47519304050593886,0.8026755852842808,0.3075397985727025,0.12289627638542533,0.1923174731913806,0.04398064644610472,0.7057703429729436,0.6125130107905938,0.8563415783399663,0.7035830618892507,0.15339879714791244,0.21868920520340307,0.5696162247900682,0.027863917716080877,0.15556395942731815,0.25778946094091204,0.12866847057557262,0.65814696485623,0.5919003115264797,0.3458084929828811,0.10169052267706302,0.6973684210526316,0.12551141974021518,0.18390528217681457,361
