Date,price_trend_sma96,IndGlobalCAN_lag95,Price,NewForSaleAct.USA_lag96,NewForSaleSAAR.USA_lag91,IndGlobalQc_lag95,ConstSpendRes.USA_lag96,ConstSpendNonRes.USA_lag96,US_PPI_Lumber_lag92,HsSglSAAR.QC_lag94,BD.CDN.RRB.DQ.YLD_lag96,BdgPmtSglSAAR.USA_lag96,ExistMthSply.USA_lag93,ExistForSaleInv.USA_lag96,IndNAHB.USA_lag96,ValeurExport.CHN_lag92,NewMthSply.USA_lag96,BD.CDN.LONG.DQ.YLD_lag96,BdgPmtTotSAAR.USA_lag95,MnfdHomesSAAR.USA_lag96,BD.CDN.3YR.DQ.YLD_lag96,ValeurExport.PaysExport_lag93,US_Lbr_Exp_lag96,CDN.AVG.OVER.10.AVG_lag96,BD.CDN.5YR.DQ.YLD_lag96,NewSoldSAAR.USA_lag96,BdgPmtMltSAAR.USA_lag87,Taxes_exp_lag96,BD.CDN.10YR.DQ.YLD_lag96,Dollar.US.dollar.CDN_lag96,TauxUSD_CAD_lag96,InventaireSciageRes.ON_lag96,ExistSoldSAAR.USA_lag94,CDN.AVG.3YTO5Y.AVG_lag96,VolumeExport.CHN_lag93,HsSglSAAR.CAN_lag96,BD.CDN.7YR.DQ.YLD_lag96,CDN.AVG.5YTO10Y.AVG_lag96,STH_LBR_INV_lag94,BD.CDN.2YR.DQ.YLD_lag95,InventaireSciageRes.CAN_lag94,CDN.AVG.1YTO3Y.AVG_lag96,HsTotSAAR.STH_lag96,HsSglSAAR.USA_lag95,NewSoldMedPrice.USA_lag96,y
2012-03-15,0.11788515051859316,0.23091448665794445,308,0.21224477548421444,0.19946564312333825,0.21939505264805348,0.07201762799433775,0.2242467564700772,0.2486917298091198,0.7065543450026714,0.5177865612648221,0.18429289519780356,0.5928653530592058,0.7454875541690781,0.19341547476190474,0.28701174837216364,0.6512026816028302,0.8436363636363637,0.08264187878624019,0.24426283307086516,0.6246056782334385,0.3711451538739319,0.3881121388726333,0.8048780487804879,0.7635782747603834,0.006632745467299528,0.1235961361502729,0.4409308915705631,0.8561872909698995,0.7408344215961926,0.1897230498224065,0.24077792109989204,0.5715274861919688,0.6947040498442367,0.3127307774148932,0.6822539036913137,0.7796052631578948,0.7882736156351792,0.30927376101641446,0.4271844660194175,0.1462386142261809,0.4440894568690095,0.09740777184719551,0.16568262200661044,0.2291065738520066,311
2012-03-22,0.11560839868454309,0.23003062126409723,307,0.21095431668025127,0.19745390022954368,0.21752214211743404,0.07172484979800986,0.2273093335339258,0.23703975914691422,0.6996620214480194,0.5296442687747036,0.18172507160388085,0.6840271958276936,0.7472993252668579,0.1705660631746032,0.2771293781775205,0.6095855108111818,0.8,0.08875647739750547,0.23769568682680087,0.529968454258675,0.33908131979873635,0.3822957105156337,0.7526132404181187,0.6677316293929711,0.03724370253326492,0.12897891489461963,0.4154494106079303,0.7926421404682273,0.7458108852969549,0.18586534784070263,0.2489094914515546,0.4920339045550357,0.5981308411214953,0.30198084439531336,0.6844223181559238,0.6875000000000001,0.7068403908794788,0.2686947028478963,0.47572815533980584,0.1251988242897215,0.3546325878594249,0.10000431656717435,0.17283190654993674,0.2035279912311505,307
2012-03-29,0.11390083480900559,0.23248557970722583,309,0.20911571936366774,0.19578764694739859,0.21441434691035255,0.07083385220448313,0.22715457316993826,0.23017559713208469,0.6930534234274808,0.5177865612648221,0.17943570257973196,0.7907956270161534,0.7534318522368003,0.1471550165079365,0.2703819923507982,0.5622794748374422,0.8,0.09278429643728248,0.22870113083449872,0.5804416403785488,0.29215803322026357,0.38013280294756335,0.7595818815331012,0.7124600638977635,0.07470695090025292,0.1320705428445452,0.3989870446336102,0.8093645484949834,0.7528169958394515,0.1804789392029127,0.2524792007877975,0.3757838091718029,0.6448598130841121,0.29030440352378695,0.6828438480523972,0.7236842105263158,0.7328990228013029,0.2072271725967907,0.4692556634304208,0.10555732888504288,0.4057507987220447,0.10739735699194275,0.177957680834404,0.1692813364877832,314
2012-04-05,0.11371110548950147,0.2391897121655182,309,0.20685406673189805,0.19441792985056028,0.21001449697141616,0.06864003160065035,0.22096333178809058,0.22457269141184022,0.68630585322827,0.5296442687747036,0.17599277570774852,0.8921540940500807,0.7620733653442683,0.12698412698412698,0.27237160241455055,0.5282994252673181,0.8109090909090908,0.09281208821825082,0.2180321212915598,0.5709779179810726,0.24236300396194255,0.3850288754220307,0.7909407665505228,0.7060702875399361,0.10189656919181733,0.13110388855869795,0.39621995491279915,0.8160535117056857,0.757953035205094,0.17656648664708685,0.24826999418690132,0.24297520715332088,0.6915887850467288,0.28408526869851136,0.6730206335409322,0.7236842105263158,0.7915309446254072,0.1356910896968353,0.48867313915857613,0.08941456077277721,0.46645367412140576,0.11300204085563303,0.17576782041730776,0.13430054742366182,316
2012-04-12,0.11383759170250451,0.2483921515448655,311,0.20432624244468284,0.19312254186735878,0.20505665351590885,0.06466786595486396,0.20715785173563406,0.2174695902998458,0.6786208893384795,0.5533596837944664,0.17036972692715335,0.967086043921092,0.7717561178996576,0.11292550126984124,0.28691091493328197,0.5217577046863713,0.8290909090909091,0.08997359064515198,0.20645341182295895,0.5899053627760252,0.20168394225124464,0.3988579960560489,0.8083623693379791,0.7284345047923322,0.10601729482037991,0.12502187421313346,0.4100214804487415,0.8294314381270904,0.7583119794869191,0.1763635185541852,0.23456830918411709,0.11979886061680922,0.7102803738317756,0.2897072535734412,0.6522412543188397,0.7467105263157896,0.8110749185667753,0.06839648734785175,0.4563106796116505,0.07863290746039509,0.488817891373802,0.11187421335138714,0.1672810968066457,0.10541386658919039,326
2012-04-19,0.11409056412850971,0.2576767398254738,307,0.2018163279321779,0.19163596134672456,0.20047268270680085,0.05935815990171944,0.1891259132944132,0.20916522948066252,0.6692001102462011,0.5217391304347827,0.16316178480452792,1.0,0.7823884631179713,0.10413250253968254,0.31065541711492,0.5371566194339017,0.8,0.08616428808014731,0.1947769448910368,0.5583596214511041,0.1792865628168725,0.4173686660092836,0.7770034843205575,0.6869009584664536,0.09159649388101698,0.11560763518806064,0.43605362958624155,0.7892976588628762,0.7549575143992611,0.17903706007855957,0.2156745529040106,0.03244553248578241,0.6728971962616821,0.3113604018397209,0.62494004784234,0.7072368421052633,0.7654723127035828,0.01965339874965988,0.4077669902912622,0.07507475645536843,0.45686900958466453,0.10563250707108884,0.15509400545051888,0.085026762747618,329
2012-04-26,0.1148494814065264,0.26462730827363856,314,0.19964020479550165,0.18969266751363856,0.19719445070706598,0.05338079931686868,0.1714966830711826,0.20072364350590455,0.6574847201824643,0.5138339920948617,0.15536962526332654,0.9970047853170383,0.7942227786223875,0.09882880809523809,0.3384712912772887,0.5640959670947419,0.7818181818181817,0.08327966464778191,0.1838264600947982,0.5110410094637223,0.17304859940255835,0.4347779934965792,0.7595818815331012,0.645367412140575,0.0674921904485708,0.10535436102344262,0.46817558840815154,0.7625418060200668,0.749946008146305,0.18298700415507962,0.1973926244509805,0.0,0.6261682242990654,0.34445967611604167,0.5973377914943049,0.667763157894737,0.7361563517915309,0.0,0.34951456310679613,0.07969417979843296,0.4121405750798723,0.09753625206563155,0.14180304179702818,0.07443900860881114,333
2012-05-03,0.11611434353655459,0.2674634301188812,316,0.19811375405308546,0.18702713900904844,0.1959132674696793,0.04740567075677027,0.1588993261221594,0.19320886692718586,0.643874425526751,0.5059288537549408,0.1479939250269704,0.9696343002578647,0.8075114429448466,0.09523809523809523,0.36522471973821197,0.5921755447623687,0.7636363636363637,0.08269839724752104,0.17442569703324784,0.4479495268138801,0.1780257902532656,0.44530308793826423,0.735191637630662,0.5878594249201278,0.042562408597883294,0.09675524089767798,0.5002465360622187,0.7123745819397993,0.7453338231213507,0.1866132479938334,0.18552642340656333,0.013123103711416562,0.5700934579439252,0.38222626869192056,0.5756552622680658,0.611842105263158,0.6840390879478826,0.004886948396111812,0.38511326860841427,0.08981199052967259,0.35782747603833864,0.0908447779427638,0.12980477869937823,0.07495037848669428,350
2012-05-10,0.11794839362509468,0.26694758216016456,326,0.19742420048610326,0.1835081367076481,0.19635818366784896,0.0420076736064664,0.15481291934280872,0.18768493429612088,0.6290085584014804,0.5415019762845851,0.1418562297719954,0.9294224441234398,0.8221299543895803,0.09189249825396825,0.38578188481551384,0.6125587521768019,0.7890909090909091,0.08373193245281396,0.1671252446638365,0.48264984227129337,0.1892738736139571,0.4448478362083871,0.7630662020905925,0.6357827476038339,0.024259597921866605,0.09154910043549278,0.527123179920595,0.7491638795986622,0.7427659487106966,0.18863527842095884,0.18400150604800503,0.05536970010082065,0.6137071651090341,0.4178813718568746,0.5642400947208351,0.6578947368421054,0.7231270358306188,0.02599303961354682,0.4368932038834952,0.10184068658072176,0.3865814696485623,0.08819887127246762,0.12069609863118569,0.08707471411348466,350
2012-05-17,0.12003541613964064,0.2644779778027191,329,0.19724414013923203,0.17954154808298328,0.1980176822848554,0.037381762309770306,0.15811618272160421,0.18481914064042582,0.6135264492824817,0.5454545454545455,0.137061563187305,0.8879031151300261,0.8364462953481778,0.08855797904761903,0.39690812378297397,0.6226633973302924,0.8072727272727271,0.08517490925560622,0.1613830886510248,0.48895899053627756,0.20184858772959613,0.43606323800958446,0.7839721254355401,0.6421725239616614,0.014413912513018712,0.08845731231239964,0.5476523021099745,0.7625418060200668,0.7422418532182107,0.1890509535524414,0.18923005710537155,0.11029464524585442,0.6199376947040497,0.4446461779004207,0.5599473515228747,0.6644736842105264,0.7328990228013029,0.05499707384746433,0.40129449838187703,0.11219276588321359,0.3993610223642173,0.08976514603051555,0.11587396223232127,0.10818212689456552,350
2012-05-24,0.12243865418669331,0.2614528304517769,333,0.1971175131112352,0.17566754342638025,0.20038026926384322,0.03362790481988509,0.1665377461480957,0.18369182469162904,0.598067431115469,0.557312252964427,0.13353581791491753,0.8544153518224011,0.8484515688932815,0.08530895682539683,0.4029653931266821,0.6214708904931172,0.8072727272727271,0.0858219666478428,0.1563840638723646,0.4542586750788643,0.2118840681220957,0.423287070498213,0.7735191637630663,0.6134185303514377,0.013449931442506169,0.08544688546945653,0.5616782060463508,0.7558528428093645,0.743349620318988,0.18817772539553124,0.19574591776586958,0.16145279482101138,0.5887850467289718,0.4583158758605641,0.5577589529083266,0.6381578947368423,0.7166123778501627,0.08357783773419758,0.39482200647249194,0.11728072636878384,0.3706070287539936,0.09509167315491329,0.11673532919121754,0.13485679725767197,342
2012-05-31,0.12585378193776853,0.2592703535125702,350,0.1965882586268451,0.1724262924451314,0.2029344161081612,0.030846069090014416,0.1778062398994691,0.18298658565736137,0.5833724157938855,0.557312252964427,0.13120488719682655,0.8295187432124242,0.8561368790062961,0.08221985063492063,0.4102148043566296,0.607962642181231,0.8,0.08446774362146958,0.1513130052054078,0.4479495268138801,0.21982803780499538,0.41085711203611375,0.770034843205575,0.6006389776357827,0.021792234590597093,0.08048482884772115,0.5690452020808228,0.7424749163879598,0.745677336593566,0.18633304168226417,0.19808292993241183,0.19587416786601808,0.5763239875389408,0.4649816415250174,0.5526568185270228,0.6217105263157895,0.7035830618892507,0.10499872418239864,0.3915857605177994,0.11497081656566088,0.3706070287539936,0.10372652314052189,0.12467716014774499,0.1636829048285089,333
2012-06-07,0.12964836832785198,0.2590639607595353,350,0.1952003164934813,0.17020161664538747,0.2053182753989251,0.0291362230733615,0.1896502946405425,0.1813870245446565,0.5705886392350417,0.5256916996047432,0.12999466387504155,0.8115780197251674,0.857493328305483,0.07936507936507936,0.42491746898280797,0.5811200625420716,0.7709090909090908,0.08036531013313963,0.1453547475277065,0.4416403785488958,0.22720661727080638,0.4031111391769008,0.7386759581881535,0.5878594249201278,0.039865401298158964,0.0724243663839649,0.5695975901618316,0.7224080267558528,0.7488130915279267,0.18383435655749913,0.19077493503077403,0.21448943123746256,0.5607476635514018,0.4733086473078608,0.5396228684183352,0.605263157894737,0.6840390879478826,0.1188614833958832,0.3398058252427185,0.10894428703017,0.36741214057507987,0.11521776714691989,0.14000861589405067,0.1912446284307523,329
2012-06-14,0.13325322539843132,0.260907867443934,350,0.1926334492295299,0.16875194677284977,0.20776860922899942,0.028507099817817516,0.2000445937497708,0.1780029003205965,0.5609649195971573,0.5138339920948617,0.12981722515868788,0.7989579074469113,0.8512629399846695,0.07693761444444444,0.45087486265327487,0.5417775703609895,0.7563636363636363,0.0746014591666837,0.13777853045696165,0.4384858044164037,0.23554592660799656,0.40344287397677914,0.7247386759581882,0.5399361022364216,0.06678623584223287,0.06366357964764238,0.5637167837491616,0.6889632107023411,0.7525017436146606,0.18088104906896785,0.17117410260461574,0.22170441515716477,0.5077881619937694,0.4919620656231737,0.5155505150162251,0.5559210526315791,0.6449511400651465,0.12635245829195885,0.3430420711974111,0.10433614034837024,0.32268370607028757,0.12857487935938128,0.1586876612565642,0.213843988164659,331
2012-06-21,0.13736402732102193,0.26461149454318367,342,0.18911071077992908,0.1676793650800612,0.21067182632921888,0.028602494111638066,0.20794803262306027,0.17364861458887204,0.5557500733918621,0.47430830039525695,0.13052938572535122,0.7900000663683107,0.8391914159049011,0.07560463714285712,0.48204991831575883,0.4981816184836278,0.7163636363636363,0.06872141490825656,0.12819121213540619,0.43217665615141954,0.24558591591769907,0.41146981568037866,0.6864111498257841,0.5559105431309904,0.0964404392778474,0.057486765565486486,0.5539326295426543,0.6588628762541806,0.7571152535217807,0.17720022780240452,0.14790591347628967,0.22192494904064985,0.49532710280373826,0.526337126319546,0.48497914013823873,0.5361842105263158,0.6156351791530944,0.1286580008271514,0.3009708737864078,0.10628137767318213,0.32268370607028757,0.14065294938954886,0.1755844619751421,0.22665436362260172,328
2012-06-28,0.14033645332658717,0.2699842630347078,333,0.1849909783832711,0.16658595381956465,0.21441434691035255,0.028974964816556592,0.2125655597575875,0.16956472781292375,0.5555323250642321,0.4703557312252965,0.13197414421974885,0.782953874742351,0.8237753762308834,0.07615188095238096,0.5099459330560546,0.46043166814786335,0.6836363636363636,0.0642704010687809,0.11628405544542308,0.37539432176656146,0.2549218557557503,0.42586540602120904,0.6515679442508713,0.5047923322683706,0.1214059378659057,0.05717822034110065,0.5433120704157314,0.6187290969899665,0.7631823538293534,0.17240093265923884,0.13241417634746377,0.21907016507093235,0.43925233644859807,0.5687492887393663,0.45435961780174183,0.48355263157894746,0.5635179153094463,0.12708897364429728,0.31391585760517804,0.11835102820473109,0.28115015974440893,0.1477684703179062,0.18556918378964093,0.22456697406947645,333
2012-07-05,0.14318239311914982,0.27671705520097145,329,0.18063312869546028,0.16513800334271844,0.2192555255690838,0.02917707147511317,0.21310212365052816,0.1669918022555954,0.5582575242067724,0.49011857707509887,0.13399449968658128,0.7760456414722987,0.8075114429448466,0.07936507936507936,0.5260662040958491,0.4386271805915741,0.7163636363636363,0.06227284290159529,0.10174832326939454,0.38485804416403785,0.2603628460845874,0.44530308793826423,0.6794425087108016,0.5207667731629393,0.13426065678850851,0.06602224035887064,0.5349220631120251,0.6421404682274248,0.7712317829283308,0.16609220354090315,0.13614270039694365,0.21511240327580228,0.4641744548286604,0.6082440697816547,0.43014282202410004,0.5000000000000001,0.5830618892508143,0.12345433636678749,0.3754045307443366,0.13786023154053906,0.30670926517571884,0.1462379352249369,0.18524397585610097,0.20247303877017875,336
2012-07-12,0.14640779155072092,0.2840266360433139,331,0.17636584904106495,0.1632586328919401,0.22494650610544653,0.02888630574337825,0.2092929000465662,0.16692458376511654,0.5612109291687284,0.49011857707509887,0.13639129930083327,0.7675016754614195,0.7924130576906693,0.08566307571428569,0.5250571984013767,0.43973445015218554,0.730909090909091,0.06166997028519805,0.08478248995662285,0.43533123028391163,0.2587179872706902,0.46799831317770224,0.6968641114982579,0.562300319488818,0.12989515050772227,0.08550857148266147,0.5310469828078389,0.6755852842809366,0.7814661490049879,0.158131055794954,0.16648881138705485,0.2115373068536881,0.5077881619937694,0.6338669863454316,0.41720594435306213,0.542763157894737,0.6221498371335504,0.11968758642196953,0.38834951456310685,0.1605601546087656,0.3738019169329074,0.13390229521159447,0.17813892251759778,0.1583846190039886,338
2012-07-19,0.1496331899822918,0.2910112211542124,328,0.1723970665058701,0.16093517039249694,0.23111136670539256,0.028279885348721057,0.20299397445567502,0.16937455702977,0.5616777966527564,0.4782608695652175,0.13879678435855825,0.7557412392246761,0.7785609480289207,0.09399715206349207,0.5141380626644669,0.4581871029511237,0.7272727272727271,0.06088221440288666,0.06761387499731542,0.4447949526813879,0.24830589663444258,0.4903345675088522,0.6968641114982579,0.5686900958466453,0.11245048629026622,0.10994875622877923,0.5308409338910036,0.6755852842809366,0.7927835859139831,0.14936641937910267,0.21466390427702675,0.20983051819672216,0.514018691588785,0.6383578364727334,0.4141314447049794,0.542763157894737,0.6254071661237784,0.11772219863915723,0.3559870550161812,0.1822019636209986,0.38977635782747605,0.1147003347901493,0.16951609153339076,0.10279713929555068,341
2012-07-26,0.15311156083986854,0.2967690368400522,333,0.1689045179702932,0.1581549423095716,0.23737420851473612,0.02765996047244479,0.19659165924769972,0.17410739392202967,0.5575900156397864,0.4347826086956522,0.1408010450860605,0.7399554162320039,0.7655526625449615,0.10295169984126984,0.5036711135253352,0.4852855983322018,0.6763636363636363,0.05833000620034301,0.05297700949395434,0.4069400630914827,0.2334832601199308,0.5082373455082071,0.6480836236933798,0.5207667731629393,0.0883803598737235,0.1318597864122267,0.532675449584679,0.6287625418060201,0.8037560973052962,0.14089520183479687,0.2678328908481772,0.21155081109202079,0.47040498442367595,0.6292335435103906,0.41792810013704684,0.4967105263157895,0.5765472312703582,0.11919788235384843,0.3398058252427185,0.1993039512542203,0.3546325878594249,0.09409529560705165,0.16463755066273922,0.04932686538186526,342
