Date,ConstSpendRes.USA_lag96,NewForSaleAct.USA_lag96,IndGlobalCAN_lag96,Price,IndGlobalQc_lag96,NewForSaleSAAR.USA_lag96,price_trend_sma96,BdgPmtTotSAAR.USA_lag96,ConstSpendNonRes.USA_lag95,HsSglSAAR.QC_lag96,TauxUSD_CAD_lag95,Dollar.US.dollar.CDN_lag96,ExistMthSply.USA_lag95,HsTotSAAR.USA_lag96,IndNAHB.USA_lag96,InventaireSciageRes.CB_lag95,BdgPmtMltSAAR.USA_lag96,NewSoldMedPrice.USA_lag96,TotShip.ON_lag96,ExistForSaleInv.USA_lag96,HsSglAct.USA_lag96,BdgPmtTotAct.USA_lag96,BD.CDN.10YR.DQ.YLD_lag95,US_PPI_Lumber_lag96,BD.CDN.LONG.DQ.YLD_lag96,HsTotAct.USA_lag96,ExistSoldSAAR.USA_lag94,InventaireSciageRes.AB_lag96,Exchange.Rate_lag96,HsTotSAAR.STH_lag96,Taxes_exp_lag96,CDN.AVG.OVER.10.AVG_lag96,HsSglSAAR.USA_lag96,CDN.AVG.5YTO10Y.AVG_lag94,BD.CDN.7YR.DQ.YLD_lag96,NewSoldSAAR.USA_lag94,NewMthSply.USA_lag96,WST_LBR_SHPMT_lag96,ExistSoldPrice.USA_lag93,ValeurExport.PaysExport_lag94,BD.CDN.RRB.DQ.YLD_lag96,BD.CDN.5YR.DQ.YLD_lag95,InventaireSciageRes.CAN_lag96,HsMltSAAR.USA_lag96,NewSoldAct.USA_lag96,y
2015-02-12,0.2567345373439457,0.1341608514389243,0.5062840751080175,405,0.5433543153965275,0.14702956822314595,0.8450711908788391,0.6011416717853671,0.2192699011867263,0.2773738293759109,0.132921713673261,0.8137087370679295,0.17789294412187212,0.3969786066584463,0.48780990825085324,0.22795038282103053,0.5157834461836874,0.6028588329941311,0.1792731737987764,0.2826459169902762,0.511197114403914,0.6201167531639041,0.2707581227436823,0.7373811537968078,0.33846153846153837,0.5307178108132198,0.7666354299366638,0.888743894507495,0.13628018359608896,0.3530789683469183,0.1185146647831845,0.2894736842105263,0.3918267868312758,0.2555555555555555,0.2916666666666667,0.4375461479525041,0.06398697510060514,0.6285745456084062,0.4500094554520595,0.5817272997263725,0.19594594594594592,0.26119402985074625,0.526914728341517,0.41846580792540783,0.5396500671866206,370
2015-02-19,0.2604609268702377,0.14152723729567174,0.5117527234428074,400,0.5456601852422391,0.15257684115794068,0.8439801429272815,0.6060653692103398,0.22198062057528345,0.2802121724542625,0.1344636478525838,0.8140811161197856,0.1711738059770191,0.4336026468557336,0.49754396936142553,0.23175149658531757,0.5234111001513142,0.5696929801163957,0.14421293365833554,0.2831365280512259,0.5229675972114016,0.6382081814963046,0.28519855595667865,0.6942415233312822,0.3076923076923076,0.5718733650081395,0.7782687678613252,0.888991072448595,0.15905008980243474,0.40677891790804765,0.11815504489215096,0.2593984962406015,0.40511545288065853,0.22962962962962968,0.2651515151515152,0.43902248165735125,0.08352896477621419,0.6299662591142101,0.4806311986035665,0.5415555393150524,0.18918918918918917,0.26865671641791045,0.5325838284819229,0.47264717132867134,0.5134617934011799,355
2015-02-26,0.2642252546231666,0.1459513450001826,0.5173941389846659,390,0.5469223704836939,0.15523045820572223,0.843434618951503,0.6017032018908163,0.22485129616776245,0.27843061342301806,0.13787576741812435,0.8120708108144039,0.16549447711838566,0.47290748446362507,0.5138158566374131,0.22679625390107483,0.5172348194380518,0.5273585310806237,0.10993310280479202,0.2790813200235698,0.5374142525437151,0.6457155483878553,0.25992779783393494,0.6439771913241845,0.32692307692307676,0.613731763426065,0.7813321126311401,0.8961126020083441,0.15737377768908423,0.46970344174714507,0.11812577181221551,0.27819548872180455,0.42057890267489706,0.27777777777777773,0.28030303030303033,0.4618594761931972,0.09584953982735134,0.6197576015430923,0.5093458952221308,0.5053062740339116,0.20270270270270271,0.24999999999999992,0.5362654170793801,0.529432688111888,0.49317170678666267,360
2015-03-05,0.26780562861007506,0.14664073462139582,0.5216307676267657,380,0.5470117267831842,0.1541119159503348,0.843434618951503,0.5881091392910679,0.2293429280696606,0.2754181608453999,0.14306372045518412,0.8076375691396729,0.16305831723368852,0.49691738594327994,0.5363764837084535,0.21022123774323487,0.49580323078953553,0.4887975024255493,0.08922894607481135,0.27404489040390834,0.5542364291132897,0.6385378017983431,0.3068592057761733,0.5924900891530647,0.3076923076923076,0.6396587333277898,0.7795065385216404,0.9113330824299446,0.12133306725204585,0.5143605257909558,0.11881573851434714,0.25187969924812026,0.434156378600823,0.3074074074074074,0.25378787878787884,0.49464049630595885,0.09390700471949931,0.5967375610593035,0.5332881238060363,0.4762940760289988,0.17567567567567569,0.29104477611940294,0.5377854568075873,0.5594405594405594,0.48873956499953664,365
2015-03-12,0.27101156922100433,0.14347650471925455,0.5233327527611209,370,0.5459096634635578,0.14904772873070438,0.8431618569636135,0.5663621637282067,0.23587097958051384,0.2737078404513394,0.14941796995285594,0.8009087105284483,0.16328111565053477,0.49285313834771893,0.5645400533461633,0.18456821631047515,0.45980290673351104,0.46423925988876413,0.09156131118965605,0.27102878749552195,0.5726147580155541,0.6148427738051975,0.33574007220216595,0.5448070870048278,0.34615384615384615,0.6379555905362252,0.7780699483189772,0.934470005578774,0.11235282378766676,0.5202042587976665,0.12033680824880855,0.2894736842105263,0.442598651234568,0.3333333333333332,0.30303030303030304,0.5218628190474411,0.07411855465862494,0.5617254819045225,0.5495924610263545,0.45738965953324734,0.22297297297297294,0.3171641791044776,0.536341007624658,0.5421933582750582,0.5059531132184711,355
2015-03-19,0.2737782519762718,0.1390339004856822,0.5231610023550957,355,0.5440398457566662,0.14268447458370281,0.8428890949757242,0.5416413133623029,0.24458952960455083,0.272408747213907,0.15620018369498423,0.7926818489097869,0.16488176916073977,0.46872161171393334,0.595873925576927,0.1537302550043722,0.4184722050062503,0.4530625740235956,0.11305337243800434,0.2707823702469301,0.5896550007417938,0.5818738341290224,0.3646209386281588,0.5024548144955241,0.3615384615384615,0.6166660046399927,0.7823002448093013,0.9597124383920153,0.1378966274196769,0.494473135622127,0.12169270111016821,0.31203007518797,0.4459026059670784,0.3703703703703703,0.340909090909091,0.5280237225482524,0.04673694707720022,0.5236621312576952,0.556343235913697,0.4514637387795902,0.2635135135135135,0.33582089552238803,0.5286135160773027,0.4928311433566433,0.5339120437894563,345
2015-03-26,0.27607226407895913,0.13656170413719937,0.5222241409399109,360,0.5419365269438927,0.13837374710456873,0.8447984288909496,0.5201506398217676,0.2556526570460016,0.2697739933552111,0.16267202946541515,0.7839221783740458,0.16657917477305778,0.43772619654747225,0.6275087490539714,0.12160041779136255,0.38318742931523414,0.4519335661862891,0.1464938855018395,0.27349194841333313,0.6019442009935114,0.5491432367057806,0.4043321299638988,0.4660848421464179,0.39230769230769214,0.588769234151902,0.7958578195819574,0.9798423381374786,0.18211933745759334,0.4513517532375688,0.12161011440739367,0.3421052631578948,0.44487665699588497,0.39999999999999997,0.3636363636363637,0.5023650634170845,0.02547383088361399,0.4935186320008931,0.5554237759735683,0.4598581208503199,0.31756756756756754,0.3731343283582089,0.5106555255718037,0.4353983452214452,0.5575440363372267,330
2015-04-02,0.2778601948319527,0.13930869789032596,0.5216307676267657,365,0.5401339327954382,0.13946714135301774,0.847253286781954,0.5080941952274111,0.26896186073432116,0.2640566912620191,0.1682324757986451,0.7755948872006946,0.16735407648630923,0.41307028360049325,0.6565751731173729,0.09159873396194129,0.36532488298974536,0.45751835933714724,0.18467160705733932,0.2793438328097193,0.6060694024722095,0.5261632356668688,0.39350180505415155,0.4363487383829159,0.4192307692307691,0.5672445371020023,0.815933019842219,0.9876416666660726,0.176212332867691,0.4050247081418503,0.11881573851434714,0.3721804511278196,0.4403292181069959,0.4407407407407407,0.40530303030303033,0.4531070159507745,0.024040853883106283,0.4822661070161871,0.5496671592438016,0.47779898379144153,0.3648648648648649,0.3582089552238805,0.478519580364134,0.393939393939394,0.5617767699996029,320
2015-04-09,0.27920003909920876,0.14952304184559817,0.5222124413729201,355,0.5390527435805641,0.14827136529497675,0.8499809066608477,0.5096337268209651,0.2834083180369751,0.25424728528133983,0.17282969423177752,0.7684833235919628,0.1672346074527445,0.4048705205918618,0.6808396655488226,0.06525308549200082,0.37242547950458577,0.46654150186561716,0.2210922341951228,0.2882001470742661,0.5998350635740213,0.5198835635486639,0.4296028880866426,0.41374014251358515,0.4115384615384614,0.5618229754207292,0.8380986820016989,0.977801528069683,0.1752145280383155,0.36737222349341636,0.11282997621640274,0.39473684210526305,0.43333159753086414,0.49999999999999994,0.40151515151515155,0.3932143348121476,0.05188552309691896,0.49701201937063666,0.5419064655894414,0.49898359849831925,0.3716216216216216,0.4029850746268657,0.4301353317850314,0.3863655848484849,0.5359691169482378,305
2015-04-16,0.2805154216882465,0.1654504054400019,0.5236925033248285,345,0.5386593337644658,0.1629135843791265,0.8527085265397414,0.5207617642974466,0.2976306262466526,0.242285548424442,0.17654916346539418,0.7626434492921339,0.16651074803161986,0.4108965837237978,0.7006119701287313,0.04361831824635254,0.396688571025644,0.47596125510612564,0.2521292313801907,0.2986262682574863,0.5859153006097193,0.5270038674846313,0.49458483754512617,0.3981209731879187,0.43846153846153824,0.5692428248297118,0.8579276424720115,0.9526496091534011,0.14807423667930553,0.34105702885536837,0.10634810768540406,0.424812030075188,0.4260066794238683,0.537037037037037,0.4393939393939395,0.3356517741246289,0.10139877873313807,0.5294091922474149,0.5349747721347149,0.5171092358663174,0.45270270270270274,0.4552238805970149,0.37094086541213,0.40605567179487184,0.48720472027283046,310
