Date,price_trend_sma96,NewForSaleSAAR.USA_lag96,NewForSaleAct.USA_lag96,IndGlobalCAN_lag96,IndGlobalQc_lag96,Price,ConstSpendRes.USA_lag95,ConstSpendNonRes.USA_lag95,ExistMthSply.USA_lag96,HsSglSAAR.QC_lag96,IndNAHB.USA_lag92,BD.CDN.RRB.DQ.YLD_lag93,US_PPI_Lumber_lag96,ValeurExport.PaysExport_lag93,BdgPmtSglSAAR.USA_lag94,ValeurExport.CHN_lag96,MnfdHomesSAAR.USA_lag95,VolumeExport.CHN_lag93,ExistForSaleInv.USA_lag95,CDN.AVG.OVER.10.AVG_lag96,NewMthSply.USA_lag96,BD.CDN.LONG.DQ.YLD_lag96,BdgPmtTotSAAR.USA_lag95,BD.CDN.10YR.DQ.YLD_lag93,US_Lbr_Exp_lag96,HsSglSAAR.CAN_lag96,BdgPmtMltSAAR.USA_lag96,HsSglSAAR.AB_lag96,TotShip.ON_lag96,Taxes_exp_lag96,Dollar.US.dollar.CDN_lag96,BdgPmtTotAct.USA_lag90,InventaireSciageRes.QC_lag93,STH_LBR_INV_lag94,NewSoldMedPrice.USA_lag96,ExistSoldSAAR.USA_lag96,CDN.AVG.5YTO10Y.AVG_lag95,ValeurExport.USA_lag96,MnfdHomesAct.USA_lag96,InventaireSciageRes.ON_lag53,NewSoldSAAR.USA_lag96,HsTotAct.USA_lag95,BD.CDN.7YR.DQ.YLD_lag93,HsSglSAAR.USA_lag96,BD.CDN.3YR.DQ.YLD_lag96,y
2010-01-28,0.024485036921880976,0.9293637672261659,0.9243792846403918,0.07493564382220619,0.06342025206047808,400,0.5314932718481737,0.7935368298153622,0.8108200167336177,0.7214105664049246,0.1784954649206349,0.6600790513833993,0.17353921629768343,0.31207824760409064,0.6405165615637677,0.055842089042321935,0.7558446871440739,0.10092162685390119,0.9892637533471603,0.8501742160278747,0.7673731681833396,0.8800000000000001,0.5929655443597489,0.9130434782608696,0.2673561143837071,0.682281311683003,0.4378302372541,0.32503440488844104,0.6173784414997733,0.18816681341927638,1.2156071255382668,0.6298730328674873,0.9595914602036824,0.8370905551907946,0.3360816642797284,0.361095633699982,0.8599348534201953,0.3329450241437192,0.9119376437425526,0.5339182694727331,0.7261029346084645,0.6835053988253058,0.8684210526315791,0.6443806896415116,0.7287066246056783,408
2010-02-04,0.03005570669775892,0.9229098058304637,0.9206462688349266,0.0878478011583681,0.07665517728405469,402,0.5275414418983926,0.7982405178067715,0.8282447441230587,0.7925296858686974,0.1746031746031746,0.6640316205533597,0.1858855315099881,0.31020352613462754,0.6262691192041797,0.061698744805865915,0.7429197697391837,0.10548213568878434,0.993666275494346,0.8745644599303137,0.7629213257202927,0.9018181818181819,0.580526802084392,0.9264214046822743,0.27050787164118684,0.7019439334689591,0.43662607038566514,0.31542492387033716,0.6399677031281245,0.18816679261396016,1.2128577193794368,0.6819053093459992,0.9544912761384996,0.8321061595222732,0.3500464318026386,0.35899516527183084,0.8631921824104235,0.33282084870959916,0.9363811821984256,0.4996695463125098,0.7249052554281242,0.687729149191712,0.8782894736842107,0.6289392309321962,0.8391167192429022,392
2010-02-11,0.03614457831325302,0.9175713587488035,0.916613342019013,0.10251585576915723,0.09342491670076036,415,0.5243020016074962,0.8032380169017874,0.8298037963325839,0.8483049233102617,0.1718712496825397,0.6166007905138341,0.20670424117185382,0.309861405400389,0.6088743928368233,0.06788341580076447,0.7239103235338674,0.109414731491601,0.9840486043518847,0.8989547038327526,0.7704256973791859,0.927272727272727,0.5652204071343457,0.8729096989966556,0.2686285716019786,0.7323968731794462,0.4244394363071634,0.33467043144031206,0.6466856244639586,0.1881667544708804,1.1984809994183,0.7322115154202423,0.9440550022156682,0.8274638032827513,0.3329492698351628,0.3609261471839076,0.8827361563517916,0.32302052691776184,0.9390955437093358,0.4660832265916488,0.7114950309452893,0.6887655044714828,0.8289473684210528,0.6221339615850618,0.832807570977918,389
2010-02-18,0.041780023319082815,0.9128517813974999,0.912035022022692,0.11800056206240761,0.11198525554423533,410,0.5212626728711338,0.807029646594756,0.8201422164320038,0.8866098422068396,0.16974727507936505,0.6363636363636365,0.2327590374995938,0.31272717248715753,0.5919757001078815,0.07414397171699583,0.702698715692691,0.11299020389989492,0.9679508917325649,0.9128919860627178,0.7865026606974783,0.9454545454545455,0.5599253241325165,0.899665551839465,0.26281996768160254,0.7655496457590697,0.4140276364446426,0.3720738597764337,0.6403192532453267,0.18816671979535335,1.178938299428128,0.7662498721499903,0.9253063812516142,0.8199991279867929,0.29459834639233007,0.3651936816205046,0.8925081433224754,0.3074224443913752,0.9257018999785833,0.43633730914832425,0.6891389082260718,0.6930640946723045,0.8552631578947368,0.6214921528055237,0.8548895899053627,385
2010-02-25,0.04754501878481676,0.9080509199653073,0.9066638097031807,0.13314051617505474,0.13010044859092407,408,0.5179111782657624,0.8081157271552888,0.8061254940955911,0.9080690237061746,0.1674019614285714,0.5968379446640316,0.25966901799547104,0.31730281172537367,0.5783646722242429,0.08027848721052994,0.6831673133802206,0.11534842066096301,0.9529132912666974,0.9268292682926829,0.8058366968301092,0.9600000000000002,0.5775205177018105,0.8729096989966556,0.254827894429121,0.7916012291451212,0.42169439199717296,0.4125104445453903,0.6256735227339637,0.18816672326290607,1.161997548168566,0.769478600595017,0.8972744309719212,0.8073186937589272,0.2496847122528889,0.36938556579532045,0.8436482084690554,0.2912382320378869,0.9047392713261495,0.4068852458509533,0.6630899007100862,0.7070745505089372,0.8618421052631579,0.6231467262852148,0.864353312302839,389
2010-03-04,0.05233838580126937,0.90246862064098,0.9002522059176972,0.14677430353012433,0.14553476209720362,392,0.513844239902669,0.8055701342267758,0.7946191168282228,0.91330704730942,0.16400601904761902,0.6126482213438735,0.28305328196115154,0.321296980847546,0.5674261922357203,0.08608503707322855,0.6683422009783028,0.11534651862211598,0.9449844048861359,0.878048780487805,0.8231122844752443,0.9127272727272726,0.625586558643629,0.9063545150501673,0.24639818663469337,0.8007506004958146,0.46374342380225986,0.4408554199434076,0.6075533666887025,0.18816679261396016,1.1546246745349198,0.7327411709513748,0.8594894896312049,0.7901127848792093,0.21289941979964588,0.37108959611575854,0.8697068403908795,0.2796795213650213,0.8847466780720168,0.3724993521237252,0.6386010218369474,0.7346575295492109,0.9078947368421054,0.6232306037157684,0.8170347003154573,388
2010-03-11,0.05648400051820168,0.895544055563456,0.8926304024147986,0.15804394353917584,0.1566123902043639,389,0.5090945787132697,0.8007609626219145,0.7909421891938573,0.9038434313603378,0.15873015873015872,0.5810276679841898,0.29939644593693804,0.3224183381922473,0.5576934559528653,0.09124670327261984,0.6578243318832623,0.11184163524127091,0.9442466336358469,0.9059233449477353,0.8340385870709581,0.938181818181818,0.6905104398595784,0.9230769230769231,0.23927398844763215,0.7863539835491483,0.5491861078897603,0.4460197235856851,0.5901786401950887,0.18816693825117378,1.1614116982260088,0.6684220470287144,0.8114818947633837,0.7698426087572638,0.1956368481093136,0.3686381090054853,0.8436482084690554,0.2765602432359786,0.8721424381306999,0.32795194339082856,0.6198799883965683,0.76931779971938,0.9276315789473685,0.6186574806806857,0.832807570977918,396
2010-03-18,0.060370514315325696,0.887273700672409,0.8839393542170566,0.16730516478311586,0.16389729025302557,385,0.5038039165254249,0.7956298636900816,0.7942282818233843,0.8847774421634698,0.15113169047619046,0.5889328063241107,0.3086451954176799,0.3183755416940077,0.5476996593862217,0.09498659661478905,0.6503583765633493,0.1036909073657385,0.9492908286798619,0.8710801393728225,0.8384234935027086,0.9054545454545455,0.7533807622118779,0.919732441471572,0.235187681996331,0.7543965866093382,0.6578644406973725,0.4330570979405409,0.5754288846397126,0.18816709082349278,1.1784129376059025,0.5942909441181732,0.7527819831816791,0.7479693682831074,0.19610468864842834,0.36334159611544736,0.8859934853420194,0.2801035250354449,0.8648620608275335,0.27053932403819514,0.6069533284224499,0.8019711567415334,0.9144736842105264,0.6094641498532394,0.8201892744479495,401
2010-03-25,0.06451612903225801,0.8777933572736618,0.8743977078210685,0.1752171298313865,0.16851335320869065,389,0.4981139741457856,0.7921184868424844,0.802064582406774,0.862103283219376,0.14231432333333333,0.6007905138339922,0.311611736735669,0.30792953468316286,0.535977998746325,0.0964128351494337,0.6446890054868147,0.09026876815737386,0.9587078411822122,0.902439024390244,0.8370995700255421,0.9345454545454546,0.795286125374668,0.979933110367893,0.2358689588286108,0.7140208637813067,0.7623280731320167,0.4110569881600358,0.5645985629844267,0.1881671775123104,1.1994267281806852,0.5281175759474163,0.6847127083434155,0.7259542753859733,0.20921396198351871,0.35725508870970546,0.9055374592833875,0.2871347929033041,0.8587203529102694,0.20765375477586412,0.5988022724892889,0.8235333939808459,0.9901315789473685,0.5964681783694323,0.8832807570977916,411
2010-04-01,0.06853219328928617,0.867238826965055,0.8642241094320895,0.18243900125342538,0.17158449299672007,388,0.4921664730618085,0.7921684834284988,0.8120382786339977,0.8418151596752061,0.13376836587301588,0.557312252964427,0.309108273524094,0.294050400659122,0.5214601720856883,0.09463353692625136,0.6395608891219088,0.07301883428987542,0.9710885223069289,0.9128919860627178,0.8308993853512785,0.9418181818181817,0.7973151278340108,0.9765886287625418,0.24304751067311536,0.6743692693647457,0.83512665664296,0.3891088386609989,0.5589821379425338,0.1881671046937036,1.2175301475423355,0.48354530497581305,0.6157674866788432,0.7050940824918976,0.22987568787908486,0.3524336168428781,0.9218241042345275,0.29447947327957935,0.849532121643005,0.14921148622989233,0.5944080519808844,0.8249203089270934,0.9868421052631581,0.5804871327944048,0.9085173501577286,417
2010-04-08,0.07241870708641018,0.8557459116364456,0.85363720496403,0.18962994161867552,0.1742345891026824,396,0.4860062644782137,0.7969244903184447,0.8217365581950262,0.8299072742082259,0.12698412698412698,0.5256916996047432,0.30194701121554446,0.2807605085171003,0.5046718880246029,0.08875681999493952,0.6338926912035413,0.05390201836069801,0.9845822014179985,0.9303135888501746,0.8206555106485116,0.9490909090909092,0.7477620444778817,0.919732441471572,0.2584530291379401,0.6445842578541178,0.8488098423179049,0.3763020931250278,0.5598740724758864,0.18816679261396016,1.2250029657118942,0.45771208849183365,0.5562323476588311,0.6860277401709958,0.2530008852975969,0.35093221137587904,0.9934853420195439,0.29896299290443196,0.8331121739456082,0.10512876807206184,0.5927518977416347,0.8001902118925187,0.9342105263157895,0.5623385800738725,0.8580441640378548,436
2010-04-15,0.07688819795310264,0.8435428622339303,0.8428762598937847,0.1971333317273185,0.17713648601085996,401,0.4792907215324027,0.8043430934438183,0.8289205552345233,0.8306185499552496,0.12313494015873017,0.5138339920948617,0.2912009813755658,0.27208222674827,0.48653735702533896,0.07830120219631914,0.6272990476611314,0.034879232942872165,0.9955721202248476,0.9512195121951221,0.8078669194431103,0.9636363636363636,0.6637438451092051,0.9331103678929766,0.2822506886504027,0.6314409909160418,0.7865314675210595,0.3785461711595952,0.5673865281153462,0.18816624127308007,1.2174039793144522,0.44362953241793546,0.5163933236370357,0.6692297485294061,0.2736365901542308,0.35411673468294413,0.9902280130293158,0.2982944006028637,0.8073947434269311,0.08286870733086504,0.5923876852454567,0.7559714786207242,0.9506578947368421,0.5431061171739142,0.9968454258675079,419
2010-04-22,0.08213499157922,0.8312277282646994,0.8322630164934677,0.20402944137338253,0.1791587676611126,411,0.47158034707903873,0.8115838646446951,0.8320471918853252,0.8411667885981091,0.12212623888888888,0.5335968379446641,0.27898652909853294,0.2707347146500748,0.46798078995014947,0.06442680073954238,0.6195685874000473,0.017986050439646482,1.0,0.9477351916376309,0.7966982204861688,0.9600000000000002,0.5695831736754692,0.9096989966555185,0.3083475952763568,0.6322454606586946,0.6738621139995241,0.3890303894585898,0.5769024609163628,0.188165783556123,1.2040138121658843,0.4343092424811421,0.503245725841512,0.6551745941144382,0.2873738973526605,0.36059637398215405,0.9348534201954396,0.29371723744103884,0.7787917704517686,0.08008183855308759,0.5901598692934465,0.7020350012131514,0.9276315789473685,0.5249374611420643,0.9905362776025237,418
2010-04-29,0.08783521181500209,0.8194910085841993,0.822139835724145,0.20908275322468484,0.1787189600321506,417,0.4624356446535931,0.8158063765364147,0.8297473367349606,0.8570145098083009,0.12354648174603172,0.5533596837944664,0.2676808265114765,0.2742242933308958,0.4499883461183779,0.04870413269283072,0.6104899396163673,0.005556682355323597,0.993807561107218,0.9094076655052266,0.7919804236576697,0.9199999999999999,0.4896026736489304,0.9431438127090301,0.3290863379008785,0.6419363661676402,0.546976549234558,0.39776403696561724,0.5826225262490417,0.18816582863430817,1.1969341082426184,0.4240987771255873,0.510621990366972,0.644033683067093,0.28993991874926595,0.36829114719861633,0.9511400651465797,0.28735866656996245,0.7558346225902466,0.09196555292651998,0.5824855493162197,0.6481516712998591,0.9375000000000001,0.5102463584753567,0.9337539432176656,404
2010-05-06,0.09463661095996878,0.8090232026319113,0.8128490791295713,0.21105776066295068,0.1742345891026824,436,0.4516486741053356,0.8149927945999718,0.8206518605403541,0.8736242332573216,0.12698412698412698,0.5691699604743083,0.25966104574142723,0.2787540747053855,0.43379397947769516,0.03270371498851385,0.6000145061130938,0.0,0.9747602515837835,0.9094076655052266,0.798544546207917,0.9163636363636365,0.4421377771438343,0.9498327759197325,0.33680950540904375,0.6554524069179825,0.4420495410689841,0.3947564040947469,0.5787473792349391,0.18816679261396016,1.2078819382759707,0.4126895047843926,0.5290638343446161,0.6347660275893965,0.27706176459636755,0.37512107306373443,0.9283387622149836,0.2813458517409163,0.7470546670682601,0.11371724163895214,0.5657818247443921,0.6023729069556262,0.9407894736842107,0.5014465564319766,0.9526813880126181,390
2010-05-13,0.10053115688560688,0.8002987219904407,0.8046215014528422,0.20929518862268992,0.164991815555533,419,0.43993772224075056,0.8104156565542362,0.8042464311298918,0.8870395848540615,0.1318902547619048,0.5533596837944664,0.25670394049164824,0.28052717068819666,0.42069359283284646,0.018197689663535146,0.5887447801384075,0.003724874659347885,0.9479184301610565,0.902439024390244,0.8189591734256592,0.909090909090909,0.42157506787218046,0.919732441471572,0.32648511505390587,0.6679564163398309,0.386089502386911,0.3733520715250326,0.5614004317751917,0.18816875524879118,1.245627077022133,0.40110874641235583,0.5491129734642517,0.6260275459182356,0.24697719203324464,0.37961639360769817,0.9381107491856676,0.2773937208681875,0.7577264984291572,0.14080388806343902,0.5382703674474377,0.565872230737809,0.9046052631578948,0.49958911832120867,0.9369085173501577,376
2010-05-20,0.10577795051172423,0.7929276291510281,0.7972414311084515,0.20544072574823158,0.15375135610987556,418,0.4282526332013312,0.804170094146631,0.7834359198035756,0.8956286088706285,0.13716643190476185,0.557312252964427,0.2581845862718286,0.27687078005077315,0.4119830885885932,0.007764698493834037,0.5774460278381232,0.018015194168845873,0.920166183698297,0.9303135888501746,0.8467431848643843,0.9418181818181817,0.41631391771272674,0.899665551839465,0.3035828963549414,0.6755077630990097,0.3694394264183686,0.34023677952500553,0.5343961241319962,0.18817046821982744,1.3018992022617821,0.3903838227688411,0.5632719089701406,0.6164741472512842,0.20796654494497746,0.38274824526529017,0.9413680781758956,0.2755682615194701,0.7800976216909017,0.1697708428826823,0.5053911401290686,0.5381036911771011,0.8782894736842107,0.5002743737499031,0.9305993690851733,360
2010-05-27,0.10966446430884824,0.7863038999161074,0.7903815911669541,0.20171630295059906,0.14414256218899446,404,0.4175432511285708,0.798351238349313,0.7619799949328694,0.8983404558165233,0.14157684666666664,0.5652173913043479,0.26287764016789006,0.26960845060789473,0.40819316036059894,0.004185008251250191,0.5668835153580555,0.039654912514349674,0.8983875981460033,0.9303135888501746,0.8731530342579601,0.938181818181818,0.4147536983066137,0.8862876254180603,0.27619800792289495,0.6743899505954277,0.37327595161545357,0.3054315593634137,0.5034716533471294,0.18817033992037735,1.3606731062444348,0.38154205490636306,0.5718862742346051,0.605028867709291,0.17082081330157517,0.3860979877700801,0.9087947882736155,0.2755232251253247,0.803158769016795,0.1974330496803537,0.4743886787409569,0.5185213370398872,0.8618421052631579,0.49773996913715934,0.9337539432176656,360
2010-06-03,0.11251457442673951,0.7798215095040775,0.7837147035335292,0.2003438511408122,0.1397947966961084,390,0.4085061791356903,0.7947012003338014,0.7436383270586324,0.894124276201248,0.14388568761904763,0.5652173913043479,0.2695577610651567,0.2616878172331538,0.4067936642082367,0.010238885680444954,0.5574772509100206,0.0643030002070971,0.8876935203010808,0.9163763066202093,0.8894451777970276,0.927272727272727,0.40758047190570734,0.8829431438127089,0.25242560788631674,0.6608864814499148,0.3787757164302631,0.2789574408385418,0.4743642167109161,0.18816679261396016,1.3997598040894266,0.3744487768581163,0.5772624874637255,0.5916831923504065,0.14633098707304715,0.391246980855638,0.8827361563517916,0.2769123637165892,0.8159006725701385,0.22060545084728223,0.4525075181559727,0.5063444818940457,0.8618421052631579,0.48622355052150246,0.8706624605678233,349
2010-06-10,0.1136805285658764,0.7729593963355446,0.7769456521332643,0.2027386777667486,0.1430933768731899,376,0.40082505962685455,0.7935500089679985,0.7313129607587783,0.8825450739328404,0.14285714285714285,0.557312252964427,0.27682985039070673,0.2560565148001426,0.40448924720178947,0.027352934382678294,0.5482662105337787,0.08761842778275028,0.8861018353478712,0.9059233449477353,0.889562405216944,0.9163636363636365,0.3946270626107333,0.8561872909698995,0.23856338809041466,0.6331976634109008,0.3712865793618292,0.2681976136546823,0.45205611474600094,0.1881592333490633,1.400991726349476,0.36432137575261836,0.5817069668635826,0.5766957376754673,0.1419969449965719,0.39916994856808197,0.8697068403908795,0.2792249737919068,0.8105745247609506,0.23610298996713985,0.44470126246954866,0.4998535000454224,0.8355263157894738,0.46204911134353854,0.8296529968454258,360
