Date,IndGlobalCAN_lag96,price_trend_sma96,NewForSaleSAAR.USA_lag96,IndGlobalQc_lag96,NewForSaleAct.USA_lag95,Price,ConstSpendRes.USA_lag91,ExistForSaleInv.USA_lag96,ConstSpendNonRes.USA_lag96,US_PPI_Lumber_lag96,MnfdHomesSAAR.USA_lag95,ValeurExport.PaysExport_lag93,BD.CDN.RRB.DQ.YLD_lag95,ValeurExport.CHN_lag88,IndNAHB.USA_lag91,ExistMthSply.USA_lag94,HsSglSAAR.QC_lag96,BdgPmtTotSAAR.USA_lag95,NewMthSply.USA_lag96,Taxes_exp_lag83,BdgPmtSglSAAR.USA_lag95,InventaireSciageRes.ON_lag96,VolumeExport.CHN_lag92,US_Lbr_Exp_lag93,CDN.AVG.OVER.10.AVG_lag95,BD.CDN.LONG.DQ.YLD_lag95,Dollar.US.dollar.CDN_lag95,TauxUSD_CAD_lag95,HsTotAct.USA_lag95,TotShip.ON_lag96,CDN.AVG.3YTO5Y.AVG_lag96,ExistSoldSAAR.USA_lag96,BD.CDN.10YR.DQ.YLD_lag95,InventaireSciageRes.CAN_lag96,WST_LBR_SHPMT_lag96,BD.CDN.7YR.DQ.YLD_lag95,HsSglSAAR.AB_lag94,BD.CDN.3YR.DQ.YLD_lag96,BdgPmtTotAct.USA_lag96,HsSglSAAR.CB_lag87,CDN.AVG.5YTO10Y.AVG_lag95,BD.CDN.5YR.DQ.YLD_lag95,HsSglSAAR.CAN_lag90,BdgPmtMltSAAR.USA_lag77,InventaireSciageRes.CB_lag96,y
2015-12-17,0.6781028490422853,0.7954193457549161,0.1352886823651186,0.6738804274974699,0.1291962609720831,476,0.4556341406715392,0.12618431821772846,0.4353482538172231,0.6991765871670963,0.3313174488453946,0.3121544717191109,0.36758893280632415,0.9101002250511444,0.611288238095238,0.16440977946371355,0.13262146625200527,0.6466920758922782,0.17029191373588343,0.0,0.5644799767743295,0.23982662168808,0.4085483261315985,0.6068076577446483,0.49128919860627196,0.5454545454545454,0.5753559679456615,0.3314144510811068,0.5162300103425208,0.19550732445410268,0.3239875389408099,0.5905897939949587,0.4983277591973244,0.6649142845889844,0.5156633567470648,0.38815789473684215,0.7223755661707151,0.27760252365930593,0.4415797569133554,0.565445963307254,0.42019543973941353,0.3642172523961662,0.34686828823382443,0.5290798393566537,0.7666620762963858,509
2015-12-24,0.6865980953958042,0.7934481625756793,0.13814338586216335,0.6766118015135127,0.1311046901821889,495,0.45726231847857,0.13412060646113122,0.43394145340818646,0.7061186183374957,0.33431591931372506,0.38186975940193957,0.3122529644268775,0.966825701105546,0.6082222342857142,0.17749307770742123,0.11413451468177221,0.6559337299651901,0.17816115303681496,0.0032284822837357584,0.5699766031444128,0.26293307793070597,0.5238094683664654,0.6395605762228773,0.4494773519163764,0.5018181818181817,0.5744719635641595,0.3321844070818072,0.5656596404071498,0.19699461688504005,0.3177570093457943,0.5942488991400103,0.4882943143812709,0.725545143835221,0.5794323085528428,0.3980263157894737,0.707317893183404,0.27444794952681384,0.4774733420969651,0.554723057551806,0.37785016286644946,0.3610223642172524,0.36109696462015706,0.5342485426854061,0.8448213246248057,507
2015-12-31,0.6931836891591434,0.7919463087248322,0.1403044300045141,0.6793515443991094,0.13220471767559988,508,0.4593413782209086,0.14865931773645968,0.43542158632981964,0.7059129367023254,0.334943588004178,0.476086322357019,0.3280632411067194,0.9945019611535665,0.6031746031746031,0.19357165191950815,0.1099358864787659,0.6654548415981348,0.18680786335147043,0.009234359854921754,0.5730050918285866,0.28644098781752514,0.6512768639968047,0.6741368818492675,0.48083623693379796,0.5345454545454544,0.5764665736645873,0.3303624632509239,0.6134240836257259,0.2067924321288107,0.2959501557632399,0.5968523052024093,0.5183946488294314,0.7769908486232162,0.6414781285367692,0.4375,0.6986532743574129,0.2649842271293375,0.5144371939835846,0.545685435798644,0.42345276872964166,0.3929712460063898,0.37338773414043314,0.5367894164643112,0.9115737873219372,479
2016-01-07,0.6979425024224559,0.7911953817994086,0.14104039969238102,0.6833546708893836,0.13267523026653832,513,0.46240273309630187,0.17097813295105446,0.44143981252150466,0.6966584597225154,0.3341530958326394,0.5778088538606896,0.30434782608695654,1.0000000000000002,0.5968951896825396,0.2099421720714711,0.1258698926166973,0.6737017195225358,0.1962835199877771,0.014789157364927637,0.5738019249195444,0.3072792849704886,0.7679756849171654,0.7024809212990872,0.445993031358885,0.5018181818181817,0.5809259033151202,0.3263313477555485,0.6571691712252862,0.22634122611886343,0.3489096573208722,0.5984718756776399,0.4782608695652173,0.8137769242205168,0.6888473328423343,0.4046052631578948,0.6962528934555524,0.2839116719242902,0.5508400257182112,0.5412757701276301,0.3876221498371335,0.354632587859425,0.3832432005659391,0.536490606369802,0.960254358824451,483
2016-01-14,0.7015904814756491,0.7897873938142395,0.14073984418603214,0.6885850880818936,0.1328870730124036,509,0.4657542437006308,0.19824291381036496,0.4506766177312471,0.6812231889209792,0.33304876938855177,0.6700420469872704,0.3241106719367589,0.98982201696244,0.5909644644444444,0.22390130867715535,0.15556751034998745,0.6787325437022188,0.2048294550369631,0.01739659749164866,0.5730845135684196,0.32394215828333106,0.8554676553266025,0.7165370442613155,0.4738675958188153,0.5236363636363637,0.5871487382914702,0.3207315758332774,0.6947089011550506,0.252171402869075,0.3177570093457943,0.6000888349652509,0.5183946488294314,0.8355721336608513,0.7200623084625286,0.45065789473684215,0.6999879357110969,0.2649842271293375,0.5841325601721886,0.5416152054154438,0.4299674267100977,0.3993610223642172,0.39034708420349185,0.5332629407815972,0.9896710138788531,501
2016-01-21,0.7050018331231351,0.7877223447693247,0.14007130383574973,0.6946839275997965,0.13321109067925124,507,0.46839788213890543,0.2266165682417246,0.4610698198375647,0.6636673966112012,0.3327349351160027,0.7392252044598496,0.2885375494071147,0.9689950198972482,0.5871705546031745,0.23274573170805796,0.18960638381197054,0.6786054952890886,0.21023446481679126,0.01748923662971492,0.5715702693263284,0.33531511040809137,0.9134607080315894,0.7108024700931393,0.456445993031359,0.5018181818181817,0.594433864369349,0.31420366913453135,0.7238572707750098,0.2795858534755664,0.3551401869158879,0.6029117476908088,0.49498327759197325,0.8433310505839202,0.736514406827568,0.4276315789473685,0.7097295841516248,0.2902208201892744,0.6115360225263013,0.5461195044800703,0.4104234527687296,0.38338658146964855,0.39438310574944857,0.5270172484409809,1.0,499
2016-01-28,0.709050769526284,0.7849533017318251,0.13970331899181632,0.7012923095863197,0.13401812774179306,479,0.4693356205161363,0.25226200371808616,0.47055723710661024,0.6480513542069648,0.33431591931372506,0.7855360657783975,0.33201581027667987,0.9421772204941272,0.5873015873015872,0.23465991881086218,0.2185641569713221,0.6713787566231285,0.2102873453993474,0.01623183613538754,0.5699766031444128,0.34028364351967055,0.9461993277767413,0.6899859088794191,0.49128919860627196,0.5381818181818181,0.6020800673244682,0.3073881450345164,0.7424282780343839,0.3038874690344582,0.3426791277258566,0.6081491776735835,0.5317725752508361,0.8380082489877094,0.7395949788685987,0.4671052631578948,0.7246908565239117,0.2839116719242902,0.6302716378636164,0.5542044304489737,0.44625407166123765,0.4153354632587859,0.3954517825330802,0.518344704645976,0.9914175625500343,507
2016-02-04,0.7146115082034186,0.7827943868212324,0.1403044300045141,0.7080513714045882,0.1355737958927758,483,0.4678840010751899,0.2713421272580213,0.4770766862540028,0.6384353322223508,0.3383831864384311,0.8125869796876114,0.3122529644268775,0.9140268304427792,0.5926767161904761,0.2313795765974817,0.23301847363205835,0.6562201912507729,0.20277689322523323,0.014789157364927637,0.5690337442476393,0.337733260508676,0.9579279997951592,0.6613489403732232,0.4668989547038328,0.5163636363636364,0.6094425508314285,0.30086894909161943,0.7488586691327793,0.32037914064187123,0.36760124610591904,0.6170096899422888,0.49498327759197325,0.8205583014370648,0.7306953792597939,0.4276315789473685,0.7414520969525805,0.29652996845425866,0.6375606316580692,0.5652857462432983,0.4071661237785016,0.38019169329073477,0.395320821142091,0.5105578714639111,0.9640999483262411,497
2016-02-11,0.7222035184146751,0.7823250574928426,0.1423277782351915,0.7146271503876331,0.13772277336633415,501,0.4646178445679343,0.2811942543370939,0.4792225429508572,0.6375694811944974,0.3434767522705593,0.8239902945281444,0.30434782608695654,0.8892020614329064,0.6027392009523809,0.2255282190296079,0.22664244719911725,0.6367363982369701,0.1867976281860309,0.014081090037675999,0.5695231917564062,0.3271621423516744,0.9529115867200141,0.6321531467385885,0.45993031358885017,0.509090909090909,0.6161022075930438,0.29500373532173985,0.7440761850390339,0.3257803986552311,0.33644859813084105,0.630149161450114,0.5016722408026756,0.7923181859316357,0.7118553512188337,0.4375,0.7559354835462183,0.27444794952681384,0.632046886211818,0.5783651744220918,0.4136807817589575,0.3929712460063898,0.3961747249918691,0.5076496571572893,0.9192499540329715,510
2016-02-18,0.7309272978152563,0.7814802647017411,0.14536490938147673,0.7207853239278874,0.14020450648866883,499,0.460426541543691,0.2838533301694074,0.47821541248814414,0.6429634609563477,0.3476237701671082,0.8230868254203801,0.30434782608695654,0.8713508094624663,0.6164633274603174,0.21972935985199232,0.20549106849316862,0.6176436590411988,0.1666669652056329,0.014048040792844827,0.5722392628649468,0.3105191838004838,0.9354964628608187,0.608379562795928,0.456445993031359,0.5018181818181817,0.621696348211016,0.29009358378635364,0.729631315561602,0.32247733122282907,0.3457943925233644,0.646012718460742,0.4916387959866221,0.7561544954028743,0.6877082071095351,0.430921052631579,0.764063192942949,0.27760252365930593,0.6180649126056666,0.5907882758896932,0.4071661237785016,0.3865814696485622,0.40019799749780305,0.5136129701693963,0.8621765752852752,518
