Date,price_trend_sma96,NewForSaleSAAR.USA_lag96,IndGlobalCAN_lag96,IndGlobalQc_lag96,NewForSaleAct.USA_lag96,Price,ConstSpendRes.USA_lag89,US_PPI_Lumber_lag96,ExistMthSply.USA_lag95,ConstSpendNonRes.USA_lag89,IndNAHB.USA_lag91,HsSglSAAR.QC_lag96,ValeurExport.PaysExport_lag94,BD.CDN.RRB.DQ.YLD_lag95,MnfdHomesSAAR.USA_lag96,TauxUSD_CAD_lag95,BdgPmtMltSAAR.USA_lag87,ExistForSaleInv.USA_lag95,BdgPmtSglSAAR.USA_lag94,Dollar.US.dollar.CDN_lag95,ValeurExport.CHN_lag95,BdgPmtTotSAAR.USA_lag96,NewMthSply.USA_lag96,CDN.AVG.OVER.10.AVG_lag95,InventaireSciageRes.ON_lag95,BD.CDN.LONG.DQ.YLD_lag96,US_Lbr_Exp_lag95,Taxes_exp_lag86,CDN.AVG.5YTO10Y.AVG_lag95,HsTotAct.USA_lag95,NewSoldSAAR.USA_lag96,VolumeExport.CHN_lag94,ExistSoldPrice.USA_lag96,TotShip.ON_lag96,ExistSoldSAAR.USA_lag96,WST_LBR_SHPMT_lag95,BD.CDN.5YR.DQ.YLD_lag96,STH_LBR_INV_lag95,BD.CDN.3YR.DQ.YLD_lag96,HsSglSAAR.USA_lag95,HsSglSAAR.CAN_lag96,BD.CDN.10YR.DQ.YLD_lag95,ValeurExport.USA_lag96,BD.CDN.7YR.DQ.YLD_lag95,BdgPmtTotAct.USA_lag89,y
2010-01-28,0.01862824098213034,0.9293637672261659,0.07493564382220619,0.06342025206047808,0.9243792846403918,384,0.5090945787132697,0.17353921629768343,0.8282447441230587,0.8007609626219145,0.1746031746031746,0.7214105664049246,0.31301695673112795,0.6047430830039526,0.7602192020816544,0.12505011463504312,0.83512665664296,0.9892637533471603,0.6405165615637677,0.8244990190525958,0.061698744805865915,0.5927206587097714,0.7673731681833396,0.8745644599303137,1.0,0.8800000000000001,0.27050787164118684,0.18816679261396016,0.8599348534201953,0.6835053988253058,0.7261029346084645,0.09517968506002791,0.4284006375826601,0.6173784414997733,0.361095633699982,0.8114391736277637,0.779552715654952,0.8455813532933574,0.7287066246056783,0.6289392309321962,0.682281311683003,0.8795986622073579,0.3329450241437192,0.8486842105263158,0.6819053093459992,403
2010-02-04,0.022420249324548447,0.9229098058304637,0.0878478011583681,0.07665517728405469,0.9206462688349266,386,0.5038039165254249,0.1858855315099881,0.8298037963325839,0.7956298636900816,0.1718712496825397,0.7925296858686974,0.31207824760409064,0.6363636363636365,0.7558446871440739,0.11764667543710461,0.8488098423179049,0.993666275494346,0.6262691192041797,0.834389531720166,0.06788341580076447,0.5929655443597489,0.7629213257202927,0.8989547038327526,0.9930818425934873,0.9018181818181819,0.2686285716019786,0.18816624127308007,0.8631921824104235,0.687729149191712,0.7249052554281242,0.10092162685390119,0.4326509498932376,0.6399677031281245,0.35899516527183084,0.7997118322991563,0.8370607028753994,0.8370905551907946,0.8391167192429022,0.6221339615850618,0.7019439334689591,0.8929765886287626,0.33282084870959916,0.8486842105263158,0.7322115154202423,382
2010-02-11,0.02635445797980762,0.9175713587488035,0.10251585576915723,0.09342491670076036,0.916613342019013,399,0.4981139741457856,0.20670424117185382,0.8201422164320038,0.7921184868424844,0.16974727507936505,0.8483049233102617,0.31020352613462754,0.6600790513833993,0.7429197697391837,0.10730663416338393,0.7865314675210595,0.9840486043518847,0.6088743928368233,0.8482208105099138,0.07414397171699583,0.580526802084392,0.7704256973791859,0.9128919860627178,0.9685403309069394,0.927272727272727,0.26281996768160254,0.188165783556123,0.8827361563517916,0.6887655044714828,0.7114950309452893,0.10548213568878434,0.44241139180906863,0.6466856244639586,0.3609261471839076,0.7677380912265492,0.8338658146964856,0.8321061595222732,0.832807570977918,0.6214921528055237,0.7323968731794462,0.9130434782608696,0.32302052691776184,0.8684210526315791,0.7662498721499903,379
2010-02-18,0.030193866426506233,0.9128517813974999,0.11800056206240761,0.11198525554423533,0.912035022022692,399,0.4921664730618085,0.2327590374995938,0.8061254940955911,0.7921684834284988,0.1674019614285714,0.8866098422068396,0.309861405400389,0.6640316205533597,0.7239103235338674,0.09808950230451918,0.6738621139995241,0.9679508917325649,0.5919757001078815,0.8605870136816627,0.08027848721052994,0.5652204071343457,0.7865026606974783,0.9268292682926829,0.9359314248060453,0.9454545454545455,0.254827894429121,0.18816582863430817,0.8925081433224754,0.6930640946723045,0.6891389082260718,0.109414731491601,0.4568609535247099,0.6403192532453267,0.3651936816205046,0.7331182401219176,0.8562300319488818,0.8274638032827513,0.8548895899053627,0.6231467262852148,0.7655496457590697,0.9264214046822743,0.3074224443913752,0.8782894736842107,0.769478600595017,385
2010-02-25,0.034412475707446655,0.9080509199653073,0.13314051617505474,0.13010044859092407,0.9066638097031807,403,0.4860062644782137,0.25966901799547104,0.7946191168282228,0.7969244903184447,0.16400601904761902,0.9080690237061746,0.31272717248715753,0.6166007905138341,0.702698715692691,0.09405478707592962,0.546976549234558,0.9529132912666974,0.5783646722242429,0.8660823053061248,0.08608503707322855,0.5599253241325165,0.8058366968301092,0.878048780487805,0.9048110846336317,0.9600000000000002,0.24639818663469337,0.18816679261396016,0.8436482084690554,0.7070745505089372,0.6630899007100862,0.11299020389989492,0.47450840602624766,0.6256735227339637,0.36938556579532045,0.7134525662018836,0.8690095846645367,0.8199991279867929,0.864353312302839,0.6232306037157684,0.7916012291451212,0.8729096989966556,0.2912382320378869,0.8289473684210528,0.7327411709513748,384
2010-03-04,0.03744608238138136,0.90246862064098,0.14677430353012433,0.14553476209720362,0.9002522059176972,382,0.4792907215324027,0.28305328196115154,0.7909421891938573,0.8043430934438183,0.15873015873015872,0.91330704730942,0.31730281172537367,0.6363636363636365,0.6831673133802206,0.09796238512217759,0.4420495410689841,0.9449844048861359,0.5674261922357203,0.8610211188773995,0.09124670327261984,0.5775205177018105,0.8231122844752443,0.9059233449477353,0.8822573968638934,0.9127272727272726,0.23927398844763215,0.18816875524879118,0.8697068403908795,0.7346575295492109,0.6386010218369474,0.11534842066096301,0.49386252212697834,0.6075533666887025,0.37108959611575854,0.7213513811499692,0.8178913738019169,0.8073186937589272,0.8170347003154573,0.6186574806806857,0.8007506004958146,0.899665551839465,0.2796795213650213,0.8552631578947368,0.6684220470287144,388
2010-03-11,0.040005688012513696,0.895544055563456,0.15804394353917584,0.1566123902043639,0.8926304024147986,379,0.47158034707903873,0.29939644593693804,0.7942282818233843,0.8115838646446951,0.15113169047619046,0.9038434313603378,0.321296980847546,0.5968379446640316,0.6683422009783028,0.10737376576765989,0.386089502386911,0.9442466336358469,0.5576934559528653,0.8485989655831405,0.09498659661478905,0.625586558643629,0.8340385870709581,0.8710801393728225,0.8654369558364619,0.938181818181818,0.235187681996331,0.18817046821982744,0.8436482084690554,0.76931779971938,0.6198799883965683,0.11534651862211598,0.5133968907766431,0.5901786401950887,0.3686381090054853,0.7494650745544789,0.8370607028753994,0.7901127848792093,0.832807570977918,0.6094641498532394,0.7863539835491483,0.8729096989966556,0.2765602432359786,0.8618421052631579,0.5942909441181732,396
2010-03-18,0.043086694790728686,0.887273700672409,0.16730516478311586,0.16389729025302557,0.8839393542170566,385,0.4624356446535931,0.3086451954176799,0.802064582406774,0.8158063765364147,0.14231432333333333,0.8847774421634698,0.3224183381922473,0.6126482213438735,0.6578243318832623,0.11855078562830723,0.3694394264183686,0.9492908286798619,0.5476996593862217,0.8337316289398333,0.0964128351494337,0.6905104398595784,0.8384234935027086,0.902439024390244,0.849038482260907,0.9054545454545455,0.2358689588286108,0.18817033992037735,0.8859934853420194,0.8019711567415334,0.6069533284224499,0.11184163524127091,0.5314443645571505,0.5754288846397126,0.36334159611544736,0.7854540629659694,0.8498402555910542,0.7698426087572638,0.8201892744479495,0.5964681783694323,0.7543965866093382,0.9063545150501673,0.2801035250354449,0.9078947368421054,0.5281175759474163,401
2010-03-25,0.046120301464663394,0.8777933572736618,0.1752171298313865,0.16851335320869065,0.8743977078210685,384,0.4516486741053356,0.311611736735669,0.8120382786339977,0.8149927945999718,0.13376836587301588,0.862103283219376,0.3183755416940077,0.5810276679841898,0.6503583765633493,0.12775530345765906,0.37327595161545357,0.9587078411822122,0.535977998746325,0.8213348982748498,0.09463353692625136,0.7533807622118779,0.8370995700255421,0.9128919860627178,0.8277506973239344,0.9345454545454546,0.24304751067311536,0.18816679261396016,0.9055374592833875,0.8235333939808459,0.5988022724892889,0.1036909073657385,0.5463026140140632,0.5645985629844267,0.35725508870970546,0.8169787591919686,0.9009584664536741,0.7479693682831074,0.8832807570977916,0.5804871327944048,0.7140208637813067,0.9230769230769231,0.2871347929033041,0.9276315789473685,0.48354530497581305,411
2010-04-01,0.0492961084514385,0.867238826965055,0.18243900125342538,0.17158449299672007,0.8642241094320895,388,0.43993772224075056,0.309108273524094,0.8217365581950262,0.8104156565542362,0.12698412698412698,0.8418151596752061,0.30792953468316286,0.5889328063241107,0.6446890054868147,0.13124918014686537,0.3787757164302631,0.9710885223069289,0.5214601720856883,0.8163245541992326,0.08875681999493952,0.795286125374668,0.8308993853512785,0.9303135888501746,0.7962623214965452,0.9418181818181817,0.2584530291379401,0.1881592333490633,0.9218241042345275,0.8249203089270934,0.5944080519808844,0.09026876815737386,0.5562693106065497,0.5589821379425338,0.3524336168428781,0.8316995760400048,0.9233226837060702,0.7259542753859733,0.9085173501577286,0.5623385800738725,0.6743692693647457,0.919732441471572,0.29447947327957935,0.9144736842105264,0.45771208849183365,417
2010-04-08,0.052140114708252305,0.8557459116364456,0.18962994161867552,0.1742345891026824,0.85363720496403,396,0.4282526332013312,0.30194701121554446,0.8289205552345233,0.804170094146631,0.12313494015873017,0.8299072742082259,0.294050400659122,0.6007905138339922,0.6395608891219088,0.12699942147327947,0.3712865793618292,0.9845822014179985,0.5046718880246029,0.8214200190485514,0.07830120219631914,0.7973151278340108,0.8206555106485116,0.9512195121951221,0.7513562297178187,0.9490909090909092,0.2822506886504027,0.18815106032733764,0.9934853420195439,0.8001902118925187,0.5927518977416347,0.07301883428987542,0.5596421221393566,0.5598740724758864,0.35093221137587904,0.8207338111779365,0.8849840255591055,0.7050940824918976,0.8580441640378548,0.5431061171739142,0.6445842578541178,0.979933110367893,0.29896299290443196,0.9901315789473685,0.44362953241793546,436
2010-04-15,0.0554107219035882,0.8435428622339303,0.1971333317273185,0.17713648601085996,0.8428762598937847,401,0.4175432511285708,0.2912009813755658,0.8320471918853252,0.798351238349313,0.12212623888888888,0.8306185499552496,0.2807605085171003,0.557312252964427,0.6338926912035413,0.11979363199755477,0.35284128036240126,0.9955721202248476,0.48653735702533896,0.8305552559074982,0.06442680073954238,0.7477620444778817,0.8078669194431103,0.9477351916376309,0.6981919121748954,0.9636363636363636,0.3083475952763568,0.18814666693806043,0.9902280130293158,0.7559714786207242,0.5923876852454567,0.05390201836069801,0.5553849879360944,0.5673865281153462,0.35411673468294413,0.7890262917335376,0.9936102236421724,0.6860277401709958,0.9968454258675079,0.5249374611420643,0.6314409909160418,0.9765886287625418,0.2982944006028637,0.9868421052631581,0.4343092424811421,419
2010-04-22,0.059487130871688,0.8312277282646994,0.20402944137338253,0.1791587676611126,0.8322630164934677,411,0.4085061791356903,0.27898652909853294,0.8297473367349606,0.7947012003338014,0.12354648174603172,0.8411667885981091,0.27208222674827,0.5256916996047432,0.6272990476611314,0.11612456757937561,0.32964377888881713,1.0,0.46798078995014947,0.8354678783016238,0.04870413269283072,0.6637438451092051,0.7966982204861688,0.9094076655052266,0.6440230120915822,0.9600000000000002,0.3290863379008785,0.18815044657050886,0.9348534201954396,0.7020350012131514,0.5901598692934465,0.034879232942872165,0.5451269151237195,0.5769024609163628,0.36059637398215405,0.7449787296949104,0.9872204472843449,0.6692297485294061,0.9905362776025237,0.5102463584753567,0.6322454606586946,0.919732441471572,0.29371723744103884,0.9342105263157895,0.4240987771255873,418
2010-04-29,0.06389534056974933,0.8194910085841993,0.20908275322468484,0.1787189600321506,0.822139835724145,417,0.40082505962685455,0.2676808265114765,0.8206518605403541,0.7935500089679985,0.12698412698412698,0.8570145098083009,0.2707347146500748,0.5138339920948617,0.6195685874000473,0.12248498407842678,0.30789803530182625,0.993807561107218,0.4499883461183779,0.8278954823238172,0.03270371498851385,0.5695831736754692,0.7919804236576697,0.9094076655052266,0.5961031736459612,0.9199999999999999,0.33680950540904375,0.18816679261396016,0.9511400651465797,0.6481516712998591,0.5824855493162197,0.017986050439646482,0.5311631786936308,0.5826225262490417,0.36829114719861633,0.6969928358024828,0.9265175718849838,0.6551745941144382,0.9337539432176656,0.5014465564319766,0.6419363661676402,0.9331103678929766,0.28735866656996245,0.9506578947368421,0.4126895047843926,404
2010-05-06,0.06910935204057456,0.8090232026319113,0.21105776066295068,0.1742345891026824,0.8128490791295713,436,0.393930293297148,0.25966104574142723,0.8042464311298918,0.7948746733191716,0.1318902547619048,0.8736242332573216,0.2742242933308958,0.5335968379446641,0.6104899396163673,0.14276680018042898,0.2938080090582662,0.9747602515837835,0.43379397947769516,0.802808495674399,0.018197689663535146,0.4896026736489304,0.798544546207917,0.902439024390244,0.5600101662047896,0.9163636363636365,0.32648511505390587,0.18819573974394133,0.9283387622149836,0.6023729069556262,0.5657818247443921,0.005556682355323597,0.5157890554644378,0.5787473792349391,0.37512107306373443,0.6519709569284309,0.9456869009584663,0.644033683067093,0.9526813880126181,0.49958911832120867,0.6554524069179825,0.9096989966555185,0.2813458517409163,0.9276315789473685,0.40110874641235583,395
2010-05-13,0.07365976205147651,0.8002987219904407,0.20929518862268992,0.164991815555533,0.8046215014528422,419,0.3872522825436726,0.25670394049164824,0.7834359198035756,0.7986522028422187,0.13716643190476185,0.8870395848540615,0.2787540747053855,0.5533596837944664,0.6000145061130938,0.17045861366416037,0.2912950963440337,0.9479184301610565,0.42069359283284646,0.7681086201854304,0.007764698493834037,0.4421377771438343,0.8189591734256592,0.9303135888501746,0.5346182622752105,0.909090909090909,0.3035828963549414,0.18821989124853153,0.9381107491856676,0.565872230737809,0.5382703674474377,0.0,0.5007359951540609,0.5614004317751917,0.37961639360769817,0.6108179796059869,0.9233226837060702,0.6347660275893965,0.9369085173501577,0.5002743737499031,0.6679564163398309,0.9431438127090301,0.2773937208681875,0.9375000000000001,0.3903838227688411,381
2010-05-20,0.07797317154097749,0.7929276291510281,0.20544072574823158,0.15375135610987556,0.7972414311084515,418,0.38022142806151393,0.2581845862718286,0.7619799949328694,0.8048596054415058,0.14157684666666664,0.8956286088706285,0.28052717068819666,0.5691699604743083,0.5887447801384075,0.1964481829968241,0.2951504373687427,0.920166183698297,0.4119830885885932,0.7349303776746288,0.004185008251250191,0.42157506787218046,0.8467431848643843,0.9303135888501746,0.5171258600301802,0.9418181818181817,0.27619800792289495,0.1882174951696124,0.9413680781758956,0.5381036911771011,0.5053911401290686,0.003724874659347885,0.48548015460895666,0.5343961241319962,0.38274824526529017,0.5729394267496668,0.9201277955271565,0.6260275459182356,0.9305993690851733,0.49773996913715934,0.6755077630990097,0.9498327759197325,0.2755682615194701,0.9407894736842107,0.38154205490636306,365
2010-05-27,0.08133857894487373,0.7863038999161074,0.20171630295059906,0.14414256218899446,0.7903815911669541,404,0.3723381242821582,0.26287764016789006,0.7436383270586324,0.8131836325173283,0.14388568761904763,0.8983404558165233,0.27687078005077315,0.5533596837944664,0.5774460278381232,0.2116232709208421,0.2978826083479369,0.8983875981460033,0.40819316036059894,0.714408284148826,0.010238885680444954,0.41631391771272674,0.8731530342579601,0.9163763066202093,0.5047313576426553,0.938181818181818,0.25242560788631674,0.18816679261396016,0.9087947882736155,0.5185213370398872,0.4743886787409569,0.018015194168845873,0.4689338644884984,0.5034716533471294,0.3860979877700801,0.5377408210244521,0.9233226837060702,0.6164741472512842,0.9337539432176656,0.48622355052150246,0.6743899505954277,0.919732441471572,0.2755232251253247,0.9046052631578948,0.3744487768581163,365
2010-06-03,0.08408778499312719,0.7798215095040775,0.2003438511408122,0.1397947966961084,0.7837147035335292,395,0.3633827358170507,0.2695577610651567,0.7313129607587783,0.8221500005381324,0.14285714285714285,0.894124276201248,0.26960845060789473,0.557312252964427,0.5668835153580555,0.2101804940007943,0.2920001854971599,0.8876935203010808,0.4067936642082367,0.7137800895267041,0.027352934382678294,0.4147536983066137,0.8894451777970276,0.9059233449477353,0.4950706995128118,0.927272727272727,0.23856338809041466,0.18806354623216937,0.8827361563517916,0.5063444818940457,0.4525075181559727,0.039654912514349674,0.4500094554520595,0.4743642167109161,0.391246980855638,0.5053669793153934,0.8817891373801918,0.605028867709291,0.8706624605678233,0.46204911134353854,0.6608864814499148,0.899665551839465,0.2769123637165892,0.8782894736842107,0.36432137575261836,360
2010-06-10,0.08546238801725381,0.7729593963355446,0.2027386777667486,0.1430933768731899,0.7769456521332643,381,0.35320561965242403,0.27682985039070673,0.7244754367594386,0.8299941690806594,0.13748329507936508,0.8825450739328404,0.2616878172331538,0.5652173913043479,0.5574772509100206,0.19955188408989022,0.2723434151181986,0.8861018353478712,0.40448924720178947,0.7246964532253606,0.051539105331247934,0.40758047190570734,0.889562405216944,0.888501742160279,0.4875300142340018,0.9163636363636365,0.23371917548812216,0.18797357710968593,0.8697068403908795,0.4998535000454224,0.44470126246954866,0.0643030002070971,0.4280964051053915,0.45205611474600094,0.39916994856808197,0.478919896760267,0.8434504792332268,0.5916831923504065,0.8296529968454258,0.42988603293961103,0.6331976634109008,0.8862876254180603,0.2792249737919068,0.8618421052631579,0.34521525160134936,365
