,price_trend_sma96,NewForSaleSAAR.USA_lag96,IndGlobalCAN_lag93,NewForSaleAct.USA_lag96,IndGlobalQc_lag93,Price,ConstSpendRes.USA_lag95,ConstSpendNonRes.USA_lag96,US_PPI_Lumber_lag92,HsSglSAAR.QC_lag91,ExistMthSply.USA_lag93,IndNAHB.USA_lag91,ExistForSaleInv.USA_lag96,MnfdHomesSAAR.USA_lag96,BdgPmtTotSAAR.USA_lag96,BdgPmtSglSAAR.USA_lag95,BD.CDN.RRB.DQ.YLD_lag90,BdgPmtMltSAAR.USA_lag81,NewSoldSAAR.USA_lag88,CDN.AVG.OVER.10.AVG_lag95,US_Lbr_Exp_lag94,BD.CDN.3YR.DQ.YLD_lag95,ValeurExport.CHN_lag96,BD.CDN.LONG.DQ.YLD_lag95,TauxUSD_CAD_lag96,Dollar.US.dollar.CDN_lag96,NewMthSply.USA_lag95,ExistSoldSAAR.USA_lag94,ValeurExport.PaysExport_lag96,HsSglSAAR.CAN_lag96,HsSglSAAR.USA_lag93,VolumeExport.CHN_lag96,ExistSoldPrice.USA_lag96,Taxes_exp_lag91,STH_LBR_INV_lag93,InventaireSciageRes.ON_lag96,HsTotSAAR.STH_lag96,BD.CDN.10YR.DQ.YLD_lag95,CDN.AVG.1YTO3Y.AVG_lag90,BD.CDN.5YR.DQ.YLD_lag96,TotShip.ON_lag95,CDN.AVG.5YTO10Y.AVG_lag94,BD.CDN.7YR.DQ.YLD_lag94,HsTotSAAR.USA_lag95,NewSoldMedPrice.USA_lag96,y
97,0.00024113817217275013,0.9922893320598642,0.023812869227772815,0.9903844676621254,0.02458853660718585,319,0.545017913855538,0.7734348495950574,0.16737901394174037,0.6424654304064834,0.6802126273284246,0.19073214428571428,0.8214672273051143,0.8414876167384858,0.6517715031946961,0.6764714998566966,0.6798418972332017,0.46374342380225986,0.7125623001134614,0.9512195121951221,0.24037076538307,0.9779179810725551,0.02181221441864125,0.9709090909090907,0.10546245706340152,0.850884349548171,0.6677361562459943,0.36302664221980674,0.16255931656440326,0.8301477271820442,0.7059196799979235,0.016329240160572252,0.3912468485907239,0.18816678914640747,0.9418922470536977,0.9027423510930357,0.7531376096256203,1.0,0.8434504792332268,0.9520766773162939,0.5312033392030678,0.977198697068404,0.9736842105263158,0.7480097975059506,0.31542345768877467,337
98,0.001061007957559701,0.9849309326124205,0.02888534826320921,0.9801327273816729,0.028909169283622305,318,0.5365006050962255,0.7736921556979177,0.16968106010274875,0.5736155726642798,0.6748425780951284,0.19047619047619047,0.807144830359534,0.8557158867033873,0.6258596694857844,0.6539731551867475,0.6482213438735178,0.5491861078897603,0.7197668874536093,0.9337979094076656,0.24254389099729134,0.9337539432176656,0.03576071212049632,0.9563636363636363,0.09859582487465479,0.8600648328763421,0.6892181109183113,0.36723490064139463,0.1884641129734319,0.8441437511659254,0.7106919720891105,0.0288424692048274,0.3829996627187555,0.18816679261396016,0.9385858644001734,0.893395081592274,0.7716657909470109,0.979933110367893,0.7220447284345046,0.9904153354632588,0.5237753948087764,0.9609120521172637,0.9539473684210528,0.7365998252229563,0.33973807259424893,331
99,0.00284543043163743,0.9783930227733482,0.03397579452491506,0.9701747073481979,0.032707953005617796,327,0.5348517294040271,0.774174534624473,0.17059060782786073,0.5582990512013946,0.6767529620310158,0.19091533587301585,0.793880019664673,0.8575930104134685,0.6000940182018742,0.6347487505254895,0.6205533596837945,0.6578644406973725,0.7261029346084645,0.9442508710801396,0.24144915814122248,0.8990536277602523,0.04657589984565337,0.9709090909090907,0.09341350443677587,0.866956843753206,0.7190241931488028,0.3726371672347317,0.21207225395029128,0.8429571937241206,0.7164511598556436,0.038889695590478834,0.38148903877249896,0.18816680301661828,0.9350931337809403,0.8754671332800898,0.7755042019504229,0.9732441471571907,0.7252396166134185,0.9648562300319488,0.5105148529649872,0.9641693811074917,0.9572368421052632,0.7109918939963552,0.3412241093930892,332
100,0.0044369423679768705,0.972958528986855,0.03963520830874856,0.9612709913190736,0.03647541947638455,331,0.538079092184139,0.7758885210446893,0.16933558376482516,0.5884137254308333,0.6894034443250259,0.19169191555555554,0.7841691454830567,0.8435343303385047,0.5767181144690642,0.6201937381912798,0.5968379446640316,0.7623280731320167,0.7249052554281242,0.9547038327526132,0.23981522887594042,0.8958990536277601,0.05105481510322761,0.9890909090909088,0.09093064830515418,0.8702349944659438,0.7517067735366492,0.3772656482685828,0.22807500474413078,0.8235305956092921,0.7164715149174217,0.04340601293716914,0.3879467527513085,0.18816681341927638,0.9279402707743367,0.8549858363092746,0.7580949770299256,0.979933110367893,0.7252396166134185,0.9424920127795526,0.49695715934397855,0.9641693811074917,0.9572368421052632,0.6777237506922159,0.314569453671413,326
101,0.00646250301422735,0.968169198427228,0.04635134034570498,0.9535047838662207,0.04073924371524651,337,0.543212354927531,0.7785189498986544,0.16775090371316148,0.6480780721238042,0.7146008829825496,0.19224892269841265,0.7810710851129518,0.8190900317494741,0.5580564117506414,0.611528885673078,0.5968379446640316,0.83512665664296,0.7114950309452893,0.9407665505226481,0.24037076538307,0.9116719242902207,0.05061380336651497,0.9709090909090907,0.09125294840915776,0.8697663377379388,0.7804766318062442,0.37915255001171033,0.23808833893695502,0.7913664368080148,0.7058981002453197,0.04401958236150971,0.39952763504782096,0.1881668203543818,0.9146925985996708,0.8380430240862062,0.7258849918516389,0.9732441471571907,0.7220447284345046,0.9361022364217253,0.4894089253826287,0.9055374592833875,0.8980263157894738,0.6452122928741694,0.27266737623055226,322
102,0.00805401495056679,0.9633814835972814,0.05435903953251042,0.9467899442553462,0.0461757084457588,331,0.5472811791251719,0.781420231484709,0.16832322716152714,0.7214105664049246,0.7475409097695875,0.19202935,0.7877853476115605,0.79209401021793,0.5464535842576023,0.6099749612598103,0.6047430830039526,0.8488098423179049,0.6891389082260718,0.8954703832752613,0.24503654395458163,0.8517350157728705,0.04782403718478896,0.9236363636363636,0.09425873419366004,0.8657160276852953,0.798544546207917,0.3769733157963928,0.24545940684044487,0.7541071826022646,0.68735914440441,0.04353183187267243,0.4123672821654094,0.18816681341927638,0.8970719252754007,0.8307466553535221,0.6885723066795845,0.919732441471572,0.8051118210862619,0.9424920127795526,0.4941767615236221,0.8371335504885994,0.8256578947368421,0.6218744157645107,0.23296249337361385,341
103,0.01017603086568597,0.9579518375838645,0.0638299319857989,0.9410403317521558,0.0534982339676251,332,0.5479855968780514,0.7839467761011965,0.17353921629768343,0.7925296858686974,0.7817663466653184,0.19047619047619047,0.8075114429448466,0.7703801618968446,0.5442543064385587,0.6159237506691434,0.6363636363636365,0.7865314675210595,0.6630899007100862,0.8815331010452963,0.2525017972032768,0.7318611987381702,0.045256689107323084,0.9199999999999999,0.09982633082831649,0.8582492300458915,0.801298809548942,0.3719763347900782,0.2535353587662812,0.7193952982740176,0.6653536675010283,0.04474418947982914,0.4226012887802353,0.18816679261396016,0.8778392026178183,0.839204689330997,0.6558549822209291,0.8695652173913042,0.779552715654952,0.8881789137380192,0.5152991136943219,0.8241042345276873,0.8092105263157895,0.6136778947081759,0.21289941979964588,357
104,0.011912225705329238,0.9514307870503027,0.07493564382220619,0.9361449301097851,0.06342025206047808,326,0.5457071261312687,0.7856543863373568,0.1858855315099881,0.8483049233102617,0.8108200167336177,0.18726393126984126,0.8416565720183923,0.7597073010345151,0.5524959789137444,0.6264511127335636,0.6600790513833993,0.6738621139995241,0.6386010218369474,0.8675958188153312,0.26064787179202786,0.7287066246056783,0.04497054344074955,0.9018181818181819,0.10753980453098055,0.8479235052086698,0.7928377652483716,0.3660532320142873,0.26477464449596966,0.6936765387087075,0.6443806896415116,0.04976484486486128,0.4274309969437775,0.1881667544708804,0.8597553643647791,0.866872369133449,0.6351892589477383,0.8561872909698995,0.8051118210862619,0.7891373801916933,0.5477417652869325,0.8078175895765473,0.7960526315789475,0.6167940105561157,0.22458096146064221,364
105,0.013455510007233995,0.9441451582221334,0.0878478011583681,0.9318932192830207,0.07665517728405469,322,0.5414976557803466,0.7869044335583899,0.20670424117185382,0.8866098422068396,0.8282447441230587,0.18299303650793647,0.8844587049488216,0.757533916004797,0.566986907227497,0.637803923914288,0.6640316205533597,0.546976549234558,0.6198799883965683,0.8432055749128922,0.2673561143837071,0.7318611987381702,0.04697483233648633,0.8690909090909091,0.11580617074903543,0.8368660328430386,0.7794372666143328,0.361095633699982,0.27808091027616466,0.6786098183742119,0.6289392309321962,0.05792903448597374,0.4283207391223893,0.18816671979535335,0.8455813532933574,0.9065940751258519,0.6250640963916715,0.8361204013377928,0.8210862619808306,0.7827476038338659,0.5842023349297886,0.8110749185667753,0.7960526315789475,0.6249449207699193,0.2587426813000848,368
106,0.015577525922353619,0.9366158514854053,0.10251585576915723,0.928049802840047,0.09342491670076036,341,0.5364090747208072,0.7882596806451252,0.2327590374995938,0.9080690237061746,0.8298037963325839,0.1784954649206349,0.9283635046098996,0.7592434140036436,0.5822281230957757,0.6462290612725096,0.6166007905138341,0.4420495410689841,0.6069533284224499,0.8501742160278747,0.27050787164118684,0.7287066246056783,0.05076639949947233,0.8800000000000001,0.12273817529001763,0.8275964047021325,0.7673731681833396,0.35899516527183084,0.2914691010152598,0.6746573413418654,0.6221339615850618,0.06787875647408098,0.4278005933305302,0.18816672326290607,0.8370905551907946,0.9485614725224976,0.6217266331845682,0.8394648829431437,0.7731629392971245,0.7763578274760383,0.6173784414997733,0.8599348534201953,0.8486842105263158,0.631852782342908,0.30077833191034364,368
107,0.018567639257294433,0.9293637672261659,0.11800056206240761,0.9243792846403918,0.11198525554423533,357,0.5314932718481737,0.7902828916412954,0.25966901799547104,0.91330704730942,0.8201422164320038,0.1746031746031746,0.9658166334210113,0.7602192020816544,0.5927206587097714,0.6479734014694377,0.6363636363636365,0.386089502386911,0.5988022724892889,0.8745644599303137,0.2686285716019786,0.8391167192429022,0.055842089042321935,0.9018181818181819,0.12644857464950787,0.8226342038227545,0.7629213257202927,0.3609261471839076,0.3029541626317558,0.682281311683003,0.6214921528055237,0.07825600897230962,0.4284006375826601,0.18816679261396016,0.8321061595222732,0.9829662258219725,0.6214240086229864,0.8795986622073579,0.7699680511182109,0.779552715654952,0.6399677031281245,0.8631921824104235,0.8486842105263158,0.6312397553121388,0.3360816642797284,366
108,0.022088256571015208,0.9229098058304637,0.13314051617505474,0.9206462688349266,0.13010044859092407,364,0.5275414418983926,0.7935368298153622,0.28305328196115154,0.9038434313603378,0.8061254940955911,0.1718712496825397,0.9892637533471603,0.7558446871440739,0.5929655443597489,0.6405165615637677,0.5968379446640316,0.3694394264183686,0.5944080519808844,0.8989547038327526,0.26281996768160254,0.832807570977918,0.061698744805865915,0.927272727272727,0.12505011463504312,0.8244990190525958,0.7704256973791859,0.3651936816205046,0.3105510400340461,0.7019439334689591,0.6231467262852148,0.08770279013599838,0.4326509498932376,0.18816693825117378,0.8274638032827513,1.0,0.6204033615603383,0.8929765886287626,0.7763578274760382,0.8370607028753994,0.6466856244639586,0.8827361563517916,0.8684210526315791,0.6192716076214385,0.3500464318026386,351
109,0.025367735712563233,0.9175713587488035,0.14677430353012433,0.916613342019013,0.14553476209720362,368,0.5243020016074962,0.7982405178067715,0.29939644593693804,0.8847774421634698,0.7946191168282228,0.16974727507936505,0.993666275494346,0.7429197697391837,0.580526802084392,0.6262691192041797,0.6126482213438735,0.37327595161545357,0.5927518977416347,0.9128919860627178,0.254827894429121,0.8548895899053627,0.06788341580076447,0.9454545454545455,0.11764667543710461,0.834389531720166,0.7865026606974783,0.36938556579532045,0.31301695673112795,0.7323968731794462,0.6232306037157684,0.09517968506002791,0.44241139180906863,0.18816709082349278,0.8199991279867929,0.9930818425934873,0.6157758916493891,0.9130434782608696,0.8434504792332268,0.8338658146964856,0.6403192532453267,0.8925081433224754,0.8782894736842107,0.601888556284656,0.3329492698351628,348
110,0.028743670122980625,0.9128517813974999,0.15804394353917584,0.912035022022692,0.1566123902043639,368,0.5212626728711338,0.8032380169017874,0.3086451954176799,0.862103283219376,0.7909421891938573,0.1674019614285714,0.9840486043518847,0.7239103235338674,0.5652204071343457,0.6088743928368233,0.5810276679841898,0.3787757164302631,0.5923876852454567,0.9268292682926829,0.24639818663469337,0.864353312302839,0.07414397171699583,0.9600000000000002,0.10730663416338393,0.8482208105099138,0.8058366968301092,0.37108959611575854,0.31207824760409064,0.7655496457590697,0.6186574806806857,0.10092162685390119,0.4568609535247099,0.1881671775123104,0.8073186937589272,0.9685403309069394,0.6081090395245853,0.9264214046822743,0.8722044728434504,0.8562300319488818,0.6256735227339637,0.8436482084690554,0.8289473684210528,0.5874744300856133,0.29459834639233007,350
111,0.031974921630093966,0.9080509199653073,0.16730516478311586,0.9066638097031807,0.16389729025302557,366,0.5179111782657624,0.807029646594756,0.311611736735669,0.8418151596752061,0.7942282818233843,0.16400601904761902,0.9679508917325649,0.702698715692691,0.5599253241325165,0.5919757001078815,0.5889328063241107,0.3712865793618292,0.5901598692934465,0.878048780487805,0.23927398844763215,0.8170347003154573,0.08027848721052994,0.9127272727272726,0.09808950230451918,0.8605870136816627,0.8231122844752443,0.3686381090054853,0.31020352613462754,0.7916012291451212,0.6094641498532394,0.10548213568878434,0.47450840602624766,0.1881671046937036,0.7901127848792093,0.9359314248060453,0.5988343063981539,0.8729096989966556,0.8242811501597443,0.8690095846645367,0.6075533666887025,0.8697068403908795,0.8552631578947368,0.5844130575739978,0.2496847122528889,358
112,0.034579213889558646,0.90246862064098,0.1752171298313865,0.9002522059176972,0.16851335320869065,351,0.513844239902669,0.8081157271552888,0.309108273524094,0.8299072742082259,0.802064582406774,0.15873015873015872,0.9529132912666974,0.6831673133802206,0.5775205177018105,0.5783646722242429,0.6007905138339922,0.35284128036240126,0.5824855493162197,0.9059233449477353,0.235187681996331,0.832807570977918,0.08608503707322855,0.938181818181818,0.09405478707592962,0.8660823053061248,0.8340385870709581,0.36334159611544736,0.309861405400389,0.8007506004958146,0.5964681783694323,0.109414731491601,0.49386252212697834,0.18816679261396016,0.7698426087572638,0.9048110846336317,0.5893831934823214,0.899665551839465,0.9904153354632587,0.8178913738019169,0.5901786401950887,0.8436482084690554,0.8618421052631579,0.5981845895458525,0.21289941979964588,358
113,0.036894140342416115,0.895544055563456,0.18243900125342538,0.8926304024147986,0.17158449299672007,348,0.5090945787132697,0.8055701342267758,0.30194701121554446,0.8306185499552496,0.8120382786339977,0.15113169047619046,0.9449844048861359,0.6683422009783028,0.625586558643629,0.5674261922357203,0.557312252964427,0.32964377888881713,0.5657818247443921,0.8710801393728225,0.2358689588286108,0.8201892744479495,0.09124670327261984,0.9054545454545455,0.09796238512217759,0.8610211188773995,0.8384234935027086,0.35725508870970546,0.31272717248715753,0.7863539835491483,0.5804871327944048,0.11299020389989492,0.5133968907766431,0.18816624127308007,0.7479693682831074,0.8822573968638934,0.5807601723730914,0.8729096989966556,0.9776357827476038,0.8370607028753994,0.5754288846397126,0.8859934853420194,0.9078947368421054,0.6226544654314395,0.1956368481093136,366
114,0.03954666023631548,0.887273700672409,0.18962994161867552,0.8839393542170566,0.1742345891026824,350,0.5038039165254249,0.8007609626219145,0.2912009813755658,0.8411667885981091,0.8217365581950262,0.14231432333333333,0.9442466336358469,0.6578243318832623,0.6905104398595784,0.5576934559528653,0.5256916996047432,0.30789803530182625,0.5382703674474377,0.902439024390244,0.24304751067311536,0.8832807570977916,0.09498659661478905,0.9345454545454546,0.10737376576765989,0.8485989655831405,0.8370995700255421,0.3524336168428781,0.31730281172537367,0.7543965866093382,0.5623385800738725,0.11534842066096301,0.5314443645571505,0.188165783556123,0.7259542753859733,0.8654369558364619,0.5722615955368581,0.9063545150501673,0.9169329073482427,0.8498402555910542,0.5645985629844267,0.9055374592833875,0.9276315789473685,0.6487844487804441,0.19610468864842834,371
115,0.042826139377863504,0.8777933572736618,0.1971333317273185,0.8743977078210685,0.17713648601085996,358,0.4981139741457856,0.7956298636900816,0.27898652909853294,0.8570145098083009,0.8289205552345233,0.13376836587301588,0.9492908286798619,0.6503583765633493,0.7533807622118779,0.5476996593862217,0.5138339920948617,0.2938080090582662,0.5053911401290686,0.9128919860627178,0.2584530291379401,0.9085173501577286,0.0964128351494337,0.9418181818181817,0.11855078562830723,0.8337316289398333,0.8308993853512785,0.35093221137587904,0.321296980847546,0.7140208637813067,0.5431061171739142,0.11534651862211598,0.5463026140140632,0.18816582863430817,0.7050940824918976,0.849038482260907,0.5627567862669373,0.9230769230769231,0.9361022364217252,0.9009584664536741,0.5589821379425338,0.9218241042345275,0.9144736842105264,0.6675362993964157,0.20921396198351871,376
116,0.045768025078369856,0.867238826965055,0.20402944137338253,0.8642241094320895,0.1791587676611126,358,0.4921664730618085,0.7921184868424844,0.2676808265114765,0.8736242332573216,0.8320471918853252,0.12698412698412698,0.9587078411822122,0.6446890054868147,0.795286125374668,0.535977998746325,0.5335968379446641,0.2912950963440337,0.4743886787409569,0.9303135888501746,0.2822506886504027,0.8580441640378548,0.09463353692625136,0.9490909090909092,0.12775530345765906,0.8213348982748498,0.8206555106485116,0.35411673468294413,0.3224183381922473,0.6743692693647457,0.5249374611420643,0.11184163524127091,0.5562693106065497,0.18816679261396016,0.6860277401709958,0.8277506973239344,0.5511150676350726,0.919732441471572,0.9169329073482427,0.9233226837060702,0.5598740724758864,0.9934853420195439,0.9901315789473685,0.6698717809461053,0.22987568787908486,382
117,0.04870991077887643,0.8557459116364456,0.20908275322468484,0.85363720496403,0.1787189600321506,366,0.4860062644782137,0.7921684834284988,0.25966104574142723,0.8870395848540615,0.8297473367349606,0.12313494015873017,0.9710885223069289,0.6395608891219088,0.7973151278340108,0.5214601720856883,0.5533596837944664,0.2951504373687427,0.4525075181559727,0.9512195121951221,0.3083475952763568,0.9968454258675079,0.08875681999493952,0.9636363636363636,0.13124918014686537,0.8163245541992326,0.8078669194431103,0.36059637398215405,0.3183755416940077,0.6445842578541178,0.5102463584753567,0.1036909073657385,0.5596421221393566,0.18816875524879118,0.6692297485294061,0.7962623214965452,0.5362057624914353,0.979933110367893,0.9041533546325878,0.8849840255591055,0.5673865281153462,0.9902280130293158,0.9868421052631581,0.6497463183200184,0.2530008852975969,400
